date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-11-06,5.27,30,30,0,0,,"Nov 6, 14",-0.1867283950617285
2014-11-07,5.1,19900,19900,-0.17,-3.226,5.1079,"Nov 7, 14",-0.21296296296296308
2014-11-10,5.06,14290,14290,-0.04,-0.784,5.2255,"Nov 10, 14",-0.21913580246913592
2014-11-12,5.02,2014,2014,-0.04,-0.791,5.1185,"Nov 12, 14",-0.22530864197530875
2014-11-13,4.9,5900,5900,-0.12,-2.39,4.9244,"Nov 13, 14",-0.24382716049382716
2014-11-14,4.9,1967,1967,0,0,4.9105,"Nov 14, 14",-0.24382716049382716
2014-11-17,4.66,5810,5810,-0.24,-4.898,4.7197,"Nov 17, 14",-0.2808641975308642
2014-11-18,4.81,4500,4500,0.15,3.219,4.8085,"Nov 18, 14",-0.25771604938271614
2014-11-20,4.67,1130,1130,-0.14,-2.911,4.6645,"Nov 20, 14",-0.27932098765432106
2014-11-21,4.76,19060,19060,0.09,1.927,4.7169,"Nov 21, 14",-0.26543209876543217
2014-11-24,4.84,4220,4220,0.08,1.681,4.8748,"Nov 24, 14",-0.2530864197530865
2014-11-25,4.6,5410,5410,-0.24,-4.959,4.7428,"Nov 25, 14",-0.2901234567901236
2014-11-26,4.84,11600,11600,0.24,5.217,4.752,"Nov 26, 14",-0.2530864197530865
2014-11-28,4.25,23492,23492,-0.59,-12.19,4.4522,"Nov 28, 14",-0.34413580246913583
2014-12-01,3.7,49412,49412,-0.55,-12.941,3.8445,"Dec 1, 14",-0.42901234567901236
2014-12-02,3.7,1,1,0,0,,"Dec 2, 14",-0.42901234567901236
2014-12-03,4.1,16102,16102,0.4,10.811,4.0192,"Dec 3, 14",-0.367283950617284
2014-12-04,3.95,5470,5470,-0.15,-3.659,3.9393,"Dec 4, 14",-0.3904320987654321
2014-12-05,4.4,19188,19188,0.45,11.392,4.4004,"Dec 5, 14",-0.32098765432098764
2014-12-08,4.22,19340,19340,-0.18,-4.091,4.337,"Dec 8, 14",-0.34876543209876554
2014-12-09,4.25,5400,5400,0.03,0.711,4.0917,"Dec 9, 14",-0.34413580246913583
2014-12-10,3.88,20450,20450,-0.37,-8.706,4.0379,"Dec 10, 14",-0.40123456790123463
2014-12-11,3.77,28035,28035,-0.11,-2.835,3.8014,"Dec 11, 14",-0.4182098765432099
2014-12-12,3.83,1400,1400,0.06,1.592,3.7777,"Dec 12, 14",-0.40895061728395066
2014-12-15,3.75,400,400,-0.08,-2.089,3.75,"Dec 15, 14",-0.42129629629629634
2014-12-16,3.69,13900,13900,-0.06,-1.6,3.7115,"Dec 16, 14",-0.4305555555555556
2014-12-17,3.8,7500,7500,0.11,2.981,3.7361,"Dec 17, 14",-0.4135802469135803
2014-12-18,4.07,113745,113745,0.27,7.105,4.0289,"Dec 18, 14",-0.37191358024691357
2014-12-19,4.11,11300,11300,0.04,0.983,4.1057,"Dec 19, 14",-0.36574074074074076
2014-12-22,3.96,3220,3220,-0.15,-3.65,3.9252,"Dec 22, 14",-0.38888888888888895
2014-12-23,4.45,1200,1200,0.49,12.374,4.3781,"Dec 23, 14",-0.3132716049382716
2014-12-26,4.43,3100,3100,-0.02,-0.449,4.2153,"Dec 26, 14",-0.3163580246913581
2014-12-29,4.4,10152,10152,-0.03,-0.677,4.4099,"Dec 29, 14",-0.32098765432098764
2014-12-31,4.05,108491,108491,-0.35,-7.955,4.131,"Dec 31, 14",-0.37500000000000006
2015-01-02,3.93,6451,6451,-0.12,-2.963,3.9743,"Jan 2, 15",-0.39351851851851855
2015-01-05,3.67,13647,13647,-0.26,-6.616,3.7229,"Jan 5, 15",-0.433641975308642
2015-01-06,3.429,470640,470640,-0.241,-6.567,3.4349,"Jan 6, 15",-0.4708333333333334
2015-01-07,3.63,7800,7800,0.201,5.862,3.5499,"Jan 7, 15",-0.4398148148148149
2015-01-09,3.4,24319,24319,-0.23,-6.336,3.4075,"Jan 9, 15",-0.4753086419753087
2015-01-12,3.21,18526,18526,-0.19,-5.588,3.2662,"Jan 12, 15",-0.5046296296296297
2015-01-13,3.1,7885,7885,-0.11,-3.427,3.2251,"Jan 13, 15",-0.5216049382716049
2015-01-14,2.95,34308,34308,-0.15,-4.839,2.9709,"Jan 14, 15",-0.5447530864197531
2015-01-15,2.9,18950,18950,-0.05,-1.695,2.874,"Jan 15, 15",-0.5524691358024691
2015-01-16,3.04,3250,3250,0.14,4.828,3.0897,"Jan 16, 15",-0.5308641975308642
2015-01-20,3.05,2200,2200,0.01,0.329,3.076,"Jan 20, 15",-0.529320987654321
2015-01-21,2.98,15761,15761,-0.07,-2.295,3.045,"Jan 21, 15",-0.5401234567901235
2015-01-22,3.24,1160,1160,0.26,8.725,3.2318,"Jan 22, 15",-0.5
2015-01-23,3.0898,8630,8630,-0.1502,-4.636,3.146,"Jan 23, 15",-0.5231790123456791
2015-01-26,3.04,5001,5001,-0.0498,-1.612,3.0182,"Jan 26, 15",-0.5308641975308642
2015-01-27,3.11,400,400,0.07,2.303,3.11,"Jan 27, 15",-0.5200617283950618
2015-01-28,2.8899,3300,3300,-0.2201,-7.077,2.8839,"Jan 28, 15",-0.5540277777777778
2015-01-29,2.75,25500,25500,-0.1399,-4.841,2.7494,"Jan 29, 15",-0.5756172839506173
2015-01-30,2.85,32700,32700,0.1,3.636,2.8285,"Jan 30, 15",-0.5601851851851852
2015-02-02,3.17,36468,36468,0.32,11.228,3.1144,"Feb 2, 15",-0.5108024691358025
2015-02-03,3.1,156263,156263,-0.07,-2.208,3.0954,"Feb 3, 15",-0.5216049382716049
2015-02-04,3.17,17070,17070,0.07,2.258,3.0942,"Feb 4, 15",-0.5108024691358025
2015-02-05,3.31,13500,13500,0.14,4.416,3.3635,"Feb 5, 15",-0.48919753086419754
2015-02-06,3.5,400,400,0.19,5.74,3.5,"Feb 6, 15",-0.4598765432098766
2015-02-09,3.52,3500,3500,0.02,0.571,3.6054,"Feb 9, 15",-0.45679012345679015
2015-02-10,3.45,1000,1000,-0.07,-1.989,3.45,"Feb 10, 15",-0.4675925925925926
2015-02-11,3.13,1000,1000,-0.32,-9.275,3.13,"Feb 11, 15",-0.5169753086419754
2015-02-12,3.3,13500,13500,0.17,5.431,3.3283,"Feb 12, 15",-0.4907407407407408
2015-02-13,3.6,52300,52300,0.3,9.091,3.5324,"Feb 13, 15",-0.4444444444444445
2015-02-17,3.68,1100,1100,0.08,2.222,3.5155,"Feb 17, 15",-0.4320987654320988
2015-02-18,3.52,14061,14061,-0.16,-4.348,3.5109,"Feb 18, 15",-0.45679012345679015
2015-02-19,3.45,12500,12500,-0.07,-1.989,3.4322,"Feb 19, 15",-0.4675925925925926
2015-02-20,3.4,74200,74200,-0.05,-1.449,3.476,"Feb 20, 15",-0.4753086419753087
2015-02-23,3.43,416,416,0.03,0.882,3.43,"Feb 23, 15",-0.47067901234567905
2015-02-24,3.31,18125,18125,-0.12,-3.499,3.3798,"Feb 24, 15",-0.48919753086419754
2015-02-25,3.38,14100,14100,0.07,2.115,3.4085,"Feb 25, 15",-0.47839506172839513
2015-02-26,3.4,1400,1400,0.02,0.592,3.3964,"Feb 26, 15",-0.4753086419753087
2015-02-27,3.8,163944,163944,0.4,11.765,3.4031,"Feb 27, 15",-0.4135802469135803
2015-03-05,3.91,2610,2610,0.11,2.895,3.7988,"Mar 5, 15",-0.396604938271605
2015-03-06,4,1900,1900,0.09,2.302,3.9789,"Mar 6, 15",-0.3827160493827161
2015-03-09,4,3190,3190,0,0,4.0081,"Mar 9, 15",-0.3827160493827161
2015-03-10,3.88,1200,1200,-0.12,-3,3.88,"Mar 10, 15",-0.40123456790123463
2015-03-11,3.9987,1009,1009,0.1187,3.059,3.9987,"Mar 11, 15",-0.38291666666666674
2015-03-12,4.095,2009,2009,0.0963,2.408,4.1095,"Mar 12, 15",-0.36805555555555564
2015-03-13,3.9,13500,13500,-0.195,-4.762,3.8983,"Mar 13, 15",-0.3981481481481482
2015-03-16,3.92,100,100,0.02,0.513,3.92,"Mar 16, 15",-0.39506172839506176
2015-03-17,3.85,500,500,-0.07,-1.786,3.846,"Mar 17, 15",-0.4058641975308642
2015-03-18,3.81,8185,8185,-0.04,-1.039,3.7623,"Mar 18, 15",-0.4120370370370371
2015-03-19,3.77,8600,8600,-0.04,-1.05,3.6858,"Mar 19, 15",-0.4182098765432099
2015-03-20,3.98,5400,5400,0.21,5.57,3.7603,"Mar 20, 15",-0.3858024691358025
2015-03-23,3.94,16315,16315,-0.04,-1.005,3.935,"Mar 23, 15",-0.3919753086419754
2015-03-24,3.8,32100,32100,-0.14,-3.553,3.7815,"Mar 24, 15",-0.4135802469135803
2015-03-25,3.6,5500,5500,-0.2,-5.263,3.6413,"Mar 25, 15",-0.4444444444444445
2015-03-26,3.72,4700,4700,0.12,3.333,3.5153,"Mar 26, 15",-0.42592592592592593
2015-03-27,3.55,2502,2502,-0.17,-4.57,3.5476,"Mar 27, 15",-0.45216049382716056
2015-03-30,3.643,1500,1500,0.093,2.62,3.6536,"Mar 30, 15",-0.4378086419753087
2015-03-31,3.8374,950,950,0.1944,5.336,3.7463,"Mar 31, 15",-0.40780864197530864
2015-04-01,3.6857,1300,1300,-0.1517,-3.953,3.7558,"Apr 1, 15",-0.4312191358024691
2015-04-06,3.62,1200,1200,-0.0657,-1.783,3.6358,"Apr 6, 15",-0.44135802469135804
2015-04-07,3.82,3711,3711,0.2,5.525,3.8538,"Apr 7, 15",-0.4104938271604939
2015-04-08,3.8,14000,14000,-0.02,-0.524,3.7371,"Apr 8, 15",-0.4135802469135803
2015-04-09,3.9,15889,15889,0.1,2.632,3.858,"Apr 9, 15",-0.3981481481481482
2015-04-10,3.9,89,89,0,0,,"Apr 10, 15",-0.3981481481481482
2015-04-14,3.9222,632,632,0.0222,0.569,3.9345,"Apr 14, 15",-0.39472222222222225
2015-04-15,4.05,6210,6210,0.1278,3.258,4.0178,"Apr 15, 15",-0.37500000000000006
2015-04-16,3.99,9690,9690,-0.06,-1.481,4.0128,"Apr 16, 15",-0.38425925925925924
2015-04-17,3.9394,8320,8320,-0.0506,-1.268,3.826,"Apr 17, 15",-0.3920679012345679
2015-04-20,3.83,9347,9347,-0.1094,-2.777,3.8132,"Apr 20, 15",-0.40895061728395066
2015-04-21,3.8,700,700,-0.03,-0.783,3.8614,"Apr 21, 15",-0.4135802469135803
2015-04-23,3.79,5500,5500,-0.01,-0.263,3.8071,"Apr 23, 15",-0.41512345679012347
2015-04-28,3.8,500,500,0.01,0.264,3.8,"Apr 28, 15",-0.4135802469135803
2015-04-30,4.07,11550,11550,0.27,7.105,4.1799,"Apr 30, 15",-0.37191358024691357
2015-05-01,4,1000,1000,-0.07,-1.72,4,"May 1, 15",-0.3827160493827161
2015-05-04,4.25,10300,10300,0.25,6.25,4.2267,"May 4, 15",-0.34413580246913583
2015-05-05,4.25,12000,12000,0,0,4.2482,"May 5, 15",-0.34413580246913583
2015-05-06,4.3,300,300,0.05,1.176,4.2967,"May 6, 15",-0.3364197530864198
2015-05-07,4.27,3700,3700,-0.03,-0.698,4.0935,"May 7, 15",-0.3410493827160495
2015-05-08,4.25,600,600,-0.02,-0.468,4.25,"May 8, 15",-0.34413580246913583
2015-05-12,4.38,100,100,0.13,3.059,4.38,"May 12, 15",-0.3240740740740741
2015-05-13,4.34,10600,10600,-0.04,-0.913,4.3017,"May 13, 15",-0.330246913580247
2015-05-14,4.4246,7530,7530,0.0846,1.949,4.4075,"May 14, 15",-0.31719135802469145
2015-05-15,4.35,100,100,-0.0746,-1.686,4.35,"May 15, 15",-0.3287037037037038
2015-05-18,4.49,160,160,0.14,3.218,4.49,"May 18, 15",-0.3070987654320988
2015-05-20,4.31,3550,3550,-0.18,-4.009,4.2334,"May 20, 15",-0.33487654320987664
2015-05-21,4.4,1405,1405,0.09,2.088,4.3061,"May 21, 15",-0.32098765432098764
2015-05-22,4.01,9300,9300,-0.39,-8.864,4.0992,"May 22, 15",-0.3811728395061729
2015-05-27,4.5,3000,3000,0.49,12.219,4.4627,"May 27, 15",-0.3055555555555556
2015-05-28,4.45,500,500,-0.05,-1.111,4.45,"May 28, 15",-0.3132716049382716
2015-06-01,3.94,5000,5000,-0.51,-11.461,3.98,"Jun 1, 15",-0.3919753086419754
2015-06-02,4.63,11550,11550,0.69,17.513,4.5722,"Jun 2, 15",-0.2854938271604939
2015-06-03,5.02,142347,142347,0.39,8.423,4.7512,"Jun 3, 15",-0.22530864197530875
2015-06-04,4.9,9030,9030,-0.12,-2.39,4.8219,"Jun 4, 15",-0.24382716049382716
2015-06-05,5.2,3232,3232,0.3,6.122,5.1907,"Jun 5, 15",-0.19753086419753088
2015-06-08,5.43,16809,16809,0.23,4.423,5.173,"Jun 8, 15",-0.16203703703703715
2015-06-09,5.22,12317,12317,-0.21,-3.867,5.2881,"Jun 9, 15",-0.19444444444444453
2015-06-10,5.3,57948,57948,0.08,1.533,5.3961,"Jun 10, 15",-0.18209876543209885
2015-06-11,5.25,13010,13010,-0.05,-0.943,5.3361,"Jun 11, 15",-0.18981481481481488
2015-06-12,5.36,344,344,0.11,2.095,5.3499,"Jun 12, 15",-0.17283950617283952
2015-06-15,5.41,28743,28743,0.05,0.933,5.4267,"Jun 15, 15",-0.1651234567901235
2015-06-16,5.55,49969,49969,0.14,2.588,5.4724,"Jun 16, 15",-0.1435185185185186
2015-06-17,5.2,18600,18600,-0.35,-6.306,5.4867,"Jun 17, 15",-0.19753086419753088
2015-06-18,5.29,48069,48069,0.09,1.731,5.3531,"Jun 18, 15",-0.183641975308642
2015-06-19,5.128,1600,1600,-0.162,-3.062,5.1311,"Jun 19, 15",-0.208641975308642
2015-06-22,5.4,11700,11700,0.272,5.304,5.2776,"Jun 22, 15",-0.16666666666666666
2015-06-23,5.52,3120,3120,0.12,2.222,5.2049,"Jun 23, 15",-0.14814814814814828
2015-06-24,5.41,11050,11050,-0.11,-1.993,5.4491,"Jun 24, 15",-0.1651234567901235
2015-06-25,5.3,23500,23500,-0.11,-2.033,5.4366,"Jun 25, 15",-0.18209876543209885
2015-06-26,5.3748,42912,42912,0.0748,1.411,5.3469,"Jun 26, 15",-0.17055555555555568
2015-06-29,5.2,14300,14300,-0.1748,-3.252,5.3482,"Jun 29, 15",-0.19753086419753088
2015-06-30,5.4,1900,1900,0.2,3.846,5.4042,"Jun 30, 15",-0.16666666666666666
2015-07-02,4.98,8400,8400,-0.42,-7.778,4.9577,"Jul 2, 15",-0.23148148148148145
2015-07-06,4.77,9400,9400,-0.21,-4.217,4.9023,"Jul 6, 15",-0.263888888888889
2015-07-07,4.73,16914,16914,-0.04,-0.839,4.743,"Jul 7, 15",-0.2700617283950617
2015-07-08,4.37,7186,7186,-0.36,-7.611,4.569,"Jul 8, 15",-0.3256172839506173
2015-07-09,4.51,12900,12900,0.14,3.204,4.4552,"Jul 9, 15",-0.3040123456790124
2015-07-10,4.743,1000,1000,0.233,5.166,4.7563,"Jul 10, 15",-0.26805555555555555
2015-07-13,4.9,433,433,0.157,3.31,4.9,"Jul 13, 15",-0.24382716049382716
2015-07-14,4.86,7300,7300,-0.04,-0.816,5.0014,"Jul 14, 15",-0.25
2015-07-15,5.14,100,100,0.28,5.761,5.14,"Jul 15, 15",-0.20679012345679024
2015-07-16,5.34,24200,24200,0.2,3.891,5.4491,"Jul 16, 15",-0.175925925925926
2015-07-17,4.83,15500,15500,-0.51,-9.551,4.899,"Jul 17, 15",-0.25462962962962965
2015-07-20,4.8,400,400,-0.03,-0.621,4.8025,"Jul 20, 15",-0.25925925925925936
2015-07-21,5.2516,58900,58900,0.4516,9.408,5.4657,"Jul 21, 15",-0.189567901234568
2015-07-22,5.48,42847,42847,0.2284,4.349,5.4683,"Jul 22, 15",-0.15432098765432098
2015-07-23,5.3,29440,29440,-0.18,-3.285,5.4306,"Jul 23, 15",-0.18209876543209885
2015-07-24,5.17,200,200,-0.13,-2.453,5.175,"Jul 24, 15",-0.20216049382716056
2015-07-27,5.004,4730,4730,-0.166,-3.211,5.1429,"Jul 27, 15",-0.22777777777777788
2015-07-28,5,300,300,-0.004,-0.08,5.01,"Jul 28, 15",-0.2283950617283951
2015-07-29,5.11,1395,1395,0.11,2.2,5.1678,"Jul 29, 15",-0.21141975308641975
2015-07-30,5.1001,2800,2800,-0.0099,-0.194,5.1032,"Jul 30, 15",-0.21294753086419754
2015-07-31,5.14,1900,1900,0.0399,0.782,5.1506,"Jul 31, 15",-0.20679012345679024
2015-08-03,5,10928,10928,-0.14,-2.724,5,"Aug 3, 15",-0.2283950617283951
2015-08-04,5.03,1510,1510,0.03,0.6,5.0214,"Aug 4, 15",-0.22376543209876545
2015-08-07,4.85,7901,7901,-0.18,-3.579,4.8968,"Aug 7, 15",-0.2515432098765433
2015-08-10,5,360,360,0.15,3.093,5,"Aug 10, 15",-0.2283950617283951
2015-08-12,4.5081,2907,2907,-0.4919,-9.838,4.5839,"Aug 12, 15",-0.30430555555555566
2015-08-13,4.65,500,500,0.1419,3.148,4.65,"Aug 13, 15",-0.2824074074074074
2015-08-17,4.7899,850,850,0.1399,3.009,4.7899,"Aug 17, 15",-0.2608179012345679
2015-08-18,4.85,1400,1400,0.0601,1.255,4.8543,"Aug 18, 15",-0.2515432098765433
2015-08-19,4.66,2600,2600,-0.19,-3.918,4.6312,"Aug 19, 15",-0.2808641975308642
2015-08-20,4.17,10650,10650,-0.49,-10.515,4.3243,"Aug 20, 15",-0.3564814814814815
2015-08-21,3.95,4533,4533,-0.22,-5.276,4.0759,"Aug 21, 15",-0.3904320987654321
2015-08-24,3.47,22311,22311,-0.48,-12.152,3.7798,"Aug 24, 15",-0.4645061728395062
2015-08-25,3.5,51608,51608,0.03,0.865,3.517,"Aug 25, 15",-0.4598765432098766
2015-08-26,3.9,560,560,0.4,11.429,3.904,"Aug 26, 15",-0.3981481481481482
2015-08-27,4.15,3200,3200,0.25,6.41,4.1497,"Aug 27, 15",-0.3595679012345679
2015-08-28,4.68,500,500,0.53,12.771,4.68,"Aug 28, 15",-0.27777777777777785
2015-08-31,4.5,500,500,-0.18,-3.846,4.5,"Aug 31, 15",-0.3055555555555556
2015-09-01,4,5003,5003,-0.5,-11.111,4.06,"Sep 1, 15",-0.3827160493827161
2015-09-02,3.86,4601,4601,-0.14,-3.5,3.81,"Sep 2, 15",-0.40432098765432106
2015-09-03,3.98,9500,9500,0.12,3.109,3.9927,"Sep 3, 15",-0.3858024691358025
2015-09-04,3.87,7902,7902,-0.11,-2.764,3.8327,"Sep 4, 15",-0.4027777777777778
2015-09-08,4.07,9005,9005,0.2,5.168,4.0195,"Sep 8, 15",-0.37191358024691357
2015-09-11,3.94,10905,10905,-0.13,-3.194,3.8984,"Sep 11, 15",-0.3919753086419754
2015-09-14,3.88,100,100,-0.06,-1.523,3.88,"Sep 14, 15",-0.40123456790123463
2015-09-17,3.81,7500,7500,-0.07,-1.804,3.9236,"Sep 17, 15",-0.4120370370370371
2015-09-18,3.52,33303,33303,-0.29,-7.612,3.513,"Sep 18, 15",-0.45679012345679015
2015-09-21,3.75,2400,2400,0.23,6.534,3.8033,"Sep 21, 15",-0.42129629629629634
2015-09-22,3.68,7500,7500,-0.07,-1.867,3.6508,"Sep 22, 15",-0.4320987654320988
2015-09-28,3.5,5705,5705,-0.18,-4.891,3.5388,"Sep 28, 15",-0.4598765432098766
2015-09-29,3.55,1600,1600,0.05,1.429,3.5513,"Sep 29, 15",-0.45216049382716056
2015-09-30,3.6,600,600,0.05,1.408,3.6083,"Sep 30, 15",-0.4444444444444445
2015-10-02,3.5343,18908,18908,-0.0657,-1.825,3.324,"Oct 2, 15",-0.4545833333333334
2015-10-05,3.65,400,400,0.1157,3.274,3.65,"Oct 5, 15",-0.43672839506172845
2015-10-06,3.5519,1200,1200,-0.0981,-2.688,3.6533,"Oct 6, 15",-0.45186728395061737
2015-10-07,3.85,1211,1211,0.2981,8.393,3.9333,"Oct 7, 15",-0.4058641975308642
2015-10-08,3.94,7590,7590,0.09,2.338,3.9536,"Oct 8, 15",-0.3919753086419754
2015-10-13,3.94,12,12,0,0,,"Oct 13, 15",-0.3919753086419754
2015-10-14,3.65,9109,9109,-0.29,-7.36,3.5566,"Oct 14, 15",-0.43672839506172845
2015-10-15,3.88,100,100,0.23,6.301,3.88,"Oct 15, 15",-0.40123456790123463
2015-10-16,3.67,200,200,-0.21,-5.412,3.71,"Oct 16, 15",-0.433641975308642
2015-10-19,3.62,152,152,-0.05,-1.362,3.62,"Oct 19, 15",-0.44135802469135804
2015-10-22,3.7,2212,2212,0.08,2.21,3.6979,"Oct 22, 15",-0.42901234567901236
2015-10-23,3.69,3704500,3704500,-0.01,-0.27,3.7224,"Oct 23, 15",-0.4305555555555556
2015-10-26,3.65,1503216,1503216,-0.04,-1.084,3.5138,"Oct 26, 15",-0.43672839506172845
2015-10-27,3.49,2785,2785,-0.16,-4.384,3.4967,"Oct 27, 15",-0.46141975308641975
2015-10-28,3.93,12340,12340,0.44,12.607,3.7689,"Oct 28, 15",-0.39351851851851855
2015-10-29,3.8835,7005,7005,-0.0465,-1.183,3.8557,"Oct 29, 15",-0.40069444444444446
2015-10-30,3.53,4600,4600,-0.3535,-9.103,3.6314,"Oct 30, 15",-0.455246913580247
2015-11-02,3.9,8959,8959,0.37,10.482,3.8155,"Nov 2, 15",-0.3981481481481482
2015-11-03,3.8231,500,500,-0.0769,-1.972,3.8231,"Nov 3, 15",-0.41001543209876545
2015-11-06,4.45,12405,12405,0.6269,16.398,4.3801,"Nov 6, 15",-0.3132716049382716
2015-11-09,4.49,21900,21900,0.04,0.899,4.4524,"Nov 9, 15",-0.3070987654320988
2015-11-10,4.55,44600,44600,0.06,1.336,4.5692,"Nov 10, 15",-0.29783950617283955
2015-11-11,4.56,8140,8140,0.01,0.22,4.5569,"Nov 11, 15",-0.2962962962962964
2015-11-12,4.02,600,600,-0.54,-11.842,4.2533,"Nov 12, 15",-0.37962962962962976
2015-11-13,4.02,1400000,1400000,0,0,,"Nov 13, 15",-0.37962962962962976
2015-11-17,4.11,2785,2785,0.09,2.239,4.1359,"Nov 17, 15",-0.36574074074074076
2015-11-20,4.2,200,200,0.09,2.19,4.2,"Nov 20, 15",-0.35185185185185186
2015-11-27,4.24,600,600,0.04,0.952,4.2467,"Nov 27, 15",-0.34567901234567905
2015-11-30,4.33,3300,3300,0.09,2.123,4.216,"Nov 30, 15",-0.33179012345679015
2015-12-01,4.2,200800,200800,-0.13,-3.002,4.2,"Dec 1, 15",-0.35185185185185186
2015-12-04,4.1,1700,1700,-0.1,-2.381,4.1618,"Dec 4, 15",-0.367283950617284
2015-12-07,3.63,18551,18551,-0.47,-11.463,3.715,"Dec 7, 15",-0.4398148148148149
2015-12-08,3.5,6101,6101,-0.13,-3.581,3.6842,"Dec 8, 15",-0.4598765432098766
2015-12-09,3.3,1516,1516,-0.2,-5.714,3.338,"Dec 9, 15",-0.4907407407407408
2015-12-10,3.54,25800,25800,0.24,7.273,3.5886,"Dec 10, 15",-0.4537037037037037
2015-12-11,3.26,15397,15397,-0.28,-7.91,3.4338,"Dec 11, 15",-0.4969135802469136
2015-12-14,3.07,56418,56418,-0.19,-5.828,3.0775,"Dec 14, 15",-0.5262345679012346
2015-12-15,3.4496,9804,9804,0.3796,12.365,3.467,"Dec 15, 15",-0.4676543209876543
2015-12-16,3.52,2525,2525,0.0704,2.041,3.496,"Dec 16, 15",-0.45679012345679015
2015-12-17,3.45,2371,2371,-0.07,-1.989,3.4994,"Dec 17, 15",-0.4675925925925926
2015-12-18,3.15,44890,44890,-0.3,-8.696,3.1569,"Dec 18, 15",-0.513888888888889
2015-12-21,3.24,27950,27950,0.09,2.857,3.0855,"Dec 21, 15",-0.5
2015-12-22,3.2,4800,4800,-0.04,-1.235,3.2412,"Dec 22, 15",-0.5061728395061729
2015-12-23,3.4,10400,10400,0.2,6.25,3.4102,"Dec 23, 15",-0.4753086419753087
2015-12-24,3.47,13000,13000,0.07,2.059,3.4993,"Dec 24, 15",-0.4645061728395062
2015-12-28,3.5,11300,11300,0.03,0.865,3.3698,"Dec 28, 15",-0.4598765432098766
2015-12-29,3.49,521929,521929,-0.01,-0.286,3.1501,"Dec 29, 15",-0.46141975308641975
2015-12-30,3.42,51114,51114,-0.07,-2.006,3.392,"Dec 30, 15",-0.47222222222222227
2015-12-31,3.39,30200,30200,-0.03,-0.877,3.4065,"Dec 31, 15",-0.47685185185185186
2016-01-04,2.99,42559,42559,-0.4,-11.799,3.0044,"Jan 4, 16",-0.5385802469135802
2016-01-05,2.81,6021,6021,-0.18,-6.02,2.8341,"Jan 5, 16",-0.5663580246913581
2016-01-06,2.67,52139,52139,-0.14,-4.982,2.6494,"Jan 6, 16",-0.587962962962963
2016-01-07,2.44,75755,75755,-0.23,-8.614,2.3997,"Jan 7, 16",-0.6234567901234569
2016-01-08,2.33,22352,22352,-0.11,-4.508,2.4213,"Jan 8, 16",-0.6404320987654321
2016-01-11,2.25,60900,60900,-0.08,-3.433,2.2136,"Jan 11, 16",-0.6527777777777778
2016-01-12,2.3,21655,21655,0.05,2.222,2.1073,"Jan 12, 16",-0.6450617283950618
2016-01-13,1.9845,41060,41060,-0.3155,-13.717,1.921,"Jan 13, 16",-0.6937500000000001
2016-01-14,2.01,26337,26337,0.0255,1.285,1.9743,"Jan 14, 16",-0.6898148148148149
2016-01-15,1.8,115712,115712,-0.21,-10.448,1.7431,"Jan 15, 16",-0.7222222222222223
2016-01-19,1.75,8700,8700,-0.05,-2.778,1.8793,"Jan 19, 16",-0.7299382716049383
2016-01-20,1.6886,48723,48723,-0.0614,-3.509,1.6687,"Jan 20, 16",-0.7394135802469136
2016-01-21,1.6,4300,4300,-0.0886,-5.247,1.6679,"Jan 21, 16",-0.7530864197530865
2016-01-22,1.79,2200,2200,0.19,11.875,1.7964,"Jan 22, 16",-0.7237654320987654
2016-01-25,1.5,16301,16301,-0.29,-16.201,1.6101,"Jan 25, 16",-0.7685185185185185
2016-01-26,1.75,5700,5700,0.25,16.667,1.8121,"Jan 26, 16",-0.7299382716049383
2016-01-27,1.9625,9325,9325,0.2125,12.143,2.0399,"Jan 27, 16",-0.6971450617283951
2016-01-28,2.11,17675,17675,0.1475,7.516,2.0651,"Jan 28, 16",-0.6743827160493828
2016-01-29,2.31,33540,33540,0.2,9.479,2.3178,"Jan 29, 16",-0.6435185185185185
2016-02-01,2.15,1100,1100,-0.16,-6.926,2.0273,"Feb 1, 16",-0.6682098765432098
2016-02-02,1.85,7500,7500,-0.3,-13.953,1.928,"Feb 2, 16",-0.7145061728395062
2016-02-03,1.9,33296,33296,0.05,2.703,1.7774,"Feb 3, 16",-0.70679012345679
2016-02-04,1.85,5500,5500,-0.05,-2.632,1.8584,"Feb 4, 16",-0.7145061728395062
2016-02-05,1.8,10501,10501,-0.05,-2.703,1.8476,"Feb 5, 16",-0.7222222222222223
2016-02-08,1.58,35315,35315,-0.22,-12.222,1.5598,"Feb 8, 16",-0.7561728395061729
2016-02-09,1.6,56055,56055,0.02,1.266,1.5633,"Feb 9, 16",-0.7530864197530865
2016-02-10,1.5,20272,20272,-0.1,-6.25,1.504,"Feb 10, 16",-0.7685185185185185
2016-02-11,1.34,33105,33105,-0.16,-10.667,1.3615,"Feb 11, 16",-0.79320987654321
2016-02-12,1.56,36600,36600,0.22,16.418,1.4921,"Feb 12, 16",-0.7592592592592592
2016-02-16,1.68,13900,13900,0.12,7.692,1.6861,"Feb 16, 16",-0.7407407407407408
2016-02-17,1.7,9145,9145,0.02,1.19,1.719,"Feb 17, 16",-0.7376543209876543
2016-02-18,1.61,28464,28464,-0.09,-5.294,1.5653,"Feb 18, 16",-0.7515432098765432
