date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-11-27,17.34,77750,77750,0.58,3.461,17.3428,"Nov 27, 13",2.0156521739130433
2013-11-29,17.03,34375,34375,-0.31,-1.788,17.0494,"Nov 29, 13",1.9617391304347829
2013-12-02,17.27,28837,28837,0.24,1.409,17.2464,"Dec 2, 13",2.003478260869565
2013-12-03,17.49,22360,22360,0.22,1.274,17.4634,"Dec 3, 13",2.0417391304347823
2013-12-04,17.61,8920,8920,0.12,0.686,17.5971,"Dec 4, 13",2.0626086956521736
2013-12-05,18.64,24909,24909,1.03,5.849,18.2266,"Dec 5, 13",2.241739130434783
2013-12-06,18.24,21986,21986,-0.4,-2.146,18.2099,"Dec 6, 13",2.172173913043478
2013-12-09,18.99,62669,62669,0.75,4.112,18.9471,"Dec 9, 13",2.302608695652174
2013-12-10,19.1,40125,40125,0.11,0.579,18.9487,"Dec 10, 13",2.321739130434783
2013-12-11,19.63,26398,26398,0.53,2.775,19.4836,"Dec 11, 13",2.4139130434782605
2013-12-12,19.99,76378,76378,0.36,1.834,19.7754,"Dec 12, 13",2.4765217391304346
2013-12-13,19.75,35533,35533,-0.24,-1.201,19.8399,"Dec 13, 13",2.4347826086956523
2013-12-16,18.75,52198,52198,-1,-5.063,18.9763,"Dec 16, 13",2.260869565217391
2013-12-17,18.99,32949,32949,0.24,1.28,19.0858,"Dec 17, 13",2.302608695652174
2013-12-18,18.8,11230,11230,-0.19,-1.001,18.8657,"Dec 18, 13",2.2695652173913046
2013-12-19,18.81,8574,8574,0.01,0.053,18.917,"Dec 19, 13",2.271304347826087
2013-12-20,18.72,12902,12902,-0.09,-0.478,18.8103,"Dec 20, 13",2.255652173913043
2013-12-23,18.95,6418,6418,0.23,1.229,19.0897,"Dec 23, 13",2.2956521739130435
2013-12-24,18.88,2485,2485,-0.07,-0.369,19.0642,"Dec 24, 13",2.283478260869565
2013-12-26,19.62,10571,10571,0.74,3.919,19.5392,"Dec 26, 13",2.4121739130434783
2013-12-27,19.48,7194,7194,-0.14,-0.714,19.4676,"Dec 27, 13",2.387826086956522
2013-12-30,19.32,6190,6190,-0.16,-0.821,19.3236,"Dec 30, 13",2.36
2013-12-31,19.65,15580,15580,0.33,1.708,19.666,"Dec 31, 13",2.417391304347826
2014-01-02,19.2314,9169,9169,-0.4186,-2.13,19.3896,"Jan 2, 14",2.3445913043478264
2014-01-03,19.24,4043,4043,0.0086,0.045,19.1625,"Jan 3, 14",2.346086956521739
2014-01-06,19.6,8333,8333,0.36,1.871,19.6612,"Jan 6, 14",2.4086956521739133
2014-01-07,19.8099,11723,11723,0.2099,1.071,19.7226,"Jan 7, 14",2.4452
2014-01-08,19.49,17212,17212,-0.3199,-1.615,19.6489,"Jan 8, 14",2.3895652173913042
2014-01-09,19.3801,6287,6287,-0.1099,-0.564,19.6365,"Jan 9, 14",2.3704521739130433
2014-01-10,19.52,10752,10752,0.1399,0.722,19.447,"Jan 10, 14",2.3947826086956523
2014-01-13,19.45,7536,7536,-0.07,-0.359,19.4365,"Jan 13, 14",2.382608695652174
2014-01-14,19.5,20975,20975,0.05,0.257,19.5672,"Jan 14, 14",2.391304347826087
2014-01-15,19.48,7022,7022,-0.02,-0.103,19.4957,"Jan 15, 14",2.387826086956522
2014-01-16,19.38,3806,3806,-0.1,-0.513,19.3282,"Jan 16, 14",2.3704347826086956
2014-01-17,19.27,5896,5896,-0.11,-0.568,19.3671,"Jan 17, 14",2.351304347826087
2014-01-21,18.8,9527,9527,-0.47,-2.439,18.9102,"Jan 21, 14",2.2695652173913046
2014-01-22,18.6,8231,8231,-0.2,-1.064,18.618,"Jan 22, 14",2.2347826086956526
2014-01-23,18.24,16326,16326,-0.36,-1.935,18.2361,"Jan 23, 14",2.172173913043478
2014-01-24,18.19,26767,26767,-0.05,-0.274,17.7915,"Jan 24, 14",2.1634782608695655
2014-01-27,17.41,18820,18820,-0.78,-4.288,17.5439,"Jan 27, 14",2.0278260869565217
2014-01-28,17.93,12292,12292,0.52,2.987,17.7865,"Jan 28, 14",2.1182608695652174
2014-01-29,17.55,11637,11637,-0.38,-2.119,17.6181,"Jan 29, 14",2.0521739130434784
2014-01-30,17.5,12417,12417,-0.05,-0.285,17.6973,"Jan 30, 14",2.0434782608695654
2014-01-31,17.53,14830,14830,0.03,0.171,17.541,"Jan 31, 14",2.048695652173913
2014-02-03,17.74,21075,21075,0.21,1.198,17.8101,"Feb 3, 14",2.0852173913043477
2014-02-04,17.89,2975,2975,0.15,0.846,17.8673,"Feb 4, 14",2.111304347826087
2014-02-05,17.78,5810,5810,-0.11,-0.615,17.7631,"Feb 5, 14",2.0921739130434784
2014-02-06,17.58,9376,9376,-0.2,-1.125,17.6565,"Feb 6, 14",2.0573913043478256
2014-02-07,17.87,2738,2738,0.29,1.65,17.7325,"Feb 7, 14",2.1078260869565217
2014-02-10,18.22,20752,20752,0.35,1.959,18.2069,"Feb 10, 14",2.1686956521739127
2014-02-11,18.72,7488,7488,0.5,2.744,18.615,"Feb 11, 14",2.255652173913043
2014-02-12,19.2,5295,5295,0.48,2.564,19.144,"Feb 12, 14",2.3391304347826085
2014-02-13,19.05,5176,5176,-0.15,-0.781,18.9902,"Feb 13, 14",2.3130434782608695
2014-02-14,19.08,4551,4551,0.03,0.157,19.1056,"Feb 14, 14",2.318260869565217
2014-02-18,19.27,17020,17020,0.19,0.996,19.2316,"Feb 18, 14",2.351304347826087
2014-02-19,18.59,17644,17644,-0.68,-3.529,18.719,"Feb 19, 14",2.2330434782608695
2014-02-20,18.21,4496,4496,-0.38,-2.044,18.2855,"Feb 20, 14",2.1669565217391304
2014-02-21,18.34,3200,3200,0.13,0.714,18.4838,"Feb 21, 14",2.1895652173913045
2014-02-24,18.5101,1950,1950,0.1701,0.927,18.5249,"Feb 24, 14",2.2191478260869566
2014-02-25,18.8772,5475,5475,0.3671,1.983,18.7985,"Feb 25, 14",2.2829913043478256
2014-02-26,18.73,5045,5045,-0.1472,-0.78,18.7119,"Feb 26, 14",2.257391304347826
2014-02-27,18.96,13466,13466,0.23,1.228,18.949,"Feb 27, 14",2.2973913043478262
2014-02-28,18.94,5936,5936,-0.02,-0.105,19.0045,"Feb 28, 14",2.2939130434782613
2014-03-03,18.86,9188,9188,-0.08,-0.422,18.91,"Mar 3, 14",2.28
2014-03-04,19.39,7020,7020,0.53,2.81,19.3209,"Mar 4, 14",2.3721739130434782
2014-03-05,19.5499,3245,3245,0.1599,0.825,19.5114,"Mar 5, 14",2.399982608695652
2014-03-06,19.79,3038,3038,0.2401,1.228,19.9195,"Mar 6, 14",2.4417391304347826
2014-03-07,19.71,2196,2196,-0.08,-0.404,19.7668,"Mar 7, 14",2.427826086956522
2014-03-10,19.4986,2991,2991,-0.2114,-1.073,19.4978,"Mar 10, 14",2.391060869565217
2014-03-11,19.91,10930,10930,0.4114,2.11,19.8207,"Mar 11, 14",2.462608695652174
2014-03-12,19.61,4946,4946,-0.3,-1.507,19.5497,"Mar 12, 14",2.4104347826086956
2014-03-13,19.55,6936,6936,-0.06,-0.306,18.4357,"Mar 13, 14",2.4
2014-03-14,19.8,1579,1579,0.25,1.279,19.6811,"Mar 14, 14",2.4434782608695653
2014-03-17,19.6164,1310,1310,-0.1836,-0.927,19.5736,"Mar 17, 14",2.4115478260869563
2014-03-18,19.7999,4157,4157,0.1835,0.935,19.7311,"Mar 18, 14",2.4434608695652176
2014-03-19,19.11,10489,10489,-0.6899,-3.484,18.7911,"Mar 19, 14",2.323478260869565
2014-03-20,19.56,54493,54493,0.45,2.355,19.5997,"Mar 20, 14",2.4017391304347826
2014-03-21,19.32,13757,13757,-0.24,-1.227,19.417,"Mar 21, 14",2.36
2014-03-24,19.54,16668,16668,0.22,1.139,19.6069,"Mar 24, 14",2.3982608695652172
2014-03-25,19.64,23017,23017,0.1,0.512,19.7298,"Mar 25, 14",2.4156521739130437
2014-03-26,19.3,2020,2020,-0.34,-1.731,19.5282,"Mar 26, 14",2.356521739130435
2014-03-27,19.3499,3882,3882,0.0499,0.259,19.2742,"Mar 27, 14",2.3652
2014-03-28,19.25,2379,2379,-0.0999,-0.516,19.3482,"Mar 28, 14",2.347826086956522
2014-03-31,19.05,8177,8177,-0.2,-1.039,19.0916,"Mar 31, 14",2.3130434782608695
2014-04-01,19.05,12163,12163,0,0,19.089,"Apr 1, 14",2.3130434782608695
2014-04-02,19.21,5477,5477,0.16,0.84,19.2705,"Apr 2, 14",2.3408695652173916
2014-04-03,19.25,18009,18009,0.04,0.208,19.4748,"Apr 3, 14",2.347826086956522
2014-04-04,19.0101,4479,4479,-0.2399,-1.246,19.2299,"Apr 4, 14",2.306104347826087
2014-04-07,18.9,19654,19654,-0.1101,-0.579,18.9552,"Apr 7, 14",2.28695652173913
2014-04-08,18.99,2764,2764,0.09,0.476,18.9286,"Apr 8, 14",2.302608695652174
2014-04-09,19.25,19289,19289,0.26,1.369,19.1235,"Apr 9, 14",2.347826086956522
2014-04-10,18.2,49953,49953,-1.05,-5.455,18.2548,"Apr 10, 14",2.1652173913043478
2014-04-11,18,37651,37651,-0.2,-1.099,18.1435,"Apr 11, 14",2.130434782608696
2014-04-14,17.9999,20093,20093,-0.0001,-0.001,17.9882,"Apr 14, 14",2.130417391304348
2014-04-15,17.71,18896,18896,-0.2899,-1.611,18.0145,"Apr 15, 14",2.08
2014-04-16,17.6,15540,15540,-0.11,-0.621,17.6264,"Apr 16, 14",2.0608695652173914
2014-04-17,16.77,31657,31657,-0.83,-4.716,16.7577,"Apr 17, 14",1.9165217391304348
2014-04-21,16.8,13031,13031,0.03,0.179,16.7135,"Apr 21, 14",1.9217391304347828
2014-04-22,17.51,21078,21078,0.71,4.226,17.5407,"Apr 22, 14",2.045217391304348
2014-04-23,17.7,36057,36057,0.19,1.085,17.7782,"Apr 23, 14",2.0782608695652174
2014-04-24,17.71,26225,26225,0.01,0.056,17.8625,"Apr 24, 14",2.08
2014-04-25,17.6,1584,1584,-0.11,-0.621,17.6197,"Apr 25, 14",2.0608695652173914
2014-04-28,17.53,14359,14359,-0.07,-0.398,17.5172,"Apr 28, 14",2.048695652173913
2014-04-29,17.61,6648,6648,0.08,0.456,17.6173,"Apr 29, 14",2.0626086956521736
2014-04-30,17.45,20413,20413,-0.16,-0.909,17.5101,"Apr 30, 14",2.034782608695652
2014-05-01,17.25,15426,15426,-0.2,-1.146,17.3372,"May 1, 14",2
2014-05-02,17.3792,4170,4170,0.1292,0.749,17.2249,"May 2, 14",2.0224695652173916
2014-05-05,17.08,13216,13216,-0.2992,-1.722,17.1183,"May 5, 14",1.9704347826086954
2014-05-06,17.04,1314,1314,-0.04,-0.234,17.0401,"May 6, 14",1.9634782608695651
2014-05-07,16.89,5554,5554,-0.15,-0.88,16.9093,"May 7, 14",1.9373913043478261
2014-05-08,16.62,4437,4437,-0.27,-1.599,16.7734,"May 8, 14",1.8904347826086958
2014-05-09,16.78,2828,2828,0.16,0.963,16.7332,"May 9, 14",1.9182608695652177
2014-05-12,17.05,22808,22808,0.27,1.609,17.0491,"May 12, 14",1.965217391304348
2014-05-13,17.23,21736,21736,0.18,1.056,17.2671,"May 13, 14",1.9965217391304348
2014-05-14,17.26,19800,19800,0.03,0.174,17.3228,"May 14, 14",2.0017391304347827
2014-05-15,16.55,10852,10852,-0.71,-4.114,16.5718,"May 15, 14",1.8782608695652174
2014-05-16,16.6,6842,6842,0.05,0.302,16.4948,"May 16, 14",1.8869565217391306
2014-05-19,16.55,2839,2839,-0.05,-0.301,16.5261,"May 19, 14",1.8782608695652174
2014-05-20,16.2801,7913,7913,-0.2699,-1.631,16.3272,"May 20, 14",1.8313217391304348
2014-05-21,16.49,4628,4628,0.2099,1.289,16.4809,"May 21, 14",1.8678260869565215
2014-05-22,16.59,2404,2404,0.1,0.606,16.5396,"May 22, 14",1.8852173913043477
2014-05-23,16.53,270,270,-0.06,-0.362,16.5655,"May 23, 14",1.8747826086956523
2014-05-27,16.8652,4637,4637,0.3352,2.028,16.7848,"May 27, 14",1.9330782608695656
2014-05-28,17.3,27438,27438,0.4348,2.578,17.0844,"May 28, 14",2.008695652173913
2014-05-29,17.11,17119,17119,-0.19,-1.098,17.1941,"May 29, 14",1.9756521739130435
2014-05-30,17.08,34013,34013,-0.03,-0.175,17.1671,"May 30, 14",1.9704347826086954
2014-06-02,16.955,8417,8417,-0.125,-0.732,16.8854,"Jun 2, 14",1.9486956521739127
2014-06-03,16.83,100,100,-0.125,-0.737,16.83,"Jun 3, 14",1.9269565217391302
2014-06-04,16.8,4375,4375,-0.03,-0.178,16.7945,"Jun 4, 14",1.9217391304347828
2014-06-05,16.675,4375,4375,-0.125,-0.744,16.6201,"Jun 5, 14",1.9000000000000001
2014-06-06,16.8,1064,1064,0.125,0.75,16.7806,"Jun 6, 14",1.9217391304347828
2014-06-09,16.79,724,724,-0.01,-0.06,16.7653,"Jun 9, 14",1.92
2014-06-10,16.7,5340,5340,-0.09,-0.536,16.6961,"Jun 10, 14",1.9043478260869564
2014-06-11,16.56,8744,8744,-0.14,-0.838,16.5684,"Jun 11, 14",1.8799999999999997
2014-06-12,16.75,2110,2110,0.19,1.147,16.5754,"Jun 12, 14",1.9130434782608696
2014-06-13,16.629,823,823,-0.121,-0.722,16.6542,"Jun 13, 14",1.8920000000000001
2014-06-16,16.79,2605,2605,0.161,0.968,16.7616,"Jun 16, 14",1.92
2014-06-17,16.69,1377,1377,-0.1,-0.596,16.7147,"Jun 17, 14",1.9026086956521742
2014-06-18,16.6,2513,2513,-0.09,-0.539,16.6639,"Jun 18, 14",1.8869565217391306
2014-06-19,16.6,7718,7718,0,0,16.5619,"Jun 19, 14",1.8869565217391306
2014-06-20,16.55,932,932,-0.05,-0.301,16.5994,"Jun 20, 14",1.8782608695652174
2014-06-23,16.37,10140,10140,-0.18,-1.088,16.3085,"Jun 23, 14",1.8469565217391306
2014-06-24,16.36,22026,22026,-0.01,-0.061,16.3039,"Jun 24, 14",1.8452173913043477
2014-06-25,16.35,12800,12800,-0.01,-0.061,16.272,"Jun 25, 14",1.8434782608695655
2014-06-26,16.36,11011,11011,0.01,0.061,16.3315,"Jun 26, 14",1.8452173913043477
2014-06-27,16.4,10953,10953,0.04,0.244,16.3932,"Jun 27, 14",1.852173913043478
2014-06-30,16.38,13279,13279,-0.02,-0.122,16.3452,"Jun 30, 14",1.8486956521739129
2014-07-01,16.16,12794,12794,-0.22,-1.343,16.1258,"Jul 1, 14",1.8104347826086957
2014-07-02,16.09,2100,2100,-0.07,-0.433,16.051,"Jul 2, 14",1.7982608695652174
2014-07-03,15.89,16763,16763,-0.2,-1.243,15.9504,"Jul 3, 14",1.7634782608695654
2014-07-07,15.09,10322,10322,-0.8,-5.035,15.2984,"Jul 7, 14",1.6243478260869566
2014-07-08,14.75,4680,4680,-0.34,-2.253,14.7949,"Jul 8, 14",1.565217391304348
2014-07-09,14.9899,3338,3338,0.2399,1.626,14.9667,"Jul 9, 14",1.6069391304347826
2014-07-10,14.99,1737,1737,0.0001,0.001,14.8651,"Jul 10, 14",1.6069565217391304
2014-07-11,15.09,5023,5023,0.1,0.667,15.1388,"Jul 11, 14",1.6243478260869566
2014-07-14,15.29,3230,3230,0.2,1.325,15.2514,"Jul 14, 14",1.6591304347826086
2014-07-15,15.4,3200,3200,0.11,0.719,15.4141,"Jul 15, 14",1.6782608695652175
2014-07-16,15.382,2038,2038,-0.018,-0.117,15.3197,"Jul 16, 14",1.6751304347826086
2014-07-17,15.296,1508,1508,-0.086,-0.559,15.3159,"Jul 17, 14",1.660173913043478
2014-07-18,15.3,293,293,0.004,0.026,15.3,"Jul 18, 14",1.6608695652173915
2014-07-21,15.02,1581,1581,-0.28,-1.83,15.0214,"Jul 21, 14",1.6121739130434782
2014-07-22,15.19,5724,5724,0.17,1.132,15.2538,"Jul 22, 14",1.6417391304347826
2014-07-23,14.93,4129,4129,-0.26,-1.712,14.8718,"Jul 23, 14",1.5965217391304347
2014-07-24,14.86,4555,4555,-0.07,-0.469,14.8223,"Jul 24, 14",1.5843478260869563
2014-07-25,14.81,4130,4130,-0.05,-0.336,14.8479,"Jul 25, 14",1.5756521739130436
2014-07-28,14.25,2664,2664,-0.56,-3.781,14.4432,"Jul 28, 14",1.4782608695652173
2014-07-29,14.03,4204,4204,-0.22,-1.544,14.0349,"Jul 29, 14",1.44
2014-07-30,13.79,636873,636873,-0.24,-1.711,13.6991,"Jul 30, 14",1.3982608695652172
2014-07-31,13.4,4040,4040,-0.39,-2.828,13.4316,"Jul 31, 14",1.3304347826086957
2014-08-01,13.25,6802,6802,-0.15,-1.119,13.055,"Aug 1, 14",1.3043478260869565
2014-08-04,13.11,15480,15480,-0.14,-1.057,13.1666,"Aug 4, 14",1.2799999999999998
2014-08-05,13,4012,4012,-0.11,-0.839,12.9114,"Aug 5, 14",1.2608695652173914
2014-08-06,13.0999,1376,1376,0.0999,0.768,13.0401,"Aug 6, 14",1.2782434782608696
2014-08-07,12.7,8474,8474,-0.3999,-3.053,12.8499,"Aug 7, 14",1.208695652173913
2014-08-08,12.9,1620,1620,0.2,1.575,12.7587,"Aug 8, 14",1.2434782608695654
2014-08-11,12.81,8247,8247,-0.09,-0.698,12.9204,"Aug 11, 14",1.2278260869565218
2014-08-12,12.93,2888,2888,0.12,0.937,12.9066,"Aug 12, 14",1.248695652173913
2014-08-13,13.05,26449,26449,0.12,0.928,12.9733,"Aug 13, 14",1.2695652173913046
2014-08-14,13.09,4698,4698,0.04,0.307,13.1282,"Aug 14, 14",1.2765217391304347
2014-08-15,13.1,420,420,0.01,0.076,13.0729,"Aug 15, 14",1.2782608695652173
2014-08-18,13.05,6532,6532,-0.05,-0.382,13.0088,"Aug 18, 14",1.2695652173913046
2014-08-19,13.01,2873,2873,-0.04,-0.307,13.2798,"Aug 19, 14",1.2626086956521738
2014-08-20,13,27029,27029,-0.01,-0.077,12.8167,"Aug 20, 14",1.2608695652173914
2014-08-21,13.949,4687,4687,0.949,7.3,13.4462,"Aug 21, 14",1.4259130434782608
2014-08-22,14.02,11065,11065,0.071,0.509,14.0736,"Aug 22, 14",1.4382608695652173
2014-08-25,13.05,27796,27796,-0.97,-6.919,13.1639,"Aug 25, 14",1.2695652173913046
2014-08-26,13.1,2431,2431,0.05,0.383,13.1109,"Aug 26, 14",1.2782608695652173
2014-08-27,13.2299,2530,2530,0.1299,0.992,13.1686,"Aug 27, 14",1.3008521739130436
2014-08-28,13,1100,1100,-0.2299,-1.738,13.039,"Aug 28, 14",1.2608695652173914
2014-08-29,13.11,2356,2356,0.11,0.846,13.1175,"Aug 29, 14",1.2799999999999998
2014-09-02,13,63257,63257,-0.11,-0.839,12.704,"Sep 2, 14",1.2608695652173914
2014-09-03,12.6,15538,15538,-0.4,-3.077,12.698,"Sep 3, 14",1.191304347826087
2014-09-04,13.17,7103,7103,0.57,4.524,12.8908,"Sep 4, 14",1.2904347826086957
2014-09-05,12.75,6293,6293,-0.42,-3.189,12.7998,"Sep 5, 14",1.2173913043478262
2014-09-08,12.45,11758,11758,-0.3,-2.353,12.5837,"Sep 8, 14",1.1652173913043478
2014-09-09,13.4799,18722,18722,1.0299,8.272,13.3483,"Sep 9, 14",1.3443304347826088
2014-09-10,13.03,11901,11901,-0.4499,-3.338,13.0526,"Sep 10, 14",1.266086956521739
2014-09-11,12.85,7078,7078,-0.18,-1.381,12.8001,"Sep 11, 14",1.2347826086956522
2014-09-12,12.86,1700,1700,0.01,0.078,12.9459,"Sep 12, 14",1.2365217391304346
2014-09-15,13.06,2774,2774,0.2,1.555,13.162,"Sep 15, 14",1.271304347826087
2014-09-16,13.3,5449,5449,0.24,1.838,13.2639,"Sep 16, 14",1.3130434782608698
2014-09-17,13.69,11042,11042,0.39,2.932,13.6406,"Sep 17, 14",1.3808695652173912
2014-09-18,13.9,3900,3900,0.21,1.534,13.9648,"Sep 18, 14",1.4173913043478261
2014-09-19,13.91,850,850,0.01,0.072,13.8808,"Sep 19, 14",1.4191304347826088
2014-09-22,13.63,5560,5560,-0.28,-2.013,13.5342,"Sep 22, 14",1.3704347826086958
2014-09-23,13.3,975,975,-0.33,-2.421,13.38,"Sep 23, 14",1.3130434782608698
2014-09-24,13.3,25,25,0,0,,"Sep 24, 14",1.3130434782608698
2014-09-25,13.2298,1101,1101,-0.0702,-0.528,13.2491,"Sep 25, 14",1.3008347826086955
2014-09-26,13.19,980,980,-0.0398,-0.301,13.15,"Sep 26, 14",1.2939130434782609
2014-09-29,13.27,480,480,0.08,0.607,13.2625,"Sep 29, 14",1.3078260869565217
2014-09-30,13.16,12005,12005,-0.11,-0.829,13.0492,"Sep 30, 14",1.288695652173913
2014-10-01,12.84,7393,7393,-0.32,-2.432,12.9555,"Oct 1, 14",1.2330434782608695
2014-10-02,13.06,1085,1085,0.22,1.713,13.0658,"Oct 2, 14",1.271304347826087
2014-10-03,13.09,214,214,0.03,0.23,13.0746,"Oct 3, 14",1.2765217391304347
2014-10-06,13.07,4810,4810,-0.02,-0.153,13.0906,"Oct 6, 14",1.2730434782608697
2014-10-07,12.97,5077,5077,-0.1,-0.765,12.9382,"Oct 7, 14",1.2556521739130435
2014-10-08,12.99,505,505,0.02,0.154,12.99,"Oct 8, 14",1.2591304347826087
2014-10-09,12.98,600,600,-0.01,-0.077,12.99,"Oct 9, 14",1.2573913043478262
2014-10-10,12.74,7144,7144,-0.24,-1.849,12.7788,"Oct 10, 14",1.2156521739130435
2014-10-13,12.04,3970,3970,-0.7,-5.495,12.1247,"Oct 13, 14",1.0939130434782607
2014-10-14,11.15,6371,6371,-0.89,-7.392,11.2453,"Oct 14, 14",0.9391304347826087
2014-10-15,11.356,5025,5025,0.206,1.848,11.1606,"Oct 15, 14",0.9749565217391304
2014-10-16,11.29,1310,1310,-0.066,-0.581,11.3449,"Oct 16, 14",0.9634782608695651
2014-10-17,11.52,12621,12621,0.23,2.037,11.3888,"Oct 17, 14",1.0034782608695652
2014-10-20,11.49,7250,7250,-0.03,-0.26,11.4848,"Oct 20, 14",0.9982608695652174
2014-10-21,11.77,18624,18624,0.28,2.437,11.6777,"Oct 21, 14",1.0469565217391303
2014-10-22,11.9199,9193,9193,0.1499,1.274,11.7756,"Oct 22, 14",1.0730260869565218
2014-10-23,11.63,2858,2858,-0.2899,-2.432,11.6009,"Oct 23, 14",1.022608695652174
2014-10-24,11.69,1295,1295,0.06,0.516,11.7092,"Oct 24, 14",1.0330434782608695
2014-10-27,11.26,4716,4716,-0.43,-3.678,11.2817,"Oct 27, 14",0.9582608695652174
2014-10-28,11.3,551,551,0.04,0.355,11.28,"Oct 28, 14",0.9652173913043479
2014-10-29,11.18,2456,2456,-0.12,-1.062,11.3108,"Oct 29, 14",0.9443478260869564
2014-10-30,10.92,5982,5982,-0.26,-2.326,11.021,"Oct 30, 14",0.8991304347826087
2014-10-31,11.43,3931,3931,0.51,4.67,11.4124,"Oct 31, 14",0.9878260869565217
2014-11-03,11.148,3913,3913,-0.282,-2.467,11.1189,"Nov 3, 14",0.9387826086956521
2014-11-04,11.11,2573,2573,-0.038,-0.341,11.2185,"Nov 4, 14",0.9321739130434782
2014-11-05,10.76,25372,25372,-0.35,-3.15,11.0619,"Nov 5, 14",0.8713043478260869
2014-11-06,10.51,15730,15730,-0.25,-2.323,10.7289,"Nov 6, 14",0.8278260869565217
2014-11-07,10.5,22829,22829,-0.01,-0.095,10.5135,"Nov 7, 14",0.8260869565217391
2014-11-10,10.36,22087,22087,-0.14,-1.333,10.4506,"Nov 10, 14",0.8017391304347825
2014-11-11,10.24,21753,21753,-0.12,-1.158,10.2449,"Nov 11, 14",0.7808695652173914
2014-11-12,10,30040,30040,-0.24,-2.344,9.9917,"Nov 12, 14",0.7391304347826086
2014-11-13,10.07,31714,31714,0.07,0.7,10.0558,"Nov 13, 14",0.751304347826087
2014-11-14,9.96,21022,21022,-0.11,-1.092,10.159,"Nov 14, 14",0.7321739130434785
2014-11-17,9.745,10644,10644,-0.215,-2.159,9.6827,"Nov 17, 14",0.694782608695652
2014-11-18,9.58,4809,4809,-0.165,-1.693,9.6125,"Nov 18, 14",0.6660869565217391
2014-11-19,9.5,3253,3253,-0.08,-0.835,9.555,"Nov 19, 14",0.6521739130434783
2014-11-20,9.49,12279,12279,-0.01,-0.105,9.4463,"Nov 20, 14",0.6504347826086957
2014-11-21,9.26,11035,11035,-0.23,-2.424,9.3042,"Nov 21, 14",0.6104347826086957
2014-11-24,8.97,8264,8264,-0.29,-3.132,9.0132,"Nov 24, 14",0.5600000000000002
2014-11-25,8.74,6020,6020,-0.23,-2.564,8.8318,"Nov 25, 14",0.52
2014-11-26,8.9,18393,18393,0.16,1.831,8.8585,"Nov 26, 14",0.5478260869565218
2014-11-28,9.2,3966,3966,0.3,3.371,9.1864,"Nov 28, 14",0.5999999999999999
2014-12-01,9.01,4514,4514,-0.19,-2.065,9.079,"Dec 1, 14",0.5669565217391304
2014-12-02,8.91,6051,6051,-0.1,-1.11,8.9959,"Dec 2, 14",0.5495652173913044
2014-12-03,9.3799,9949,9949,0.4699,5.274,9.1533,"Dec 3, 14",0.631286956521739
2014-12-04,9.92,8856,8856,0.5401,5.758,9.7423,"Dec 4, 14",0.7252173913043478
2014-12-05,9.94,1388,1388,0.02,0.202,9.9653,"Dec 5, 14",0.728695652173913
2014-12-08,10.47,4835,4835,0.53,5.332,10.4698,"Dec 8, 14",0.8208695652173914
