date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2014-08-19,10.2,10.2,9.36,9.36,25,300,-0.12,-1.266,"Aug 19, 14",-0.3217391304347827
2014-08-20,9.6,9.6,9.36,9.36,117,1400,0,0,"Aug 20, 14",-0.3217391304347827
2014-08-21,9.36,10.2,9.36,10.2,25,300,0.84,8.974,"Aug 21, 14",-0.2608695652173914
2014-08-22,10.2,10.68,10.2,10.68,33,400,0.48,4.706,"Aug 22, 14",-0.22608695652173919
2014-08-25,10.08,10.08,9.84,9.84,42,500,-0.84,-7.865,"Aug 25, 14",-0.2869565217391305
2014-08-26,9.84,9.84,9.48,9.48,25,300,-0.36,-3.659,"Aug 26, 14",-0.3130434782608696
2014-08-27,9.48,9.48,9.48,9.48,0,0,0,0,"Aug 27, 14",-0.3130434782608696
2014-08-28,9.48,9.6,9.48,9.48,25,300,0,0,"Aug 28, 14",-0.3130434782608696
2014-08-29,9.48,9.48,9.36,9.36,42,500,-0.12,-1.266,"Aug 29, 14",-0.3217391304347827
2014-09-02,9.36,9.48,9.36,9.48,125,1500,0.12,1.282,"Sep 2, 14",-0.3130434782608696
2014-09-03,9.48,9.48,9,9.24,175,2100,-0.24,-2.532,"Sep 3, 14",-0.3304347826086957
2014-09-04,9.24,9.24,9.24,9.24,0,0,0,0,"Sep 4, 14",-0.3304347826086957
2014-09-05,8.64,9.24,8.64,9.24,0,0,0,0,"Sep 5, 14",-0.3304347826086957
2014-09-08,9.24,9.24,9.24,9.24,0,0,0,0,"Sep 8, 14",-0.3304347826086957
2014-09-09,8.76,9.24,8.64,8.64,8,100,-0.6,-6.494,"Sep 9, 14",-0.3739130434782609
2014-09-10,8.76,9.24,8.76,9.24,17,200,0.6,6.944,"Sep 10, 14",-0.3304347826086957
2014-09-11,8.04,9.96,8.04,8.64,8,100,-0.6,-6.494,"Sep 11, 14",-0.3739130434782609
2014-09-12,8.76,9,8.76,9,58,700,0.36,4.167,"Sep 12, 14",-0.3478260869565218
2014-09-15,9,9,9,9,0,0,0,0,"Sep 15, 14",-0.3478260869565218
2014-09-16,8.76,9.12,8.4,9.12,50,600,0.12,1.333,"Sep 16, 14",-0.3391304347826088
2014-09-17,9,9,9,9,8,100,-0.12,-1.316,"Sep 17, 14",-0.3478260869565218
2014-09-18,8.64,9,8.64,9,67,800,0,0,"Sep 18, 14",-0.3478260869565218
2014-09-19,8.04,8.4,8.04,8.4,25,300,-0.6,-6.667,"Sep 19, 14",-0.391304347826087
2014-09-22,8.4,8.4,8.28,8.28,117,1400,-0.12,-1.429,"Sep 22, 14",-0.4000000000000001
2014-09-23,8.28,8.28,7.8,7.8,167,2000,-0.48,-5.797,"Sep 23, 14",-0.4347826086956522
2014-09-24,9,9,8.04,8.28,17,200,0.48,6.154,"Sep 24, 14",-0.4000000000000001
2014-09-25,8.28,8.28,8.28,8.28,0,0,0,0,"Sep 25, 14",-0.4000000000000001
2014-09-26,8.28,8.28,8.28,8.28,0,0,0,0,"Sep 26, 14",-0.4000000000000001
2014-09-29,8.28,8.28,8.28,8.28,8,100,0,0,"Sep 29, 14",-0.4000000000000001
2014-09-30,8.4,8.88,8.28,8.88,8,100,0.6,7.246,"Sep 30, 14",-0.3565217391304348
2014-10-01,7.8,7.8,5.04,6.6,133,1600,-2.28,-25.676,"Oct 1, 14",-0.5217391304347827
2014-10-02,6.72,6.72,6.72,6.72,83,1000,0.12,1.818,"Oct 2, 14",-0.5130434782608696
2014-10-03,6.96,6.96,6.96,6.96,17,200,0.24,3.571,"Oct 3, 14",-0.4956521739130435
2014-10-06,6.72,7.2,6.24,7.2,100,1200,0.24,3.448,"Oct 6, 14",-0.4782608695652174
2014-10-07,6.6,6.6,6.36,6.6,33,400,-0.6,-8.333,"Oct 7, 14",-0.5217391304347827
2014-10-08,6.84,6.84,6.84,6.84,0,0,0.24,3.636,"Oct 8, 14",-0.5043478260869566
2014-10-09,7.2,7.2,7.2,7.2,0,0,0.36,5.263,"Oct 9, 14",-0.4782608695652174
2014-10-10,5.04,6.6,5.04,6.6,8,100,-0.6,-8.333,"Oct 10, 14",-0.5217391304347827
2014-10-13,6.6,7.8,6.6,7.2,108,1300,0.6,9.091,"Oct 13, 14",-0.4782608695652174
2014-10-14,7.56,7.56,7.56,7.56,242,2900,0.36,5,"Oct 14, 14",-0.4521739130434783
2014-10-15,7.8,9.24,7.8,9.24,83,1000,1.68,22.222,"Oct 15, 14",-0.3304347826086957
2014-10-16,9,9,8.4,8.4,8,100,-0.84,-9.091,"Oct 16, 14",-0.391304347826087
2014-10-17,8.16,8.16,6.6,7.2,42,500,-1.2,-14.286,"Oct 17, 14",-0.4782608695652174
2014-10-20,6.24,8.4,6.24,7.8,125,1500,0.6,8.333,"Oct 20, 14",-0.4347826086956522
2014-10-21,7.8,7.8,7.8,7.8,25,300,0,0,"Oct 21, 14",-0.4347826086956522
2014-10-22,8.04,8.04,8.04,8.04,8,100,0.24,3.077,"Oct 22, 14",-0.4173913043478262
2014-10-23,8.04,8.04,8.04,8.04,0,0,0,0,"Oct 23, 14",-0.4173913043478262
2014-10-24,7.08,8.04,7.08,8.04,50,600,0,0,"Oct 24, 14",-0.4173913043478262
2014-10-27,9.36,9.36,8.76,8.76,0,0,0.72,8.955,"Oct 27, 14",-0.3652173913043479
2014-10-28,6.6,7.8,6.6,7.8,100,1200,-0.96,-10.959,"Oct 28, 14",-0.4347826086956522
2014-10-29,6.6,8.04,6.6,7.56,25,300,-0.24,-3.077,"Oct 29, 14",-0.4521739130434783
2014-10-30,8.04,8.04,8.04,8.04,25,300,0.48,6.349,"Oct 30, 14",-0.4173913043478262
2014-10-31,9.24,9.24,8.4,8.4,25,300,0.36,4.478,"Oct 31, 14",-0.391304347826087
2014-11-03,8.4,8.4,8.4,8.4,0,0,0,0,"Nov 3, 14",-0.391304347826087
2014-11-04,8.04,8.52,8.04,8.16,92,1100,-0.24,-2.857,"Nov 4, 14",-0.40869565217391307
2014-11-05,6.6,8.28,6.6,8.28,125,1500,0.12,1.471,"Nov 5, 14",-0.4000000000000001
2014-11-06,8.28,8.28,8.28,8.28,0,0,0,0,"Nov 6, 14",-0.4000000000000001
2014-11-07,8.04,8.4,8.04,8.4,242,2900,0.12,1.449,"Nov 7, 14",-0.391304347826087
2014-11-10,8.4,8.4,7.92,8.4,17,200,0,0,"Nov 10, 14",-0.391304347826087
2014-11-11,8.4,8.4,8.4,8.4,0,0,0,0,"Nov 11, 14",-0.391304347826087
2014-11-12,8.4,8.4,8.4,8.4,100,1200,0,0,"Nov 12, 14",-0.391304347826087
2014-11-13,7.2,8.4,7.2,8.4,8,100,0,0,"Nov 13, 14",-0.391304347826087
2014-11-14,8.4,8.4,7.2,8.4,75,900,0,0,"Nov 14, 14",-0.391304347826087
2014-11-17,7.8,7.8,7.8,7.8,133,1600,-0.6,-7.143,"Nov 17, 14",-0.4347826086956522
2014-11-18,8.04,8.04,7.2,7.2,275,3300,-0.6,-7.692,"Nov 18, 14",-0.4782608695652174
2014-11-19,7.8,7.8,6.6,7.2,100,1200,0,0,"Nov 19, 14",-0.4782608695652174
2014-11-20,7.2,7.2,7.2,7.2,8,100,0,0,"Nov 20, 14",-0.4782608695652174
2014-11-21,6.6,6.72,6.6,6.72,8,100,-0.48,-6.667,"Nov 21, 14",-0.5130434782608696
2014-11-24,7.2,7.44,7.2,7.44,117,1400,0.72,10.714,"Nov 24, 14",-0.4608695652173913
2014-11-25,7.44,7.44,7.44,7.44,0,0,0,0,"Nov 25, 14",-0.4608695652173913
2014-11-26,7.68,7.68,6.6,7.68,17,200,0.24,3.226,"Nov 26, 14",-0.44347826086956527
2014-11-28,7.68,7.68,7.68,7.68,0,0,0,0,"Nov 28, 14",-0.44347826086956527
2014-12-01,6.6,6.6,6.6,6.6,67,800,-1.08,-14.062,"Dec 1, 14",-0.5217391304347827
2014-12-02,8.16,8.16,6.6,7.68,17,200,1.08,16.364,"Dec 2, 14",-0.44347826086956527
2014-12-03,6.6,7.8,6.6,7.8,25,300,0.12,1.562,"Dec 3, 14",-0.4347826086956522
2014-12-04,6.72,7.8,6.72,7.8,75,900,0,0,"Dec 4, 14",-0.4347826086956522
2014-12-05,6.72,7.68,6.72,7.68,17,200,-0.12,-1.538,"Dec 5, 14",-0.44347826086956527
2014-12-08,6.72,6.72,6.72,6.72,83,1000,-0.96,-12.5,"Dec 8, 14",-0.5130434782608696
2014-12-09,7.44,7.44,6.72,7.44,8,100,0.72,10.714,"Dec 9, 14",-0.4608695652173913
2014-12-10,6.72,7.2,6.72,7.2,33,400,-0.24,-3.226,"Dec 10, 14",-0.4782608695652174
2014-12-11,7.2,7.2,7.2,7.2,8,100,0,0,"Dec 11, 14",-0.4782608695652174
2014-12-12,6.72,6.72,6.72,6.72,42,500,-0.48,-6.667,"Dec 12, 14",-0.5130434782608696
2014-12-15,7.2,7.2,6.24,6.24,150,1800,-0.48,-7.143,"Dec 15, 14",-0.5478260869565218
2014-12-16,6.96,6.96,6.96,6.96,33,400,0.72,11.538,"Dec 16, 14",-0.4956521739130435
2014-12-17,6.84,6.84,6.48,6.6,42,500,-0.36,-5.172,"Dec 17, 14",-0.5217391304347827
2014-12-18,6.24,6.24,6.24,6.24,25,300,-0.36,-5.455,"Dec 18, 14",-0.5478260869565218
2014-12-19,6.24,6.24,4.2,4.44,42,500,-1.8,-28.846,"Dec 19, 14",-0.6782608695652174
2014-12-22,4.8,6,4.8,4.8,175,2100,0.36,8.108,"Dec 22, 14",-0.6521739130434783
2014-12-23,4.56,5.4,4.56,5.4,325,3900,0.6,12.5,"Dec 23, 14",-0.6086956521739131
2014-12-24,5.4,5.4,5.4,5.4,0,0,0,0,"Dec 24, 14",-0.6086956521739131
2014-12-26,5.16,5.4,5.16,5.4,58,700,0,0,"Dec 26, 14",-0.6086956521739131
2014-12-29,6.12,6.6,5.64,5.64,458,5500,0.24,4.444,"Dec 29, 14",-0.591304347826087
2014-12-30,5.4,5.88,5.4,5.4,83,1000,-0.24,-4.255,"Dec 30, 14",-0.6086956521739131
2014-12-31,5.52,6,4.2,6,58,700,0.6,11.111,"Dec 31, 14",-0.5652173913043479
2015-01-02,6,6,6,6,0,0,0,0,"Jan 2, 15",-0.5652173913043479
2015-01-05,6.12,6.12,6.12,6.12,0,0,0.12,2,"Jan 5, 15",-0.5565217391304348
2015-01-06,6.12,6.12,6.12,6.12,0,0,0,0,"Jan 6, 15",-0.5565217391304348
2015-01-07,6.12,6.12,6.12,6.12,33,400,0,0,"Jan 7, 15",-0.5565217391304348
2015-01-08,6.12,6.12,6.12,6.12,0,0,0,0,"Jan 8, 15",-0.5565217391304348
2015-01-09,6.12,6.12,6.12,6.12,25,300,0,0,"Jan 9, 15",-0.5565217391304348
2015-01-12,5.88,5.88,5.4,5.88,42,500,-0.24,-3.922,"Jan 12, 15",-0.5739130434782609
2015-01-13,4.56,5.88,4.56,5.88,0,0,0,0,"Jan 13, 15",-0.5739130434782609
2015-01-14,5.88,5.88,5.88,5.88,0,0,0,0,"Jan 14, 15",-0.5739130434782609
2015-01-15,5.88,5.88,5.76,5.76,67,800,-0.12,-2.041,"Jan 15, 15",-0.582608695652174
2015-01-16,5.76,5.76,5.76,5.76,0,0,0,0,"Jan 16, 15",-0.582608695652174
2015-01-20,5.76,5.76,5.76,5.76,0,0,0,0,"Jan 20, 15",-0.582608695652174
2015-01-21,5.4,5.88,5.4,5.88,33,400,0.12,2.083,"Jan 21, 15",-0.5739130434782609
2015-01-22,5.88,5.88,5.88,5.88,0,0,0,0,"Jan 22, 15",-0.5739130434782609
2015-01-23,5.4,5.4,5.4,5.4,17,200,-0.48,-8.163,"Jan 23, 15",-0.6086956521739131
2015-01-26,5.4,5.4,5.4,5.4,0,0,0,0,"Jan 26, 15",-0.6086956521739131
2015-01-27,4.56,4.56,3.12,4.56,217,2600,-0.84,-15.556,"Jan 27, 15",-0.6695652173913045
2015-01-28,4.8,4.8,4.8,4.8,67,800,0.24,5.263,"Jan 28, 15",-0.6521739130434783
2015-01-29,5.4,5.4,3.6,5.4,83,1000,0.6,12.5,"Jan 29, 15",-0.6086956521739131
2015-01-30,5.4,5.4,5.4,5.4,0,0,0,0,"Jan 30, 15",-0.6086956521739131
2015-02-02,3.6,3.6,3.6,3.6,0,0,-1.8,-33.333,"Feb 2, 15",-0.7391304347826088
2015-02-03,3.6,4.8,3.6,4.8,8,100,1.2,33.333,"Feb 3, 15",-0.6521739130434783
2015-02-04,4.2,4.8,3.72,4.8,42,500,0,0,"Feb 4, 15",-0.6521739130434783
2015-02-05,4.8,4.8,4.8,4.8,0,0,0,0,"Feb 5, 15",-0.6521739130434783
2015-02-06,3.84,4.8,3.72,4.8,33,400,0,0,"Feb 6, 15",-0.6521739130434783
2015-02-09,4.68,4.68,4.68,4.68,8,100,-0.12,-2.5,"Feb 9, 15",-0.6608695652173914
2015-02-10,3.72,4.68,3.72,4.68,8,100,0,0,"Feb 10, 15",-0.6608695652173914
2015-02-11,3.72,4.2,3.72,4.08,33,400,-0.6,-12.821,"Feb 11, 15",-0.7043478260869566
2015-02-12,4.68,4.68,3.84,3.84,17,200,-0.24,-5.882,"Feb 12, 15",-0.7217391304347827
2015-02-13,3.96,4.68,3.72,3.72,192,2300,-0.12,-3.125,"Feb 13, 15",-0.7304347826086957
2015-02-17,4.2,4.56,3.36,4.44,250,3000,0.72,19.355,"Feb 17, 15",-0.6782608695652174
2015-02-18,4.8,4.8,3.84,4.2,217,2600,-0.24,-5.405,"Feb 18, 15",-0.6956521739130436
2015-02-19,4.2,4.2,4.2,4.2,0,0,0,0,"Feb 19, 15",-0.6956521739130436
2015-02-20,4.08,4.08,4.08,4.08,8,100,-0.12,-2.857,"Feb 20, 15",-0.7043478260869566
2015-02-23,4.08,4.08,4.08,4.08,25,300,0,0,"Feb 23, 15",-0.7043478260869566
2015-02-24,3.36,3.84,3.36,3.84,42,500,-0.24,-5.882,"Feb 24, 15",-0.7217391304347827
2015-02-25,3.84,3.84,3.84,3.84,0,0,0,0,"Feb 25, 15",-0.7217391304347827
2015-02-26,3.84,3.84,3.36,3.36,92,1100,-0.48,-12.5,"Feb 26, 15",-0.7565217391304349
2015-02-27,3.48,3.84,3.48,3.84,33,400,0.48,14.286,"Feb 27, 15",-0.7217391304347827
2015-03-02,3.6,3.6,2.4,2.76,442,5300,-1.08,-28.125,"Mar 2, 15",-0.8
2015-03-03,3,3.6,2.52,3.6,858,10300,0.84,30.435,"Mar 3, 15",-0.7391304347826088
2015-03-04,3.48,4.68,3.48,4.68,75,900,1.08,30,"Mar 4, 15",-0.6608695652173914
2015-03-05,4.2,4.8,4.2,4.2,75,900,-0.48,-10.256,"Mar 5, 15",-0.6956521739130436
2015-03-06,4.92,4.92,4.8,4.8,100,1200,0.6,14.286,"Mar 6, 15",-0.6521739130434783
2015-03-09,4.8,4.8,4.8,4.8,0,0,0,0,"Mar 9, 15",-0.6521739130434783
2015-03-10,3.6,4.8,3.6,4.8,8,100,0,0,"Mar 10, 15",-0.6521739130434783
2015-03-11,4.8,4.8,4.8,4.8,0,0,0,0,"Mar 11, 15",-0.6521739130434783
2015-03-12,3.84,4.92,3.84,4.92,133,1600,0.12,2.5,"Mar 12, 15",-0.6434782608695653
2015-03-13,4.92,4.92,4.92,4.92,0,0,0,0,"Mar 13, 15",-0.6434782608695653
2015-03-16,5.88,7.2,5.76,7.2,100,1200,2.28,46.341,"Mar 16, 15",-0.4782608695652174
2015-03-17,7.2,7.2,6,6,292,3500,-1.2,-16.667,"Mar 17, 15",-0.5652173913043479
2015-03-18,6.6,9,6.6,7.2,350,4200,1.2,20,"Mar 18, 15",-0.4782608695652174
2015-03-19,7.8,8.88,7.8,8.28,33,400,1.08,15,"Mar 19, 15",-0.4000000000000001
2015-03-20,7.44,8.04,7.44,7.44,42,500,-0.84,-10.145,"Mar 20, 15",-0.4608695652173913
2015-03-23,7.8,7.8,7.44,7.8,83,1000,0.36,4.839,"Mar 23, 15",-0.4347826086956522
2015-03-24,8.16,9,8.16,9,283,3400,1.2,15.385,"Mar 24, 15",-0.3478260869565218
2015-03-25,9,10.08,9,9,275,3300,0,0,"Mar 25, 15",-0.3478260869565218
2015-03-26,8.4,8.4,7.92,8.4,33,400,-0.6,-6.667,"Mar 26, 15",-0.391304347826087
2015-03-27,8.16,8.16,8.16,8.16,0,0,-0.24,-2.857,"Mar 27, 15",-0.40869565217391307
2015-03-30,8.64,8.64,8.64,8.64,0,0,0.48,5.882,"Mar 30, 15",-0.3739130434782609
2015-03-31,8.4,8.4,8.4,8.4,50,600,-0.24,-2.778,"Mar 31, 15",-0.391304347826087
2015-04-01,8.28,9,8.16,8.16,42,500,-0.24,-2.857,"Apr 1, 15",-0.40869565217391307
2015-04-02,8.64,8.64,8.64,8.64,17,200,0.48,5.882,"Apr 2, 15",-0.3739130434782609
2015-04-06,9,9,8.4,8.4,33,400,-0.24,-2.778,"Apr 6, 15",-0.391304347826087
2015-04-07,7.92,8.28,7.8,8.28,42,500,-0.12,-1.429,"Apr 7, 15",-0.4000000000000001
2015-04-08,8.04,8.28,7.68,7.8,42,500,-0.48,-5.797,"Apr 8, 15",-0.4347826086956522
2015-04-09,7.8,7.8,7.8,7.8,17,200,0,0,"Apr 9, 15",-0.4347826086956522
2015-04-10,7.2,8.28,7.2,8.28,67,800,0.48,6.154,"Apr 10, 15",-0.4000000000000001
2015-04-13,8.28,8.28,7.8,7.8,33,400,-0.48,-5.797,"Apr 13, 15",-0.4347826086956522
2015-04-14,7.8,8.28,7.8,7.8,25,300,0,0,"Apr 14, 15",-0.4347826086956522
2015-04-15,7.8,7.8,7.8,7.8,0,0,0,0,"Apr 15, 15",-0.4347826086956522
2015-04-16,7.8,8.28,7.8,8.28,50,600,0.48,6.154,"Apr 16, 15",-0.4000000000000001
2015-04-17,6.84,8.28,6.84,7.2,83,1000,-1.08,-13.043,"Apr 17, 15",-0.4782608695652174
2015-04-20,7.2,8.04,7.2,8.04,8,100,0.84,11.667,"Apr 20, 15",-0.4173913043478262
2015-04-21,8.04,8.04,8.04,8.04,0,0,0,0,"Apr 21, 15",-0.4173913043478262
2015-04-22,8.04,8.04,8.04,8.04,0,0,0,0,"Apr 22, 15",-0.4173913043478262
2015-04-23,7.8,7.8,7.8,7.8,0,0,-0.24,-2.985,"Apr 23, 15",-0.4347826086956522
2015-04-24,7.2,7.2,7.2,7.2,125,1500,-0.6,-7.692,"Apr 24, 15",-0.4782608695652174
2015-04-27,7.08,7.08,7.08,7.08,0,0,-0.12,-1.667,"Apr 27, 15",-0.48695652173913045
2015-04-28,7.08,7.2,7.08,7.2,0,0,0.12,1.695,"Apr 28, 15",-0.4782608695652174
2015-04-29,7.2,7.32,7.08,7.32,83,1000,0.12,1.667,"Apr 29, 15",-0.46956521739130436
2015-04-30,7.08,7.32,6.72,7.32,83,1000,0,0,"Apr 30, 15",-0.46956521739130436
2015-05-01,8.4,8.4,7.8,7.8,58,700,0.48,6.557,"May 1, 15",-0.4347826086956522
2015-05-04,7.8,7.8,7.8,7.8,0,0,0,0,"May 4, 15",-0.4347826086956522
2015-05-05,7.68,7.68,7.44,7.44,100,1200,-0.36,-4.615,"May 5, 15",-0.4608695652173913
2015-05-06,7.44,7.68,7.44,7.44,83,1000,0,0,"May 6, 15",-0.4608695652173913
2015-05-07,7.44,7.44,7.44,7.44,0,0,0,0,"May 7, 15",-0.4608695652173913
2015-05-08,7.44,7.44,7.44,7.44,0,0,0,0,"May 8, 15",-0.4608695652173913
2015-05-11,8.16,8.4,7.56,8.4,83,1000,0.96,12.903,"May 11, 15",-0.391304347826087
2015-05-12,7.56,7.56,7.56,7.56,17,200,-0.84,-10,"May 12, 15",-0.4521739130434783
2015-05-13,7.56,7.56,7.56,7.56,0,0,0,0,"May 13, 15",-0.4521739130434783
2015-05-14,7.56,7.8,4.44,7.8,683,8200,0.24,3.175,"May 14, 15",-0.4347826086956522
2015-05-15,8.28,8.4,8.28,8.4,25,300,0.6,7.692,"May 15, 15",-0.391304347826087
2015-05-18,7.56,7.92,6.6,7.2,158,1900,-1.2,-14.286,"May 18, 15",-0.4782608695652174
2015-05-19,7.2,7.2,6.96,6.96,17,200,-0.24,-3.333,"May 19, 15",-0.4956521739130435
2015-05-20,7.2,7.2,6.96,6.96,8,100,0,0,"May 20, 15",-0.4956521739130435
2015-05-21,6.96,6.96,6.96,6.96,0,0,0,0,"May 21, 15",-0.4956521739130435
2015-05-22,6.96,6.96,6.96,6.96,0,0,0,0,"May 22, 15",-0.4956521739130435
2015-05-26,6.6,6.6,6.6,6.6,33,400,-0.36,-5.172,"May 26, 15",-0.5217391304347827
2015-05-27,6.6,6.6,6.6,6.6,0,0,0,0,"May 27, 15",-0.5217391304347827
2015-05-28,6.6,6.6,6.6,6.6,67,800,0,0,"May 28, 15",-0.5217391304347827
2015-05-29,6.12,6.6,6,6.6,108,1300,0,0,"May 29, 15",-0.5217391304347827
2015-06-01,6,6.6,6,6.6,25,300,0,0,"Jun 1, 15",-0.5217391304347827
2015-06-02,6,6.12,6,6.12,33,400,-0.48,-7.273,"Jun 2, 15",-0.5565217391304348
2015-06-03,6,6.6,6,6.6,17,200,0.48,7.843,"Jun 3, 15",-0.5217391304347827
2015-06-04,6,6,6,6,50,600,-0.6,-9.091,"Jun 4, 15",-0.5652173913043479
2015-06-05,6,6.6,5.88,6.6,108,1300,0.6,10,"Jun 5, 15",-0.5217391304347827
2015-06-08,6.6,6.72,6,6,192,2300,-0.6,-9.091,"Jun 8, 15",-0.5652173913043479
2015-06-09,6,6.6,6,6.6,75,900,0.6,10,"Jun 9, 15",-0.5217391304347827
2015-06-10,6.6,6.96,6.6,6.96,50,600,0.36,5.455,"Jun 10, 15",-0.4956521739130435
2015-06-11,6.72,6.72,6.72,6.72,0,0,-0.24,-3.448,"Jun 11, 15",-0.5130434782608696
2015-06-12,6.72,6.72,5.4,6,283,3400,-0.72,-10.714,"Jun 12, 15",-0.5652173913043479
2015-06-15,5.88,6,5.88,5.88,58,700,-0.12,-2,"Jun 15, 15",-0.5739130434782609
2015-06-16,7.2,7.2,6.24,6.24,0,0,0.36,6.122,"Jun 16, 15",-0.5478260869565218
2015-06-17,5.4,6,5.4,6,8,100,-0.24,-3.846,"Jun 17, 15",-0.5652173913043479
2015-06-18,6,6,6,6,0,0,0,0,"Jun 18, 15",-0.5652173913043479
2015-06-19,5.52,7.08,5.52,7.08,0,0,1.08,18,"Jun 19, 15",-0.48695652173913045
2015-06-22,7.08,7.08,5.52,5.52,408,4900,-1.56,-22.034,"Jun 22, 15",-0.6000000000000001
2015-06-23,6,6,5.88,5.88,42,500,0.36,6.522,"Jun 23, 15",-0.5739130434782609
2015-06-24,5.88,5.88,5.88,5.88,17,200,0,0,"Jun 24, 15",-0.5739130434782609
2015-06-25,5.88,5.88,5.88,5.88,0,0,0,0,"Jun 25, 15",-0.5739130434782609
2015-06-26,5.4,6,5.28,6,108,1300,0.12,2.041,"Jun 26, 15",-0.5652173913043479
2015-06-29,6,6,6,6,25,300,0,0,"Jun 29, 15",-0.5652173913043479
2015-06-30,6,6,6,6,8,100,0,0,"Jun 30, 15",-0.5652173913043479
2015-07-01,6,6,6,6,0,0,0,0,"Jul 1, 15",-0.5652173913043479
2015-07-02,6,6,6,6,0,0,0,0,"Jul 2, 15",-0.5652173913043479
2015-07-06,6,6.6,6,6.6,25,300,0.6,10,"Jul 6, 15",-0.5217391304347827
2015-07-07,6.6,6.6,6.6,6.6,0,0,0,0,"Jul 7, 15",-0.5217391304347827
2015-07-08,6.6,6.6,6,6.36,67,800,-0.24,-3.636,"Jul 8, 15",-0.5391304347826087
2015-07-09,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 9, 15",-0.5391304347826087
2015-07-10,6.12,6.36,6.12,6.36,8,100,0,0,"Jul 10, 15",-0.5391304347826087
2015-07-13,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 13, 15",-0.5391304347826087
2015-07-14,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 14, 15",-0.5391304347826087
2015-07-15,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 15, 15",-0.5391304347826087
2015-07-16,6.36,6.36,6.36,6.36,33,400,0,0,"Jul 16, 15",-0.5391304347826087
2015-07-17,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 17, 15",-0.5391304347826087
2015-07-20,6.36,6.36,6.36,6.36,8,100,0,0,"Jul 20, 15",-0.5391304347826087
2015-07-21,6.36,6.36,6.36,6.36,25,300,0,0,"Jul 21, 15",-0.5391304347826087
2015-07-22,6.36,6.36,6.36,6.36,0,0,0,0,"Jul 22, 15",-0.5391304347826087
2015-07-23,6.36,6.36,5.28,6,67,800,-0.36,-5.66,"Jul 23, 15",-0.5652173913043479
2015-07-24,6,6,6,6,0,0,0,0,"Jul 24, 15",-0.5652173913043479
2015-07-27,6,6,5.52,5.52,25,300,-0.48,-8,"Jul 27, 15",-0.6000000000000001
2015-07-28,6.24,6.24,6.24,6.24,8,100,0.72,13.043,"Jul 28, 15",-0.5478260869565218
2015-07-29,5.52,5.52,5.28,5.28,100,1200,-0.96,-15.385,"Jul 29, 15",-0.6173913043478261
2015-07-30,5.76,6.6,5.76,5.76,42,500,0.48,9.091,"Jul 30, 15",-0.582608695652174
2015-07-31,6.6,6.6,5.76,5.76,8,100,0,0,"Jul 31, 15",-0.582608695652174
2015-08-03,5.76,5.76,5.76,5.76,8,100,0,0,"Aug 3, 15",-0.582608695652174
2015-08-04,5.76,5.76,5.76,5.76,0,0,0,0,"Aug 4, 15",-0.582608695652174
2015-08-05,5.76,5.76,5.76,5.76,0,0,0,0,"Aug 5, 15",-0.582608695652174
2015-08-06,5.28,5.28,5.28,5.28,0,0,-0.48,-8.333,"Aug 6, 15",-0.6173913043478261
2015-08-07,5.28,5.28,5.28,5.28,0,0,0,0,"Aug 7, 15",-0.6173913043478261
2015-08-10,5.28,5.28,5.28,5.28,0,0,0,0,"Aug 10, 15",-0.6173913043478261
2015-08-11,5.22,5.22,5.22,5.22,417,5000,-0.06,-1.136,"Aug 11, 15",-0.6217391304347827
2015-08-12,,,,5.22,51,51,0,0,"Aug 12, 15",-0.6217391304347827
2015-08-13,,,,5.22,37,37,0,0,"Aug 13, 15",-0.6217391304347827
2015-08-14,5,6,5,6,830,830,0.78,14.943,"Aug 14, 15",-0.5652173913043479
2015-08-17,7,7,6.5,6.5,622,622,0.5,8.333,"Aug 17, 15",-0.5289855072463768
2015-08-18,6,6,6,6,583,583,-0.5,-7.692,"Aug 18, 15",-0.5652173913043479
2015-08-19,,,,6,83,83,0,0,"Aug 19, 15",-0.5652173913043479
2015-08-20,5.75,5.75,5.75,5.75,188,188,-0.25,-4.167,"Aug 20, 15",-0.5833333333333334
2015-08-21,,,,5.75,42,42,0,0,"Aug 21, 15",-0.5833333333333334
2015-08-24,,,,5.75,26,26,0,0,"Aug 24, 15",-0.5833333333333334
2015-08-26,5,5.1875,4.28,5,3346,3346,-0.75,-13.043,"Aug 26, 15",-0.6376811594202899
2015-08-27,5,5,5,5,245,245,0,0,"Aug 27, 15",-0.6376811594202899
2015-08-28,9,9,5.1,6.29,4898,4898,1.29,25.8,"Aug 28, 15",-0.5442028985507247
2015-08-31,,,,6.29,50,50,0,0,"Aug 31, 15",-0.5442028985507247
2015-09-01,6.79,7,6.79,6.9999,2176,2176,0.7099,11.286,"Sep 1, 15",-0.4927608695652174
2015-09-02,6.7501,6.8263,6.75,6.75,2832,2832,-0.2499,-3.57,"Sep 2, 15",-0.5108695652173914
2015-09-03,6.7875,6.7875,6.75,6.75,312,312,0,0,"Sep 3, 15",-0.5108695652173914
