date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2016-06-14,34.4,1086008,1086008,-0.28,-0.807,"Jun 14, 16",-0.1722810394610203
2016-06-15,34.77,1062818,1062818,0.37,1.076,"Jun 15, 16",-0.16337824831568815
2016-06-16,33.48,1215871,1215871,-1.29,-3.71,"Jun 16, 16",-0.19441770933590002
2016-06-17,34.14,1302234,1302234,0.66,1.971,"Jun 17, 16",-0.17853705486044277
2016-06-20,34.77,845879,845879,0.63,1.845,"Jun 20, 16",-0.16337824831568815
2016-06-21,34.92,585535,585535,0.15,0.431,"Jun 21, 16",-0.15976900866217517
2016-06-22,34.32,635385,635385,-0.6,-1.718,"Jun 22, 16",-0.17420596727622717
2016-06-23,34.67,1260783,1260783,0.35,1.02,"Jun 23, 16",-0.16578440808469683
2016-06-24,33.5,1992597,1992597,-1.17,-3.375,"Jun 24, 16",-0.1939364773820982
2016-06-27,31.9,1417621,1417621,-1.6,-4.776,"Jun 27, 16",-0.23243503368623683
2016-06-28,33.9,1570613,1570613,2,6.27,"Jun 28, 16",-0.1843118383060636
2016-06-29,35.91,1750614,1750614,2.01,5.929,"Jun 29, 16",-0.13594802694898955
2016-06-30,36.4,853283,853283,0.49,1.365,"Jun 30, 16",-0.12415784408084705
2016-07-01,36.84,922536,922536,0.44,1.209,"Jul 1, 16",-0.11357074109720883
2016-07-05,35.51,613245,613245,-1.33,-3.61,"Jul 5, 16",-0.14557266602502417
2016-07-06,36.26,558456,558456,0.75,2.112,"Jul 6, 16",-0.12752646775745918
2016-07-07,36.88,592469,592469,0.62,1.71,"Jul 7, 16",-0.11260827718960538
2016-07-08,36.78,700295,700295,-0.1,-0.271,"Jul 8, 16",-0.11501443695861407
2016-07-11,36.57,547215,547215,-0.21,-0.571,"Jul 11, 16",-0.12006737247353229
2016-07-12,37.87,1145476,1145476,1.3,3.555,"Jul 12, 16",-0.08878729547641974
2016-07-13,37.22,956793,956793,-0.65,-1.716,"Jul 13, 16",-0.10442733397497601
2016-07-14,37.02,862302,862302,-0.2,-0.537,"Jul 14, 16",-0.10923965351299324
2016-07-15,37.23,872239,872239,0.21,0.567,"Jul 15, 16",-0.10418671799807519
2016-07-18,37.2,472422,472422,-0.03,-0.081,"Jul 18, 16",-0.10490856592877765
2016-07-19,36.95,752065,752065,-0.25,-0.672,"Jul 19, 16",-0.11092396535129931
2016-07-20,36.79,1092535,1092535,-0.16,-0.433,"Jul 20, 16",-0.11477382098171325
2016-07-21,37.27,621696,621696,0.48,1.305,"Jul 21, 16",-0.10322425409047158
2016-07-22,37.48,564229,564229,0.21,0.563,"Jul 22, 16",-0.09817131857555354
2016-07-25,38.78,1865516,1865516,1.3,3.469,"Jul 25, 16",-0.06689124157844083
2016-07-26,37.5,3664292,3664292,-1.28,-3.301,"Jul 26, 16",-0.09769008662175173
2016-07-27,35.93,1135565,1135565,-1.57,-4.187,"Jul 27, 16",-0.13546679499518774
2016-07-28,35.75,577543,577543,-0.18,-0.501,"Jul 28, 16",-0.13979788257940332
2016-07-29,35.7,1040839,1040839,-0.05,-0.14,"Jul 29, 16",-0.1410009624639076
2016-08-01,35.5,614412,614412,-0.2,-0.56,"Aug 1, 16",-0.14581328200192498
2016-08-02,34.39,882696,882696,-1.11,-3.127,"Aug 2, 16",-0.1725216554379211
2016-08-03,35.27,795669,795669,0.88,2.559,"Aug 3, 16",-0.15134744947064482
2016-08-04,35.14,629520,629520,-0.13,-0.369,"Aug 4, 16",-0.15447545717035616
2016-08-05,36.17,646783,646783,1.03,2.931,"Aug 5, 16",-0.1296920115495669
2016-08-08,35.93,514122,514122,-0.24,-0.664,"Aug 8, 16",-0.13546679499518774
2016-08-09,35.57,568616,568616,-0.36,-1.002,"Aug 9, 16",-0.1441289701636189
2016-08-10,35.43,491077,491077,-0.14,-0.394,"Aug 10, 16",-0.14749759384023103
2016-08-11,37.02,925013,925013,1.59,4.488,"Aug 11, 16",-0.10923965351299324
2016-08-12,37.1,900174,900174,0.08,0.216,"Aug 12, 16",-0.10731472569778634
2016-08-15,38.04,681308,681308,0.94,2.534,"Aug 15, 16",-0.08469682386910497
2016-08-16,38.65,1134121,1134121,0.61,1.604,"Aug 16, 16",-0.07001924927815216
2016-08-17,37.92,688512,688512,-0.73,-1.889,"Aug 17, 16",-0.08758421559191532
2016-08-18,37.95,468424,468424,0.03,0.079,"Aug 18, 16",-0.08686236766121269
2016-08-19,38.76,736540,736540,0.81,2.134,"Aug 19, 16",-0.06737247353224264
2016-08-22,38.8,745420,745420,0.04,0.103,"Aug 22, 16",-0.0664100096246392
2016-08-23,39.28,793594,793594,0.48,1.237,"Aug 23, 16",-0.05486044273339752
2016-08-24,38.88,790866,790866,-0.4,-1.018,"Aug 24, 16",-0.06448508180943213
2016-08-25,38.26,652959,652959,-0.62,-1.595,"Aug 25, 16",-0.07940327237728595
2016-08-26,38,585499,585499,-0.26,-0.68,"Aug 26, 16",-0.08565928777670842
2016-08-29,37.9,520620,520620,-0.1,-0.263,"Aug 29, 16",-0.08806544754571712
2016-08-30,37.36,633191,633191,-0.54,-1.425,"Aug 30, 16",-0.10105871029836387
2016-08-31,35.65,1211708,1211708,-1.71,-4.577,"Aug 31, 16",-0.14220404234841202
2016-09-01,35.7,640605,640605,0.05,0.14,"Sep 1, 16",-0.1410009624639076
2016-09-02,34.58,904905,904905,-1.12,-3.137,"Sep 2, 16",-0.1679499518768047
2016-09-06,34.76,751348,751348,0.18,0.521,"Sep 6, 16",-0.16361886429258912
2016-09-07,35.58,1030010,1030010,0.82,2.359,"Sep 7, 16",-0.14388835418671808
2016-09-08,35.05,480753,480753,-0.53,-1.49,"Sep 8, 16",-0.15664100096246403
2016-09-09,34.01,731780,731780,-1.04,-2.967,"Sep 9, 16",-0.18166506256015408
2016-09-12,34.8,1058864,1058864,0.79,2.323,"Sep 12, 16",-0.1626564003849857
2016-09-13,33.89,663327,663327,-0.91,-2.615,"Sep 13, 16",-0.1845524542829644
2016-09-14,33.79,557953,557953,-0.1,-0.295,"Sep 14, 16",-0.18695861405197312
2016-09-15,33.86,817903,817903,0.07,0.207,"Sep 15, 16",-0.18527430221366706
2016-09-16,34.21,1048059,1048059,0.35,1.034,"Sep 16, 16",-0.1768527430221367
2016-09-19,33.83,834715,834715,-0.38,-1.111,"Sep 19, 16",-0.18599615014436968
2016-09-20,33.46,755835,755835,-0.37,-1.094,"Sep 20, 16",-0.19489894128970167
2016-09-21,34.3,560546,560546,0.84,2.51,"Sep 21, 16",-0.17468719923002898
2016-09-22,34.7,500236,500236,0.4,1.166,"Sep 22, 16",-0.1650625601539942
2016-09-23,34.28,454105,454105,-0.42,-1.21,"Sep 23, 16",-0.17516843118383063
2016-09-26,33.58,462474,462474,-0.7,-2.042,"Sep 26, 16",-0.19201154956689132
2016-09-27,33.97,832673,832673,0.39,1.161,"Sep 27, 16",-0.18262752646775754
2016-09-28,34.37,977311,977311,0.4,1.178,"Sep 28, 16",-0.17300288739172293
2016-09-29,33.68,457026,457026,-0.69,-2.008,"Sep 29, 16",-0.18960538979788263
2016-09-30,33.86,814210,814210,0.18,0.534,"Sep 30, 16",-0.18527430221366706
2016-10-03,34.05,814176,814176,0.19,0.561,"Oct 3, 16",-0.18070259865255064
2016-10-04,33.7,957928,957928,-0.35,-1.028,"Oct 4, 16",-0.18912415784408082
2016-10-05,33.38,1140184,1140184,-0.32,-0.95,"Oct 5, 16",-0.19682386910490854
2016-10-06,32.9,587518,587518,-0.48,-1.438,"Oct 6, 16",-0.2083734359961502
2016-10-07,32.85,485301,485301,-0.05,-0.152,"Oct 7, 16",-0.20957651588065448
2016-10-10,33.27,626684,626684,0.42,1.279,"Oct 10, 16",-0.19947064485081806
2016-10-11,33.21,615770,615770,-0.06,-0.18,"Oct 11, 16",-0.2009143407122233
2016-10-12,33.76,720596,720596,0.55,1.656,"Oct 12, 16",-0.18768046198267574
2016-10-13,33.39,588463,588463,-0.37,-1.096,"Oct 13, 16",-0.19658325312800773
2016-10-14,33.62,543863,543863,0.23,0.689,"Oct 14, 16",-0.19104908565928788
2016-10-17,32.76,387916,387916,-0.86,-2.558,"Oct 17, 16",-0.21174205967276236
2016-10-18,33.31,516782,516782,0.55,1.679,"Oct 18, 16",-0.19850818094321462
2016-10-19,34.02,598530,598530,0.71,2.131,"Oct 19, 16",-0.1814244465832531
2016-10-20,33.42,925543,925543,-0.6,-1.764,"Oct 20, 16",-0.1958614051973051
2016-10-21,32.96,871124,871124,-0.46,-1.376,"Oct 21, 16",-0.20692974013474497
2016-10-24,32.9,726299,726299,-0.06,-0.182,"Oct 24, 16",-0.2083734359961502
2016-10-25,28.37,6816097,6816097,-4.53,-13.769,"Oct 25, 16",-0.31737247353224257
2016-10-26,27.46,6656866,6656866,-0.91,-3.208,"Oct 26, 16",-0.3392685274302214
2016-10-27,26.49,3365416,3365416,-0.97,-3.532,"Oct 27, 16",-0.3626082771896055
2016-10-28,25.91,2192129,2192129,-0.58,-2.19,"Oct 28, 16",-0.37656400384985567
2016-10-31,25.86,1483757,1483757,-0.05,-0.193,"Oct 31, 16",-0.37776708373436
2016-11-01,25.51,1917801,1917801,-0.35,-1.353,"Nov 1, 16",-0.3861886429258903
2016-11-02,25.35,1637801,1637801,-0.16,-0.627,"Nov 2, 16",-0.3900384985563041
2016-11-03,25.3,1557521,1557521,-0.05,-0.197,"Nov 3, 16",-0.3912415784408085
2016-11-04,25.61,1293341,1293341,0.31,1.225,"Nov 4, 16",-0.3837824831568817
2016-11-07,25.94,1151279,1151279,0.33,1.289,"Nov 7, 16",-0.37584215591915304
2016-11-08,26.09,764567,764567,0.15,0.578,"Nov 8, 16",-0.3722329162656401
2016-11-09,25.9,1353172,1353172,-0.19,-0.728,"Nov 9, 16",-0.37680461982675656
2016-11-10,25.61,860885,860885,-0.29,-1.12,"Nov 10, 16",-0.3837824831568817
2016-11-11,25.61,938829,938829,0,0,"Nov 11, 16",-0.3837824831568817
2016-11-14,24.88,1067024,1067024,-0.73,-2.85,"Nov 14, 16",-0.40134744947064493
2016-11-15,25.36,1148414,1148414,0.48,1.929,"Nov 15, 16",-0.38979788257940334
2016-11-16,25.32,1324180,1324180,-0.04,-0.158,"Nov 16, 16",-0.39076034648700675
2016-11-17,25.27,803381,803381,-0.05,-0.197,"Nov 17, 16",-0.3919634263715111
2016-11-18,23.75,1805098,1805098,-1.52,-6.015,"Nov 18, 16",-0.42853705486044275
2016-11-21,23.8,1138437,1138437,0.05,0.211,"Nov 21, 16",-0.4273339749759384
2016-11-22,24.01,1845767,1845767,0.21,0.882,"Nov 22, 16",-0.4222810394610202
2016-11-23,23.93,1308733,1308733,-0.08,-0.333,"Nov 23, 16",-0.42420596727622717
2016-11-25,24.14,479124,479124,0.21,0.878,"Nov 25, 16",-0.41915303176130897
2016-11-28,26.29,7457476,7457476,2.15,8.906,"Nov 28, 16",-0.3674205967276228
2016-11-29,25.86,3222311,3222311,-0.43,-1.636,"Nov 29, 16",-0.37776708373436
2016-11-30,25.78,2199829,2199829,-0.08,-0.309,"Nov 30, 16",-0.3796920115495669
2016-12-01,25.2,1568197,1568197,-0.58,-2.25,"Dec 1, 16",-0.3936477382098172
2016-12-02,24.77,1736134,1736134,-0.43,-1.706,"Dec 2, 16",-0.4039942252165544
2016-12-05,25.06,1712967,1712967,0.29,1.171,"Dec 5, 16",-0.3970163618864293
2016-12-06,25.41,1202357,1202357,0.35,1.397,"Dec 6, 16",-0.388594802694899
2016-12-07,27.03,6525630,6525630,1.62,6.375,"Dec 7, 16",-0.34961501443695864
2016-12-08,28.82,6932695,6932695,1.79,6.622,"Dec 8, 16",-0.3065447545717036
2016-12-09,28.81,4014148,4014148,-0.01,-0.035,"Dec 9, 16",-0.3067853705486045
2016-12-12,27.61,3196694,3196694,-1.2,-4.165,"Dec 12, 16",-0.33565928777670845
2016-12-13,27.34,2908443,2908443,-0.27,-0.978,"Dec 13, 16",-0.3421559191530318
2016-12-14,26.57,2829072,2829072,-0.77,-2.816,"Dec 14, 16",-0.3606833493743985
2016-12-15,25.8,3919217,3919217,-0.77,-2.898,"Dec 15, 16",-0.37921077959576516
2016-12-16,25.48,2964252,2964252,-0.32,-1.24,"Dec 16, 16",-0.3869104908565929
2016-12-19,25.37,2733023,2733023,-0.11,-0.432,"Dec 19, 16",-0.3895572666025024
2016-12-20,25.69,3071387,3071387,0.32,1.261,"Dec 20, 16",-0.3818575553416747
2016-12-21,26.05,3754527,3754527,0.36,1.401,"Dec 21, 16",-0.3731953801732435
2016-12-22,25.48,2436328,2436328,-0.57,-2.188,"Dec 22, 16",-0.3869104908565929
2016-12-23,25.23,1443579,1443579,-0.25,-0.981,"Dec 23, 16",-0.39292589027911456
2016-12-27,25.18,1686147,1686147,-0.05,-0.198,"Dec 27, 16",-0.3941289701636189
2016-12-28,25.23,1636545,1636545,0.05,0.199,"Dec 28, 16",-0.39292589027911456
2016-12-29,25.12,1784289,1784289,-0.11,-0.436,"Dec 29, 16",-0.39557266602502406
2016-12-30,25.17,3574747,3574747,0.05,0.199,"Dec 30, 16",-0.3943695861405197
2017-01-03,25.76,1996889,1996889,0.59,2.344,"Jan 3, 17",-0.3801732435033686
2017-01-04,26.57,2626963,2626963,0.81,3.144,"Jan 4, 17",-0.3606833493743985
2017-01-05,26.21,2527895,2527895,-0.36,-1.355,"Jan 5, 17",-0.36934552454282965
2017-01-06,27.04,3766342,3766342,0.83,3.167,"Jan 6, 17",-0.3493743984600578
2017-01-09,27.02,2815478,2815478,-0.02,-0.074,"Jan 9, 17",-0.34985563041385953
2017-01-10,27.32,1711264,1711264,0.3,1.11,"Jan 10, 17",-0.3426371511068335
2017-01-11,26.98,1777748,1777748,-0.34,-1.245,"Jan 11, 17",-0.350818094321463
2017-01-12,26.84,1295228,1295228,-0.14,-0.519,"Jan 12, 17",-0.3541867179980751
2017-01-13,26.5,3140155,3140155,-0.34,-1.267,"Jan 13, 17",-0.3623676612127046
2017-01-17,26.2,2421201,2421201,-0.3,-1.132,"Jan 17, 17",-0.36958614051973054
2017-01-18,25.35,2693684,2693684,-0.85,-3.244,"Jan 18, 17",-0.3900384985563041
2017-01-19,25.26,3873137,3873137,-0.09,-0.355,"Jan 19, 17",-0.39220404234841194
2017-01-20,25.16,3215910,3215910,-0.1,-0.396,"Jan 20, 17",-0.39461020211742065
2017-01-23,24.96,3062134,3062134,-0.2,-0.795,"Jan 23, 17",-0.39942252165543796
2017-01-24,25.12,2384133,2384133,0.16,0.641,"Jan 24, 17",-0.39557266602502406
2017-01-25,25.69,2130201,2130201,0.57,2.269,"Jan 25, 17",-0.3818575553416747
2017-01-26,25.5,1404812,1404812,-0.19,-0.74,"Jan 26, 17",-0.3864292589027912
2017-01-27,25.52,1902504,1902504,0.02,0.078,"Jan 27, 17",-0.38594802694898944
2017-01-30,25.09,3275152,3275152,-0.43,-1.685,"Jan 30, 17",-0.3962945139557267
2017-01-31,19.22,57001577,57001577,-5.87,-23.396,"Jan 31, 17",-0.5375360923965352
2017-02-01,18.8,14801052,14801052,-0.42,-2.185,"Feb 1, 17",-0.5476419634263715
2017-02-02,18.12,12632471,12632471,-0.68,-3.617,"Feb 2, 17",-0.5640038498556305
2017-02-03,18.19,6407894,6407894,0.07,0.386,"Feb 3, 17",-0.5623195380173244
2017-02-06,18.14,5216788,5216788,-0.05,-0.275,"Feb 6, 17",-0.5635226179018287
2017-02-07,17.79,7803817,7803817,-0.35,-1.929,"Feb 7, 17",-0.5719441770933591
2017-02-08,18.3,6765510,6765510,0.51,2.867,"Feb 8, 17",-0.5596727622714148
2017-02-09,19.3,9278095,9278095,1,5.464,"Feb 9, 17",-0.5356111645813282
2017-02-10,19.04,6249292,6249292,-0.26,-1.347,"Feb 10, 17",-0.5418671799807507
2017-02-13,18.65,4709881,4709881,-0.39,-2.048,"Feb 13, 17",-0.5512512030798845
2017-02-14,19.41,6275821,6275821,0.76,4.075,"Feb 14, 17",-0.5329643888354187
2017-02-15,19.86,7106601,7106601,0.45,2.318,"Feb 15, 17",-0.5221366698748797
2017-02-16,19.63,4232736,4232736,-0.23,-1.158,"Feb 16, 17",-0.5276708373435997
2017-02-17,19.75,4778767,4778767,0.12,0.611,"Feb 17, 17",-0.5247834456207893
2017-02-21,19.69,2714311,2714311,-0.06,-0.304,"Feb 21, 17",-0.5262271414821944
2017-02-22,19.78,3964541,3964541,0.09,0.457,"Feb 22, 17",-0.5240615976900866
2017-02-23,19.64,3444352,3444352,-0.14,-0.708,"Feb 23, 17",-0.5274302213666988
2017-02-24,19.83,3527661,3527661,0.19,0.967,"Feb 24, 17",-0.5228585178055823
2017-02-27,19.28,4606649,4606649,-0.55,-2.774,"Feb 27, 17",-0.53609239653513
2017-02-28,18.56,4603906,4603906,-0.72,-3.734,"Feb 28, 17",-0.5534167468719924
2017-03-01,18.58,3991308,3991308,0.02,0.108,"Mar 1, 17",-0.5529355149181906
2017-03-02,18.96,2784994,2784994,0.38,2.045,"Mar 2, 17",-0.5437921077959577
2017-03-03,18.64,2660710,2660710,-0.32,-1.688,"Mar 3, 17",-0.5514918190567853
2017-03-06,18.31,3002782,3002782,-0.33,-1.77,"Mar 6, 17",-0.559432146294514
2017-03-07,18.11,4527826,4527826,-0.2,-1.092,"Mar 7, 17",-0.5642444658325313
2017-03-08,17.75,3671815,3671815,-0.36,-1.988,"Mar 8, 17",-0.5729066410009624
2017-03-09,17.69,4011964,4011964,-0.06,-0.338,"Mar 9, 17",-0.5743503368623677
2017-03-10,17.75,3194753,3194753,0.06,0.339,"Mar 10, 17",-0.5729066410009624
2017-03-13,17.56,3275733,3275733,-0.19,-1.07,"Mar 13, 17",-0.577478344562079
2017-03-14,17.62,2771166,2771166,0.06,0.342,"Mar 14, 17",-0.5760346487006738
2017-03-15,17.83,2213746,2213746,0.21,1.192,"Mar 15, 17",-0.5709817131857556
2017-03-16,18.17,2748003,2748003,0.34,1.907,"Mar 16, 17",-0.562800769971126
2017-03-17,18.08,3869092,3869092,-0.09,-0.495,"Mar 17, 17",-0.5649663137632339
2017-03-20,18.26,2103593,2103593,0.18,0.996,"Mar 20, 17",-0.5606352261790183
2017-03-21,17.52,4761530,4761530,-0.74,-4.053,"Mar 21, 17",-0.5784408084696824
2017-03-22,17.51,3975715,3975715,-0.01,-0.057,"Mar 22, 17",-0.5786814244465832
2017-03-23,17.44,2245096,2245096,-0.07,-0.4,"Mar 23, 17",-0.5803657362848893
2017-03-24,18.16,6698222,6698222,0.72,4.128,"Mar 24, 17",-0.563041385948027
2017-03-27,18.3,3657027,3657027,0.14,0.771,"Mar 27, 17",-0.5596727622714148
2017-03-28,18.49,2665144,2665144,0.19,1.038,"Mar 28, 17",-0.5551010587102985
2017-03-29,18.84,4788240,4788240,0.35,1.893,"Mar 29, 17",-0.546679499518768
2017-03-30,18.37,3348398,3348398,-0.47,-2.495,"Mar 30, 17",-0.5579884504331087
2017-03-31,18.3,2767095,2767095,-0.07,-0.381,"Mar 31, 17",-0.5596727622714148
2017-04-03,18.35,6418661,6418661,0.05,0.273,"Apr 3, 17",-0.5584696823869105
2017-04-04,18.02,4668607,4668607,-0.33,-1.798,"Apr 4, 17",-0.566410009624639
2017-04-05,18.56,7405659,7405659,0.54,2.997,"Apr 5, 17",-0.5534167468719924
2017-04-06,19.04,5056812,5056812,0.48,2.586,"Apr 6, 17",-0.5418671799807507
2017-04-07,18.43,4060566,4060566,-0.61,-3.204,"Apr 7, 17",-0.5565447545717036
2017-04-10,18.19,3626459,3626459,-0.24,-1.302,"Apr 10, 17",-0.5623195380173244
2017-04-11,18.04,2568013,2568013,-0.15,-0.825,"Apr 11, 17",-0.5659287776708374
2017-04-12,17.86,1984711,1984711,-0.18,-0.998,"Apr 12, 17",-0.570259865255053
2017-04-13,17.76,1943448,1943448,-0.1,-0.56,"Apr 13, 17",-0.5726660250240616
2017-04-17,17.79,2748210,2748210,0.03,0.169,"Apr 17, 17",-0.5719441770933591
2017-04-18,17.76,1405236,1405236,-0.03,-0.169,"Apr 18, 17",-0.5726660250240616
2017-04-19,17.93,1906277,1906277,0.17,0.957,"Apr 19, 17",-0.5685755534167469
2017-04-20,18.11,2520258,2520258,0.18,1.004,"Apr 20, 17",-0.5642444658325313
2017-04-21,17.53,4007194,4007194,-0.58,-3.203,"Apr 21, 17",-0.5782001924927815
2017-04-24,17.93,4068314,4068314,0.4,2.282,"Apr 24, 17",-0.5685755534167469
2017-04-25,17.97,2877427,2877427,0.04,0.223,"Apr 25, 17",-0.5676130895091435
2017-04-26,18.14,5079531,5079531,0.17,0.946,"Apr 26, 17",-0.5635226179018287
2017-04-27,19.82,15165706,15165706,1.68,9.261,"Apr 27, 17",-0.5230991337824832
2017-04-28,19.41,4129647,4129647,-0.41,-2.069,"Apr 28, 17",-0.5329643888354187
2017-05-01,19.02,4012458,4012458,-0.39,-2.009,"May 1, 17",-0.5423484119345525
2017-05-02,18.73,4383963,4383963,-0.29,-1.525,"May 2, 17",-0.5493262752646776
2017-05-03,18.69,3467632,3467632,-0.04,-0.214,"May 3, 17",-0.550288739172281
2017-05-04,18.81,3109859,3109859,0.12,0.642,"May 4, 17",-0.5474013474494707
2017-05-05,19.09,3039479,3039479,0.28,1.489,"May 5, 17",-0.5406641000962464
2017-05-08,19.12,3728923,3728923,0.03,0.157,"May 8, 17",-0.5399422521655438
2017-05-09,19.81,3111784,3111784,0.69,3.609,"May 9, 17",-0.5233397497593841
2017-05-10,19.65,2324927,2324927,-0.16,-0.808,"May 10, 17",-0.527189605389798
2017-05-11,19.45,3582521,3582521,-0.2,-1.018,"May 11, 17",-0.5320019249278153
2017-05-12,18.9,3019433,3019433,-0.55,-2.828,"May 12, 17",-0.5452358036573629
2017-05-15,18.65,4381873,4381873,-0.25,-1.323,"May 15, 17",-0.5512512030798845
2017-05-16,17.97,6212949,6212949,-0.68,-3.646,"May 16, 17",-0.5676130895091435
2017-05-17,17.7,4448181,4448181,-0.27,-1.503,"May 17, 17",-0.5741097208854669
2017-05-18,17.63,3022144,3022144,-0.07,-0.395,"May 18, 17",-0.5757940327237729
2017-05-19,17.86,4110757,4110757,0.23,1.305,"May 19, 17",-0.570259865255053
2017-05-22,17.92,2184558,2184558,0.06,0.336,"May 22, 17",-0.5688161693936478
2017-05-23,18.04,2155384,2155384,0.12,0.67,"May 23, 17",-0.5659287776708374
2017-05-24,18.11,2311145,2311145,0.07,0.388,"May 24, 17",-0.5642444658325313
2017-05-25,18.01,2372574,2372574,-0.1,-0.552,"May 25, 17",-0.5666506256015399
2017-05-26,18.07,1572232,1572232,0.06,0.333,"May 26, 17",-0.5652069297401348
2017-05-30,18.01,2484338,2484338,-0.06,-0.332,"May 30, 17",-0.5666506256015399
2017-05-31,17.83,3680952,3680952,-0.18,-0.999,"May 31, 17",-0.5709817131857556
2017-06-01,18.39,3323894,3323894,0.56,3.141,"Jun 1, 17",-0.5575072184793071
2017-06-02,18.72,3452648,3452648,0.33,1.794,"Jun 2, 17",-0.5495668912415785
2017-06-05,18.95,2386717,2386717,0.23,1.229,"Jun 5, 17",-0.5440327237728586
2017-06-06,18.97,2713491,2713491,0.02,0.106,"Jun 6, 17",-0.5435514918190568
2017-06-07,19.22,4888619,4888619,0.25,1.318,"Jun 7, 17",-0.5375360923965352
