date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2013-09-11,22.9,22.2507,22.9,22.4297,167144,83572,-0.470284,-2.054,"Sep 11, 13",0.058289257017216996
2013-09-12,22.4297,22.2928,22.5947,22.4964,382192,191096,0.06668,0.297,"Sep 12, 13",0.06143632957917945
2013-09-13,22.6649,21.9454,22.721,22.4718,356382,178191,-0.024564,-0.109,"Sep 13, 13",0.060275640148530665
2013-09-16,22.5525,21.6787,22.6508,21.8927,600568,300284,-0.579083,-2.577,"Sep 16, 13",0.03295225603110285
2013-09-17,21.8436,21.8261,22.0296,21.9349,429696,214848,0.042119,0.192,"Sep 17, 13",0.034943357412134425
2013-09-18,21.97,21.7243,22.542,22.5104,391804,195902,0.575566,2.624,"Sep 18, 13",0.06209688453971126
2013-09-19,22.6789,22.5806,23.6791,23.444,783940,391970,0.93355,4.147,"Sep 19, 13",0.10614646390774882
2013-09-20,23.3387,22.9842,23.4896,23.0053,1088848,544424,-0.438698,-1.871,"Sep 20, 13",0.08544750239451174
2013-09-23,22.9246,22.6999,23.265,23.1492,263776,131888,0.143894,0.625,"Sep 23, 13",0.09223706373883554
2013-09-24,23.0298,22.8438,23.5844,23.286,339398,169699,0.136875,0.591,"Sep 24, 13",0.0986916293531753
2013-09-25,23.265,23.0579,23.5773,23.5493,283958,141979,0.263216,1.13,"Sep 25, 13",0.11111478086089187
2013-09-26,23.6546,23.4475,23.9388,23.8406,271068,135534,0.291295,1.237,"Sep 26, 13",0.12485904228967223
2013-09-27,23.4405,23.1281,23.6932,23.4405,850364,425182,-0.400092,-1.678,"Sep 27, 13",0.10598132516761591
2013-09-30,23.2685,23.0685,23.3668,23.3211,302122,151061,-0.119325,-0.509,"Sep 30, 13",0.10034773500422298
2013-10-01,22.8123,22.8123,23.7247,23.4756,463982,231991,0.15442,0.662,"Oct 1, 13",0.1076374308186636
2013-10-02,23.4756,23.2369,23.6861,23.3247,428258,214129,-0.150911,-0.643,"Oct 2, 13",0.10051759199407397
2013-10-03,23.2509,23.1632,23.5317,23.5001,204014,102007,0.175478,0.752,"Oct 3, 13",0.10879340199959431
2013-10-04,23.5036,23.2123,23.6265,23.2896,220058,110029,-0.210572,-0.896,"Oct 4, 13",0.09886148634302629
2013-10-07,23.2334,22.9597,23.4019,22.9842,217096,108548,-0.305336,-1.311,"Oct 7, 13",0.08445195170399603
2013-10-08,23.0018,22.9211,23.2264,22.9912,242012,121006,0.00702,0.031,"Oct 8, 13",0.08478222918426186
2013-10-09,22.9842,22.7807,23.2931,23.0544,246188,123094,0.063173,0.275,"Oct 9, 13",0.0877641630060914
2013-10-10,23.1386,22.8824,23.2053,23.1632,210784,105392,0.108796,0.472,"Oct 10, 13",0.09289761869936736
2013-10-11,23.2229,22.7456,23.3668,23.1808,242646,121323,0.017548,0.076,"Oct 11, 13",0.09372803064975031
2013-10-14,23.086,22.907,23.7353,23.4791,199894,99947,0.298314,1.287,"Oct 14, 13",0.10780256955879651
2013-10-15,23.5493,23.3001,23.816,23.3387,223780,111890,-0.140381,-0.598,"Oct 15, 13",0.10117814695460578
2013-10-16,23.3176,23.3176,23.6546,23.4405,195644,97822,0.101776,0.436,"Oct 16, 13",0.10598132516761591
2013-10-17,23.5703,23.3352,23.5879,23.3984,289732,144866,-0.042113,-0.18,"Oct 17, 13",0.10399494203630225
2013-10-18,23.3948,23.3001,23.9599,23.8476,451816,225908,0.449224,1.92,"Oct 18, 13",0.12518931976993822
2013-10-21,23.9704,23.823,24.3494,24.1529,359218,179609,0.305334,1.28,"Oct 21, 13",0.1395941361592504
2013-10-22,24.3284,23.8932,24.3845,24.2161,329498,164749,0.06317,0.262,"Oct 22, 13",0.14257606998107994
2013-10-23,24.2898,24.0722,24.3916,24.2161,177542,88771,0,0,"Oct 23, 13",0.14257606998107994
2013-10-24,24.2301,24.1494,24.6864,24.2196,504804,252402,0.003511,0.014,"Oct 24, 13",0.14274120872121285
2013-10-25,24.36,24.2863,24.5319,24.4688,290562,145281,0.249181,1.029,"Oct 25, 13",0.15449908701867973
2013-10-28,24.5109,24.0652,24.5881,24.2757,413892,206946,-0.193028,-0.789,"Oct 28, 13",0.14538814681305834
2013-10-29,24.3424,24.3424,24.739,24.5179,352380,176190,0.242163,0.998,"Oct 29, 13",0.1568157476302592
2013-10-30,24.5144,24.4863,25.1321,24.6583,422628,211314,0.140382,0.573,"Oct 30, 13",0.16344017023444996
2013-10-31,24.8057,24.5319,24.8057,24.6302,387002,193501,-0.028079,-0.114,"Oct 31, 13",0.1621143420636681
2013-11-01,24.7566,24.5355,24.9706,24.5565,285080,142540,-0.073699,-0.299,"Nov 1, 13",0.1586369920214398
2013-11-04,24.7004,24.2722,24.7004,24.3916,391022,195511,-0.164948,-0.672,"Nov 4, 13",0.15085659823631836
2013-11-05,24.3951,24.2442,25.0022,24.6723,506034,253017,0.280763,1.151,"Nov 5, 13",0.16410072519498176
2013-11-06,24.5555,24.127,24.768,24.4882,749024,374512,-0.184138,-0.746,"Nov 6, 13",0.155414427463988
2013-11-07,24.6511,24.1518,24.6794,24.5024,344284,172142,0.014166,0.058,"Nov 7, 13",0.15608441892395614
2013-11-08,24.4351,23.9712,24.6582,24.4705,300154,150077,-0.031871,-0.13,"Nov 8, 13",0.15457929726388714
2013-11-11,24.4351,24.088,24.5555,24.2261,152578,76289,-0.244351,-0.999,"Nov 11, 13",0.1430478949528883
2013-11-12,24.1305,23.8295,24.2403,24.0739,222452,111226,-0.152278,-0.629,"Nov 12, 13",0.13586671888196356
2013-11-13,24.0207,23.9003,24.2509,24.0916,234860,117430,0.017709,0.074,"Nov 13, 13",0.1367018490820646
2013-11-14,24.2332,24.1199,24.729,24.343,463006,231503,0.251432,1.044,"Nov 14, 13",0.14856352887332924
2013-11-15,24.5201,24.3536,24.6653,24.644,294192,147096,0.301012,1.237,"Nov 15, 13",0.16276546052476373
2013-11-18,24.7467,24.2828,24.7715,24.6121,365352,182676,-0.03187,-0.129,"Nov 18, 13",0.16126033886469493
2013-11-19,24.513,24.4386,24.7042,24.5449,382468,191234,-0.067286,-0.273,"Nov 19, 13",0.15808967505414193
2013-11-20,24.6334,24.0951,24.6653,24.2332,190562,95281,-0.311637,-1.27,"Nov 20, 13",0.14338289068287238
2013-11-21,24.1164,24.1164,24.4563,24.3324,302634,151317,0.099157,0.409,"Nov 21, 13",0.14806339440321226
2013-11-22,24.3288,24.258,24.7857,24.5236,344986,172493,0.191231,0.786,"Nov 22, 13",0.15708468786418991
2013-11-25,24.5944,24.4457,24.7715,24.7078,375394,187697,0.184148,0.751,"Nov 25, 13",0.16577570384490173
2013-11-26,24.6334,24.5236,24.9592,24.8105,250672,125336,0.102701,0.416,"Nov 26, 13",0.1706213463053747
2013-11-27,24.8459,24.69,25.1327,24.8423,276344,138172,0.03187,0.128,"Nov 27, 13",0.1721217497157256
2013-11-29,24.8105,24.8105,25.0654,25.0654,64854,32427,0.2231,0.898,"Nov 29, 13",0.18264816483677226
2013-12-02,24.8813,24.0597,25.0902,24.2757,583824,291912,-0.78971,-3.151,"Dec 2, 13",0.14538814681305834
2013-12-03,24.1057,24.0384,24.4351,24.3111,482176,241088,0.035411,0.146,"Dec 3, 13",0.14705840721326024
2013-12-04,24.1341,24.0986,24.6723,24.3147,426776,213388,0.003544,0.015,"Dec 4, 13",0.14722826420311122
2013-12-05,24.2084,24.0668,24.4315,24.0809,424990,212495,-0.233728,-0.961,"Dec 5, 13",0.13619699636222954
2013-12-06,25.2,24.1199,25.4514,24.3395,270464,135232,0.258516,1.074,"Dec 6, 13",0.14839839013319633
2013-12-09,24.1872,24.0809,24.3926,24.088,423500,211750,-0.251434,-1.033,"Dec 9, 13",0.13653199209221362
2013-12-10,24.0172,23.7268,24.4315,24.2828,250494,125247,0.194772,0.809,"Dec 10, 13",0.1457231425430424
2013-12-11,24.2863,24.2828,24.6263,24.4705,503906,251953,0.187691,0.773,"Dec 11, 13",0.15457929726388714
2013-12-12,24.304,24.0951,24.559,24.3288,281614,140807,-0.141652,-0.579,"Dec 12, 13",0.14789353741336128
2013-12-13,24.3359,24.0951,24.4315,24.1943,350110,175055,-0.134572,-0.553,"Dec 13, 13",0.1415474915425374
2013-12-16,24.212,24.127,24.5271,24.2651,368070,184035,0.070826,0.293,"Dec 16, 13",0.14488801234294138
2013-12-17,24.2934,24.1057,24.5873,24.4457,379680,189840,0.180608,0.744,"Dec 17, 13",0.15340917133380202
2013-12-18,24.3642,24.304,24.9025,24.7857,465846,232923,0.339968,1.391,"Dec 18, 13",0.1694512203752896
2013-12-19,24.6582,24.3713,24.8777,24.8494,327602,163801,0.063742,0.257,"Dec 19, 13",0.17245674544570952
2013-12-20,24.8494,24.6334,25.4656,24.9698,966578,483289,0.120407,0.485,"Dec 20, 13",0.17813751810628337
2013-12-23,25.0902,24.9061,25.7595,25.37,508366,254183,0.400165,1.603,"Dec 23, 13",0.19701995347805792
2013-12-24,25.3239,25.154,25.9437,25.5223,214906,107453,0.152278,0.6,"Dec 24, 13",0.20420584779870074
2013-12-26,25.5223,25.501,26.3049,25.8941,339696,169848,0.371837,1.457,"Dec 26, 13",0.22174830025053924
2013-12-27,25.8551,25.8516,26.4147,26.2164,301662,150831,0.322261,1.245,"Dec 27, 13",0.23695521909192577
2013-12-30,26.5882,26.3474,26.9388,26.6024,1010298,505149,0.386006,1.472,"Dec 30, 13",0.2551676630037322
2013-12-31,26.7759,26.659,26.8927,26.7298,436046,218023,0.127483,0.479,"Dec 31, 13",0.26117871314457203
2014-01-02,26.9069,25.9083,26.9069,25.926,577582,288791,-0.803878,-3.007,"Jan 2, 14",0.22325342191060807
2014-01-03,26.0287,25.7808,26.1562,25.9224,272654,136327,-0.003543,-0.014,"Jan 3, 14",0.22308356492075707
2014-01-06,25.8941,25.7879,26.2128,26.018,238596,119298,0.095617,0.369,"Jan 6, 14",0.227594211651246
2014-01-07,25.9649,25.8056,26.2057,26.0924,268702,134351,0.074367,0.286,"Jan 7, 14",0.23110458944150095
2014-01-08,26.1207,25.802,26.227,25.9933,398362,199181,-0.099155,-0.38,"Jan 8, 14",0.2264288039708791
2014-01-09,25.9897,25.9649,26.1597,26.0464,193906,96953,0.053121,0.204,"Jan 9, 14",0.2289341945711819
2014-01-10,26.1066,25.9401,26.2057,26.0499,419652,209826,0.003539,0.014,"Jan 10, 14",0.22909933331131496
2014-01-13,26.0747,26.0039,26.2978,26.2978,449648,224824,0.247892,0.952,"Jan 13, 14",0.24079587436244654
2014-01-14,26.2588,26.0747,26.3191,26.1986,344108,172054,-0.099157,-0.377,"Jan 14, 14",0.23611537064210666
2014-01-15,26.1986,26.0074,26.397,26.3297,221218,110609,0.13103,0.5,"Jan 15, 14",0.24230099602251554
2014-01-16,26.2659,26.0357,26.4147,26.3474,222878,111439,0.017705,0.067,"Jan 16, 14",0.24313612622261657
2014-01-17,26.3474,26.1951,26.5563,26.4111,202040,101020,0.063747,0.242,"Jan 17, 14",0.24614165129303647
2014-01-21,26.5776,26.3226,26.7369,26.5705,158260,79130,0.159356,0.603,"Jan 21, 14",0.25366254134366323
2014-01-22,26.4713,26.3615,26.5776,26.5351,215784,107892,-0.03541,-0.133,"Jan 22, 14",0.2519922809434613
2014-01-23,26.5067,26.4536,26.8786,26.7405,228700,114350,0.205395,0.774,"Jan 23, 14",0.26168356586440705
2014-01-24,26.744,26.5847,26.9494,26.6944,284956,142478,-0.046038,-0.172,"Jan 24, 14",0.2595084527443701
2014-01-27,26.698,26.0393,26.7759,26.2943,297312,148656,-0.400169,-1.499,"Jan 27, 14",0.24063073562231363
2014-01-28,26.2907,26.0287,26.9317,26.7476,302066,151033,0.453288,1.724,"Jan 28, 14",0.26201856159439096
2014-01-29,26.7121,26.2907,27.2469,26.8892,185484,92742,0.141655,0.53,"Jan 29, 14",0.26869960319519876
2014-01-30,26.9671,26.613,27.3992,27.1265,196412,98206,0.237266,0.882,"Jan 30, 14",0.27989600977621354
2014-01-31,26.9707,26.9317,27.856,27.8277,283340,141670,0.701181,2.585,"Jan 31, 14",0.3129803767994226
2014-02-03,27.8843,27.6435,28.4403,27.9233,521380,260690,0.095614,0.344,"Feb 3, 14",0.3174910235299115
2014-02-04,27.6293,26.914,28.4509,27.1513,504724,252362,-0.772006,-2.765,"Feb 4, 14",0.28106613570629846
2014-02-05,27.3212,27.1406,27.6187,27.4523,339432,169716,0.301013,1.109,"Feb 5, 14",0.29526806735773314
2014-02-06,27.6068,27.371,27.8604,27.8604,526344,263172,0.408078,1.486,"Feb 6, 14",0.3145232444572362
2014-02-07,27.9496,27.8639,28.6569,28.4247,368948,184474,0.564349,2.026,"Feb 7, 14",0.3411483276163876
2014-02-10,28.4497,28.2604,28.8033,28.5211,369222,184611,0.096442,0.339,"Feb 10, 14",0.34569672034462107
2014-02-11,28.4283,28.4283,29.0498,28.8319,402954,201477,0.310749,1.09,"Feb 11, 14",0.360361040468428
2014-02-12,28.8676,28.814,29.4034,28.9891,341310,170655,0.157161,0.545,"Feb 12, 14",0.3677781290252569
2014-02-13,28.9212,28.6462,29.6963,29.3034,389170,194585,0.31432,1.084,"Feb 13, 14",0.38260758788919674
2014-02-14,29.8249,29.0676,29.8713,29.2176,465750,232875,-0.085723,-0.293,"Feb 14, 14",0.3785593296310802
2014-02-18,28.8283,28.7783,29.6034,29.5391,418896,209448,0.321466,1.1,"Feb 18, 14",0.39372850247472213
2014-02-19,29.5427,29.2891,29.9392,29.3212,539050,269525,-0.21788,-0.738,"Feb 19, 14",0.38344743633901585
2014-02-20,29.2891,28.6926,29.2891,28.9176,544646,272323,-0.40362,-1.377,"Feb 20, 14",0.36440458047682645
2014-02-21,28.6069,28.5747,29.0391,29.0212,468510,234255,0.103582,0.358,"Feb 21, 14",0.36929268718476205
2014-02-24,28.9355,28.5104,29.0176,28.664,441802,220901,-0.357181,-1.231,"Feb 24, 14",0.35243909919176397
2014-02-25,28.664,28.5033,28.8783,28.7712,592730,296365,0.107155,0.374,"Feb 25, 14",0.35749706288955063
2014-02-26,28.7676,28.5247,29.4212,29.3927,411424,205712,0.621498,2.16,"Feb 26, 14",0.3868209848874463
2014-02-27,29.4462,29.1641,29.7177,29.1784,403632,201816,-0.21431,-0.729,"Feb 27, 14",0.376709775741591
2014-02-28,29.2712,28.9319,29.8106,29.5534,328662,164331,0.375044,1.285,"Feb 28, 14",0.39440321218440816
2014-03-03,29.6141,29.1105,29.8463,29.3177,244308,122154,-0.235742,-0.798,"Mar 3, 14",0.38328229759888277
2014-03-04,29.3462,29.2569,29.9034,29.832,324326,162163,0.514343,1.754,"Mar 4, 14",0.40754825589899185
2014-03-05,29.9499,29.4427,29.9606,29.4498,278210,139105,-0.382186,-1.281,"Mar 5, 14",0.38951510547647256
2014-03-06,29.5784,29.2605,29.8749,29.4998,298528,149264,0.050007,0.17,"Mar 6, 14",0.3918742303355149
2014-03-07,29.6713,29.3498,29.807,29.6284,273838,136919,0.128586,0.436,"Mar 7, 14",0.3979418994729716
2014-03-10,29.6534,29.2891,29.9213,29.6713,333764,166882,0.042862,0.145,"Mar 10, 14",0.39996602860202984
2014-03-11,29.6106,29.6106,30.2606,29.982,271490,135745,0.310749,1.047,"Mar 11, 14",0.41462563047611867
2014-03-12,29.9677,29.4677,30.1856,30.1142,206114,103057,0.13216,0.441,"Mar 12, 14",0.4208631566034265
2014-03-13,29.5963,29.5963,30.3321,29.757,216688,108344,-0.357185,-1.186,"Mar 13, 14",0.40400956861042847
2014-03-14,29.5105,29.4677,30.1499,29.6713,264182,132091,-0.085724,-0.288,"Mar 14, 14",0.39996602860202984
2014-03-17,29.7356,29.4748,30.6071,30.5642,537332,268666,0.892959,3.01,"Mar 17, 14",0.4420952803348071
2014-03-18,30.5892,30.1856,30.65,30.5107,367396,183698,-0.053577,-0.175,"Mar 18, 14",0.43957101673563187
2014-03-19,30.5107,30.057,30.5107,30.2642,342798,171399,-0.246458,-0.808,"Mar 19, 14",0.4279405311805533
2014-03-20,30.1463,29.9677,30.5107,30.4749,334640,167320,0.210739,0.696,"Mar 20, 14",0.43788188333655764
2014-03-21,30.5107,29.6963,30.65,29.6963,1339498,669749,-0.77866,-2.555,"Mar 21, 14",0.40114559103155106
2014-03-24,29.757,29.4712,30.2999,30.2213,457192,228596,0.52506,1.768,"Mar 24, 14",0.42591640205149506
2014-03-25,30.182,29.9713,30.8964,30.8035,377920,188960,0.58221,1.926,"Mar 25, 14",0.4533860519101835
2014-03-26,30.8107,30.5857,31.0929,31.0214,213374,106687,0.217881,0.707,"Mar 26, 14",0.4636671180458898
2014-03-27,30.8607,30.7643,31.8501,31.5465,440582,220291,0.525061,1.693,"Mar 27, 14",0.48844264731555204
2014-03-28,31.5465,31.5465,32.0823,32.0751,379522,189761,0.528633,1.676,"Mar 28, 14",0.513383315325347
2014-03-31,31.8394,31.5965,32.6895,32.4609,378508,189254,0.385758,1.203,"Mar 31, 14",0.5315863227377174
2014-04-01,32.4502,31.6822,32.8252,32.3537,677374,338687,-0.107155,-0.33,"Apr 1, 14",0.5265283590399308
2014-04-02,32.468,31.8108,32.5966,32.0465,436404,218202,-0.307178,-0.949,"Apr 2, 14",0.5120338959059749
2014-04-03,32.0465,31.7322,32.4537,32.193,312426,156213,0.146444,0.457,"Apr 3, 14",0.5189461317429687
2014-04-04,32.1644,31.7572,32.4859,31.8894,445468,222734,-0.303603,-0.943,"Apr 4, 14",0.5046215255988639
2014-04-07,31.7501,31.0143,31.918,31.1536,375472,187736,-0.735802,-2.307,"Apr 7, 14",0.46990464417319766
2014-04-08,31.2393,30.975,31.5965,31.4679,323862,161931,0.314323,1.009,"Apr 8, 14",0.4847341030371375
2014-04-09,31.425,31.075,31.6358,31.3143,247460,123730,-0.15359,-0.488,"Apr 9, 14",0.4774868714701595
2014-04-10,31.2857,30.825,31.5751,30.9857,259434,129717,-0.328607,-1.049,"Apr 10, 14",0.4619827028965337
2014-04-11,30.8071,30.7214,31.6108,31.3786,666566,333283,0.392903,1.268,"Apr 11, 14",0.48052070603888786
2014-04-14,31.4286,31.1214,31.918,31.1857,315846,157923,-0.192881,-0.615,"Apr 14, 14",0.4714192023327028
2014-04-15,31.2393,31,31.4536,31.2143,304626,152313,0.028575,0.092,"Apr 15, 14",0.472768621752075
2014-04-16,31.1964,30.9857,31.4465,31.3608,270862,135431,0.146445,0.469,"Apr 16, 14",0.4796808575890689
2014-04-17,31.3715,31.2715,31.6572,31.5643,267260,133630,0.203594,0.649,"Apr 17, 14",0.489282495765371
2014-04-21,31.5715,31.4393,32.3394,32.3394,247642,123821,0.775091,2.456,"Apr 21, 14",0.5258536493302445
2014-04-22,32.3394,32.1358,32.6073,32.343,281740,140870,0.003571,0.011,"Apr 22, 14",0.5260235063200958
2014-04-23,32.368,32.1251,32.6359,32.3859,237328,118664,0.042862,0.133,"Apr 23, 14",0.5280476354491539
2014-04-24,32.3966,31.8715,32.6609,32.118,337210,168605,-0.267887,-0.827,"Apr 24, 14",0.5154074444544055
2014-04-25,32.043,31.6501,32.1251,31.8072,252050,126025,-0.310749,-0.968,"Apr 25, 14",0.5007431243305985
2014-04-28,31.9251,31.8001,32.468,32.0715,287216,143608,0.264313,0.831,"Apr 28, 14",0.513213458335496
2014-04-29,32.1823,32.0358,32.5145,32.4287,249956,124978,0.357186,1.114,"Apr 29, 14",0.5300670463284941
2014-04-30,32.2787,32.1108,32.8609,32.4895,198580,99290,0.060721,0.187,"Apr 30, 14",0.5329357421570895
2014-05-01,32.3502,32.3502,32.7538,32.5359,280978,140489,0.046432,0.143,"May 1, 14",0.5351250100262807
2014-05-02,32.5359,32.3252,33.1288,33.0574,346742,173371,0.521491,1.603,"May 2, 14",0.5597306823060919
2014-05-05,33.0574,32.9538,33.7253,33.7253,396802,198401,0.667935,2.021,"May 5, 14",0.5912438721731786
2014-05-06,33.7896,32.9967,33.911,33.5039,553452,276726,-0.221457,-0.657,"May 6, 14",0.5807976672973396
2014-05-07,33.4229,33.3041,34.4125,34.3837,455030,227515,0.879822,2.626,"May 7, 14",0.6223088283170475
2014-05-08,34.2074,32.8147,34.2649,33.4553,550644,275322,-0.928413,-2.7,"May 8, 14",0.5785045979343505
2014-05-09,33.4625,32.8903,33.5812,33.3041,393388,196694,-0.151137,-0.452,"May 9, 14",0.5713706043606064
2014-05-12,33.2861,33.0198,33.6064,33.1926,287238,143619,-0.111556,-0.335,"May 12, 14",0.5661097559249422
2014-05-13,33.1314,32.9263,33.3833,33.081,184166,92083,-0.111552,-0.336,"May 13, 14",0.5608441892395599
2014-05-14,33.2106,33.0162,33.2681,33.2609,303022,151511,0.179926,0.544,"May 14, 14",0.5693323204823939
2014-05-15,33.2609,32.8039,33.2717,33.1458,229856,114928,-0.115153,-0.346,"May 15, 14",0.5639016150568786
2014-05-16,33.1638,32.8759,33.3581,33.3077,220560,110280,0.161934,0.489,"May 16, 14",0.5715404613504574
2014-05-19,33.3473,32.9299,33.664,33.0019,182530,91265,-0.305873,-0.918,"May 19, 14",0.5571120537125549
2014-05-20,32.9299,32.7644,33.1098,33.0126,218110,109055,0.010792,0.033,"May 20, 14",0.5576169064323899
2014-05-21,33.0378,32.9371,33.3401,32.9911,244608,122304,-0.021589,-0.065,"May 21, 14",0.556602482743002
2014-05-22,32.9263,32.8327,33.099,33.0162,291868,145934,0.02519,0.076,"May 22, 14",0.5577867634222409
2014-05-23,33.0019,32.8435,33.099,32.9587,262926,131463,-0.057574,-0.174,"May 23, 14",0.5550737698343424
2014-05-27,32.9947,32.5053,32.9947,32.8831,218420,109210,-0.075571,-0.229,"May 27, 14",0.5515067730474704
2014-05-28,32.7931,32.4621,32.8687,32.5772,355732,177866,-0.305872,-0.93,"May 28, 14",0.5370736471598496
2014-05-29,32.4981,32.3901,32.8039,32.7428,247584,123792,0.165531,0.508,"May 29, 14",0.5448870686929979
2014-05-30,32.8039,32.5268,33.1962,33.1062,440338,220169,0.36345,1.11,"May 30, 14",0.5620331881685172
2014-06-02,33.1782,33.0558,33.189,33.0918,647374,323687,-0.014397,-0.043,"Jun 2, 14",0.5613537602091129
2014-06-03,33.0162,32.6924,33.1782,33.1062,253592,126796,0.014397,0.044,"Jun 3, 14",0.5620331881685172
2014-06-04,33.1674,33.1062,33.3041,33.2358,336228,168114,0.129544,0.391,"Jun 4, 14",0.5681480398031546
2014-06-05,33.2753,32.9731,33.2825,33.2142,448952,224476,-0.021591,-0.065,"Jun 5, 14",0.5671288978640484
2014-06-06,33.2609,33.1062,33.3437,33.3401,426024,213012,0.125949,0.379,"Jun 6, 14",0.573069174259117
2014-06-09,33.2358,33.1098,33.4301,33.1818,269382,134691,-0.158336,-0.475,"Jun 9, 14",0.5656001849553892
2014-06-10,33.207,33.0378,33.4733,33.1422,605390,302695,-0.039584,-0.119,"Jun 10, 14",0.5637317580670277
2014-06-11,33.0306,32.9335,33.1386,32.9551,321442,160721,-0.187119,-0.565,"Jun 11, 14",0.5549039128444914
2014-06-12,32.9443,32.4945,33.0019,32.66,362492,181246,-0.295078,-0.895,"Jun 12, 14",0.5409803579264236
2014-06-13,32.8831,32.3937,33.1062,32.6168,374572,374572,-0.043181,-0.132,"Jun 13, 14",0.538942074048211
2014-06-16,32.5664,31.3285,32.8543,32.5664,902658,902658,-0.05038,-0.154,"Jun 16, 14",0.5365640761902967
2014-06-17,32.5664,32.4009,32.7751,32.4369,305940,305940,-0.129547,-0.398,"Jun 17, 14",0.530453942805377
2014-06-18,32.4513,31.4941,32.7608,32.3793,847036,847036,-0.057575,-0.177,"Jun 18, 14",0.5277362309677603
2014-06-19,32.3001,32.1994,32.5161,32.4513,574370,574370,0.07197,0.222,"Jun 19, 14",0.5311333707647814
2014-06-20,32.3073,31.9691,32.9983,32.9983,2051228,2051228,0.546972,1.686,"Jun 20, 14",0.5569421967227038
2014-06-23,32.9983,32.7032,33.4661,33.1134,715353,715353,0.115152,0.349,"Jun 23, 14",0.5623729021482191
2014-06-24,33.2789,32.9263,33.6532,33.2501,502895,502895,0.136742,0.413,"Jun 24, 14",0.568822749512841
2014-06-25,33.3437,33.1134,33.7395,33.3149,429735,429735,0.064774,0.195,"Jun 25, 14",0.5718801753301597
2014-06-26,33.3077,33.1494,33.5668,33.4013,319558,319558,0.086364,0.259,"Jun 26, 14",0.5759567430865847
2014-06-27,33.5164,33.1782,33.8691,33.574,497327,497327,0.172726,0.517,"Jun 27, 14",0.5841051603497167
