date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2014-11-19,9.7555,6853,6853,0.30955,3.277,"Nov 19, 14",0.8755887951089151
2014-11-20,9.8043,3512,3512,0.048778,0.5,"Nov 20, 14",0.8849710649260761
2014-11-21,9.6242,1014,1014,-0.180103,-1.837,"Nov 21, 14",0.8503451060311846
2014-11-24,9.7555,2557,2557,0.131325,1.365,"Nov 24, 14",0.8755887951089151
2014-11-25,9.7086,8047,8047,-0.046902,-0.481,"Nov 25, 14",0.8665718185838157
2014-11-26,9.7461,1946,1946,0.037521,0.386,"Nov 26, 14",0.8737815546113473
2014-11-28,9.4929,1000,1000,-0.253175,-2.598,"Nov 28, 14",0.8251014169534541
2014-12-01,9.3991,4728,4728,-0.093895,-0.989,"Dec 1, 14",0.8070674639032551
2014-12-02,9.4835,4766,4766,0.084423,0.898,"Dec 2, 14",0.823294176455886
2014-12-03,9.7461,7233,7233,0.262647,2.77,"Dec 3, 14",0.8737815546113473
2014-12-04,9.7186,994,994,-0.027484,-0.282,"Dec 4, 14",0.8684944148578242
2014-12-05,9.6711,3042,3042,-0.047557,-0.489,"Dec 5, 14",0.8593620825562839
2014-12-08,9.4366,4103,4103,-0.234509,-2.425,"Dec 8, 14",0.8142771999307866
2014-12-09,9.5585,6101,6101,0.121944,1.292,"Dec 9, 14",0.8377136485109493
2014-12-10,9.4929,1281,1281,-0.065661,-0.687,"Dec 10, 14",0.8251014169534541
2014-12-11,9.3927,3153,3153,-0.100182,-1.055,"Dec 11, 14",0.8058370022878896
2014-12-12,9.1927,6022,6022,-0.199987,-2.129,"Dec 12, 14",0.7673850768077213
2014-12-15,9.3803,6988,6988,0.187605,2.041,"Dec 15, 14",0.8034529829081192
2014-12-16,9.6617,4104,4104,0.281409,3,"Dec 16, 14",0.8575548420587161
2014-12-17,9.4335,11246,11246,-0.228223,-2.362,"Dec 17, 14",0.813681195085844
2014-12-18,9.4464,10340,10340,0.012945,0.137,"Dec 18, 14",0.816161344279315
2014-12-19,9.3803,15712,15712,-0.066131,-0.7,"Dec 19, 14",0.8034529829081192
2014-12-22,9.3991,27802,27802,0.018761,0.2,"Dec 22, 14",0.8070674639032551
2014-12-23,9.3991,29860,29860,0,0,"Dec 23, 14",0.8070674639032551
2014-12-24,9.3334,515,515,-0.065663,-0.699,"Dec 24, 14",0.7944360063830196
2014-12-26,9.3804,5218,5218,0.046997,0.504,"Dec 26, 14",0.8034722088708592
2014-12-29,9.3897,29487,29487,0.009285,0.099,"Dec 29, 14",0.805260223405687
2014-12-30,9.523,3120,3120,0.133322,1.42,"Dec 30, 14",0.8308884317382192
2014-12-31,10.0182,13682,13682,0.495196,5.2,"Dec 31, 14",0.9260953992271164
2015-01-02,9.5611,11679,11679,-0.457105,-4.563,"Jan 2, 15",0.8382135235421914
2015-01-05,9.742,20920,20920,0.180938,1.892,"Jan 5, 15",0.872993290139004
2015-01-06,9.8563,6790,6790,0.114276,1.173,"Jan 6, 15",0.8949685655509199
2015-01-07,9.542,8007,8007,-0.314259,-3.188,"Jan 7, 15",0.8345413646588353
2015-01-08,9.6277,1783,1783,0.085707,0.898,"Jan 8, 15",0.8510180147270877
2015-01-09,9.6944,631,631,0.06666,0.692,"Jan 9, 15",0.8638417318747237
2015-01-12,9.6182,4122,4122,-0.076183,-0.786,"Jan 12, 15",0.8491915482667795
2015-01-13,9.7611,3364,3364,0.142844,1.485,"Jan 13, 15",0.87666544902236
2015-01-14,9.4087,5053,5053,-0.352349,-3.61,"Jan 14, 15",0.808913156326303
2015-01-15,9.5136,711,711,0.104847,1.114,"Jan 15, 15",0.8290811912406515
2015-01-16,9.6349,967,967,0.121324,1.275,"Jan 16, 15",0.8524022840443736
2015-01-20,9.6182,172,172,-0.016666,-0.173,"Jan 20, 15",0.8491915482667795
2015-01-21,9.7992,4213,4213,0.180937,1.881,"Jan 21, 15",0.8839905408263321
2015-01-22,9.8087,1847,1847,0.009523,0.097,"Jan 22, 15",0.8858170072866399
2015-01-23,9.7611,3339,3339,-0.047616,-0.485,"Jan 23, 15",0.87666544902236
2015-01-26,9.5516,8348,8348,-0.209505,-2.146,"Jan 26, 15",0.8363870570818835
2015-01-27,9.7135,6375,6375,0.161891,1.695,"Jan 27, 15",0.8675138907580797
2015-01-28,9.7611,3461,3461,0.047614,0.49,"Jan 28, 15",0.87666544902236
2015-01-29,9.761,405,405,-0.000095,-0.001,"Jan 29, 15",0.8766462230596196
2015-01-30,9.7515,3344,3344,-0.009427,-0.097,"Jan 30, 15",0.8748197565993118
2015-02-02,9.5135,20589,20589,-0.238076,-2.441,"Feb 2, 15",0.8290619652779114
2015-02-03,9.5516,6252,6252,0.038093,0.4,"Feb 3, 15",0.8363870570818835
2015-02-04,9.523,2492,2492,-0.028569,-0.299,"Feb 4, 15",0.8308884317382192
2015-02-05,9.523,2673,2673,0,0,"Feb 5, 15",0.8308884317382192
2015-02-06,9.3897,2759,2759,-0.133322,-1.4,"Feb 6, 15",0.805260223405687
2015-02-09,9.4087,8864,8864,0.019047,0.203,"Feb 9, 15",0.808913156326303
2015-02-10,9.3611,8924,8924,-0.047615,-0.506,"Feb 10, 15",0.7997615980620231
2015-02-11,9.3516,5806,5806,-0.009524,-0.102,"Feb 11, 15",0.7979351316017149
2015-02-12,9.3325,20812,20812,-0.019046,-0.204,"Feb 12, 15",0.7942629727183589
2015-02-13,9.3325,585,585,0,0,"Feb 13, 15",0.7942629727183589
2015-02-17,9.285,1680,1680,-0.04752,-0.509,"Feb 17, 15",0.785130640416819
2015-02-18,9.2374,1107,1107,-0.047614,-0.513,"Feb 18, 15",0.7759790821525387
2015-02-19,9.2373,15484,15484,-0.000097,-0.001,"Feb 19, 15",0.7759598561897987
2015-02-20,9.4944,13528,13528,0.257122,2.784,"Feb 20, 15",0.8253898063945554
2015-02-23,9.378,1707,1707,-0.116466,-1.227,"Feb 23, 15",0.8030107857650973
2015-02-24,9.454,4402,4402,0.075993,0.81,"Feb 24, 15",0.8176225174475614
2015-02-25,9.4944,1176,1176,0.040473,0.428,"Feb 25, 15",0.8253898063945554
2015-02-26,9.523,9895,9895,0.028569,0.301,"Feb 26, 15",0.8308884317382192
2015-02-27,9.4135,3584,3584,-0.109515,-1.15,"Feb 27, 15",0.8098360025378273
2015-03-02,9.5325,16249,16249,0.119038,1.265,"Mar 2, 15",0.8327148981985275
2015-03-03,9.4468,20929,20929,-0.085707,-0.899,"Mar 3, 15",0.8162382481302751
2015-03-04,9.3935,2503,2503,-0.053329,-0.565,"Mar 4, 15",0.8059908099898102
2015-03-05,9.5135,9475,9475,0.119989,1.277,"Mar 5, 15",0.8290619652779114
2015-03-06,9.5135,7988,7988,0,0,"Mar 6, 15",0.8290619652779114
2015-03-09,9.3801,1453,1453,-0.133321,-1.401,"Mar 9, 15",0.8034145309826392
2015-03-10,9.523,3375,3375,0.142845,1.523,"Mar 10, 15",0.8308884317382192
2015-03-11,9.523,6939,6939,0,0,"Mar 11, 15",0.8308884317382192
2015-03-12,9.5992,9290,9290,0.076184,0.8,"Mar 12, 15",0.8455386153461635
2015-03-13,9.7611,2467,2467,0.16189,1.686,"Mar 13, 15",0.87666544902236
2015-03-16,9.9515,9521,9521,0.190461,1.951,"Mar 16, 15",0.9132716820794801
2015-03-17,9.8182,1596,1596,-0.133322,-1.34,"Mar 17, 15",0.8876434737469477
2015-03-18,9.8468,13386,13386,0.028569,0.291,"Mar 18, 15",0.893142099090612
2015-03-19,9.742,11026,11026,-0.104753,-1.064,"Mar 19, 15",0.872993290139004
2015-03-20,9.523,11047,11047,-0.219029,-2.248,"Mar 20, 15",0.8308884317382192
2015-03-23,9.5135,7833,7833,-0.009524,-0.1,"Mar 23, 15",0.8290619652779114
2015-03-24,9.6754,4397,4397,0.161892,1.702,"Mar 24, 15",0.8601887989541076
2015-03-25,9.6696,12450,12450,-0.005714,-0.059,"Mar 25, 15",0.859073693115183
2015-03-26,9.6696,22,22,0,0,"Mar 26, 15",0.859073693115183
2015-03-27,9.5325,5334,5334,-0.137131,-1.418,"Mar 27, 15",0.8327148981985275
2015-03-30,9.4944,5438,5438,-0.038092,-0.4,"Mar 30, 15",0.8253898063945554
2015-03-31,9.6563,13339,13339,0.161891,1.705,"Mar 31, 15",0.8565166400707516
2015-04-01,9.4373,17880,17880,-0.219029,-2.268,"Apr 1, 15",0.8144117816699673
2015-04-02,9.5706,2472,2472,0.133321,1.413,"Apr 2, 15",0.8400399900024995
2015-04-06,9.7801,12240,12240,0.209506,2.189,"Apr 6, 15",0.8803183819429757
2015-04-07,9.7802,2239,2239,0.000096,0.001,"Apr 7, 15",0.880337607905716
2015-04-08,9.8373,2393,2393,0.057042,0.583,"Apr 8, 15",0.8913156326303042
2015-04-09,9.9725,7664,7664,0.135289,1.375,"Apr 9, 15",0.9173091342548979
2015-04-10,9.8759,22840,22840,-0.096633,-0.969,"Apr 10, 15",0.8987368542479764
2015-04-13,10.0015,939,939,0.125622,1.272,"Apr 13, 15",0.9228846634495224
2015-04-14,9.8083,5617,5617,-0.193266,-1.932,"Apr 14, 15",0.8857401034356794
2015-04-15,9.8083,937,937,0,0,"Apr 15, 15",0.8857401034356794
2015-04-16,10.0306,6716,6716,0.222354,2.267,"Apr 16, 15",0.9284794186068868
2015-04-17,9.9629,36426,36426,-0.067741,-0.675,"Apr 17, 15",0.9154634418318497
2015-04-20,9.8567,7807,7807,-0.106199,-1.066,"Apr 20, 15",0.8950454694018803
2015-04-21,9.8952,6172,6172,0.038556,0.391,"Apr 21, 15",0.902447465056813
2015-04-22,10.1272,12409,12409,0.231919,2.344,"Apr 22, 15",0.9470516986138082
2015-04-23,9.9822,1845,1845,-0.144949,-1.431,"Apr 23, 15",0.9191740526406862
2015-04-24,10.3108,16269,16269,0.328553,3.291,"Apr 24, 15",0.9823505662046028
2015-04-27,10.2431,23371,23371,-0.067643,-0.656,"Apr 27, 15",0.9693345894295657
2015-04-28,10.3301,1669,1669,0.08697,0.849,"Apr 28, 15",0.986061177013439
2015-04-29,10.3784,2923,2923,0.048316,0.468,"Apr 29, 15",0.9953473170168995
2015-04-30,10.1465,907,907,-0.231919,-2.235,"Apr 30, 15",0.9507623094226444
2015-05-01,10.3784,6651,6651,0.231919,2.286,"May 1, 15",0.9953473170168995
2015-05-04,10.2141,1752,1752,-0.164276,-1.583,"May 4, 15",0.9637590602349414
2015-05-05,10.3301,1939,1939,0.11596,1.135,"May 5, 15",0.986061177013439
2015-05-06,10.0885,2382,2382,-0.241584,-2.339,"May 6, 15",0.9396112510333955
2015-05-07,10.2818,7250,7250,0.193267,1.916,"May 7, 15",0.9767750370099785
2015-05-08,10.2238,3901,3901,-0.05798,-0.564,"May 8, 15",0.9656239786207297
2015-05-11,10.1869,9908,9908,-0.036913,-0.361,"May 11, 15",0.9585295983696384
2015-05-12,10.1465,2541,2541,-0.040393,-0.397,"May 12, 15",0.9507623094226444
2015-05-13,10.3397,6875,6875,0.193266,1.905,"May 13, 15",0.9879068694364872
2015-05-14,10.0982,16461,16461,-0.241583,-2.336,"May 14, 15",0.9414761694191838
2015-05-15,10.0305,3572,3572,-0.067644,-0.67,"May 15, 15",0.9284601926441467
2015-05-18,9.9339,4928,4928,-0.096633,-0.963,"May 18, 15",0.9098879126372252
2015-05-19,9.9532,3275,3275,0.019327,0.195,"May 19, 15",0.9135985234460617
2015-05-20,9.9532,4962,4962,0,0,"May 20, 15",0.9135985234460617
2015-05-21,10.0787,1500,1500,0.125527,1.261,"May 21, 15",0.9377271066848673
2015-05-22,10.0885,5015,5015,0.009759,0.097,"May 22, 15",0.9396112510333955
2015-05-26,9.9822,233,233,-0.106296,-1.054,"May 26, 15",0.9191740526406862
2015-05-27,9.9629,1931,1931,-0.019327,-0.194,"May 27, 15",0.9154634418318497
2015-05-28,9.8759,1851,1851,-0.086969,-0.873,"May 28, 15",0.8987368542479764
2015-05-29,9.8566,1879,1879,-0.019327,-0.196,"May 29, 15",0.8950262434391403
2015-06-01,10.0982,3572,3572,0.241583,2.451,"Jun 1, 15",0.9414761694191838
2015-06-02,9.9822,4259,4259,-0.11596,-1.148,"Jun 2, 15",0.9191740526406862
2015-06-03,10.0982,1506,1506,0.11596,1.162,"Jun 3, 15",0.9414761694191838
2015-06-04,10.0402,1776,1776,-0.05798,-0.574,"Jun 4, 15",0.930325111029935
2015-06-05,9.9919,1018,1018,-0.048317,-0.481,"Jun 5, 15",0.9210389710264741
2015-06-08,10.0885,1281,1281,0.096633,0.967,"Jun 8, 15",0.9396112510333955
2015-06-09,10.0885,1569,1569,0,0,"Jun 9, 15",0.9396112510333955
2015-06-10,10.1368,6719,6719,0.048317,0.479,"Jun 10, 15",0.9488973910368561
2015-06-11,10.0982,1892,1892,-0.038653,-0.381,"Jun 11, 15",0.9414761694191838
2015-06-12,10.1272,2144,2144,0.028989,0.287,"Jun 12, 15",0.9470516986138082
2015-06-15,10.2624,10065,10065,0.135288,1.336,"Jun 15, 15",0.9730452002384019
2015-06-16,10.2721,2041,2041,0.009663,0.094,"Jun 16, 15",0.9749101186241902
2015-06-17,10.1078,2622,2622,-0.164277,-1.599,"Jun 17, 15",0.9433218618422317
2015-06-18,10.2141,6164,6164,0.106297,1.052,"Jun 18, 15",0.9637590602349414
2015-06-19,9.6633,4140,4140,-0.550809,-5.393,"Jun 19, 15",0.8578624574625574
2015-06-22,10.0595,2215,2215,0.396195,4.1,"Jun 22, 15",0.9340357218387711
2015-06-23,10.1368,5283,5283,0.077307,0.768,"Jun 23, 15",0.9488973910368561
2015-06-24,10.1755,5750,5750,0.038654,0.381,"Jun 24, 15",0.9563378386172687
2015-06-25,10.1078,309,309,-0.067644,-0.665,"Jun 25, 15",0.9433218618422317
2015-06-26,10.1465,931,931,0.038654,0.382,"Jun 26, 15",0.9507623094226444
2015-06-29,10.0113,8334,8334,-0.13519,-1.332,"Jun 29, 15",0.9247688077980506
2015-06-30,9.8083,6681,6681,-0.203027,-2.028,"Jun 30, 15",0.8857401034356794
2015-07-01,9.7889,9368,9368,-0.019326,-0.197,"Jul 1, 15",0.8820102666641033
2015-07-02,9.5667,4777,4777,-0.222256,-2.27,"Jul 2, 15",0.8392901774556363
2015-07-06,9.5667,20805,20805,0,0,"Jul 6, 15",0.8392901774556363
2015-07-07,9.4894,5104,5104,-0.077307,-0.808,"Jul 7, 15",0.824428508257551
2015-07-08,9.3831,1894,1894,-0.106296,-1.12,"Jul 8, 15",0.8039913098648417
2015-07-09,9.5957,4517,4517,0.212593,2.266,"Jul 9, 15",0.8448657066502607
2015-07-10,9.528,613,613,-0.067643,-0.705,"Jul 10, 15",0.8318497298752237
2015-07-13,9.499,1220,1220,-0.02899,-0.304,"Jul 13, 15",0.8262742006805992
2015-07-14,9.2285,8684,8684,-0.270573,-2.848,"Jul 14, 15",0.7742679714686714
2015-07-15,9.2675,1833,1833,0.039039,0.423,"Jul 15, 15",0.7817660969373043
2015-07-16,9.2381,349,349,-0.029376,-0.317,"Jul 16, 15",0.7761136638917193
2015-07-17,9.0835,3955,3955,-0.154613,-1.674,"Jul 17, 15",0.7463903254955494
2015-07-20,9.1318,1411,1411,0.048316,0.532,"Jul 20, 15",0.7556764654990099
2015-07-21,8.8902,18421,18421,-0.241583,-2.646,"Jul 21, 15",0.7092265395189665
2015-07-22,9.1124,6436,6436,0.22216,2.499,"Jul 22, 15",0.7519466287274335
2015-07-23,9.0062,969,969,-0.1062,-1.165,"Jul 23, 15",0.7315286562974641
2015-07-24,8.9579,1148,1148,-0.048316,-0.536,"Jul 24, 15",0.7222425162940036
2015-07-27,8.8613,986,986,-0.096633,-1.079,"Jul 27, 15",0.7036702362870821
2015-07-28,8.9386,1704,1704,0.077306,0.872,"Jul 28, 15",0.7185319054851671
2015-07-29,9.0038,2598,2598,0.065228,0.73,"Jul 29, 15",0.7310672331917022
2015-07-30,9.1339,2902,2902,0.130136,1.445,"Jul 30, 15",0.7560802107165518
2015-07-31,9.2321,6987,6987,0.098214,1.075,"Jul 31, 15",0.7749601061273146
2015-08-03,9.1732,25693,25693,-0.058928,-0.638,"Aug 3, 15",0.7636360140734048
2015-08-04,8.9332,5143,5143,-0.240036,-2.617,"Aug 4, 15",0.7174937034972025
2015-08-05,9.2223,11083,11083,0.289143,3.237,"Aug 5, 15",0.7730759617787862
2015-08-06,9.1634,26270,26270,-0.058929,-0.639,"Aug 6, 15",0.7617518697248764
2015-08-07,9.4286,2079,2079,0.265179,2.894,"Aug 7, 15",0.8127391229115798
2015-08-10,9.0357,1395,1395,-0.392857,-4.167,"Aug 10, 15",0.737200315305789
2015-08-11,8.8982,4501,4501,-0.1375,-1.522,"Aug 11, 15",0.710764616538173
2015-08-12,8.7411,8728,8728,-0.157143,-1.766,"Aug 12, 15",0.6805606290735008
2015-08-13,8.6429,8339,8339,-0.098215,-1.124,"Aug 13, 15",0.661680733662738
2015-08-14,8.7313,324,324,0.088393,1.023,"Aug 14, 15",0.6786764847249726
2015-08-17,8.6429,3013,3013,-0.088393,-1.012,"Aug 17, 15",0.661680733662738
2015-08-18,8.7411,3422,3422,0.098215,1.136,"Aug 18, 15",0.6805606290735008
2015-08-19,8.6625,4400,4400,-0.078572,-0.899,"Aug 19, 15",0.6654490223597946
2015-08-20,8.7116,5093,5093,0.049107,0.567,"Aug 20, 15",0.6748889700651762
2015-08-21,8.751,2040,2040,0.039384,0.452,"Aug 21, 15",0.6824639993847691
2015-08-24,8.5397,35984,35984,-0.211259,-2.414,"Aug 24, 15",0.6418395401149712
2015-08-25,8.7902,4978,4978,0.250447,2.933,"Aug 25, 15",0.6900005767788824
2015-08-26,8.25,5178,5178,-0.540179,-6.145,"Aug 26, 15",0.5861419260569474
2015-08-27,8.3973,5451,5451,0.147322,1.786,"Aug 27, 15",0.6144617691730914
2015-08-28,8.3482,3634,3634,-0.049107,-0.585,"Aug 28, 15",0.6050218214677101
2015-08-31,8.4759,2595,2595,0.127678,1.529,"Aug 31, 15",0.6295733758867975
2015-09-01,8.3973,790,790,-0.078571,-0.927,"Sep 1, 15",0.6144617691730914
2015-09-02,8.1518,2391,2391,-0.245536,-2.924,"Sep 2, 15",0.5672620306461846
2015-09-03,8.5938,1172,1172,0.441964,5.422,"Sep 3, 15",0.6522407859573569
2015-09-04,8.25,13890,13890,-0.34375,-4,"Sep 4, 15",0.5861419260569474
2015-09-08,8.2009,20313,20313,-0.049107,-0.595,"Sep 8, 15",0.5767019783515661
2015-09-09,8.0241,9307,9307,-0.176786,-2.156,"Sep 9, 15",0.5427104762270972
2015-09-10,8.25,20226,20226,0.225893,2.815,"Sep 10, 15",0.5861419260569474
2015-09-11,8.7804,18077,18077,0.530357,6.429,"Sep 11, 15",0.688116432430354
2015-09-14,9.1045,15059,15059,0.324108,3.691,"Sep 14, 15",0.7504277776709669
2015-09-15,8.967,13738,13738,-0.1375,-1.51,"Sep 15, 15",0.7239920789033513
2015-09-16,9.2223,6863,6863,0.255357,2.848,"Sep 16, 15",0.7730759617787862
2015-09-17,9.2027,6568,6568,-0.019643,-0.213,"Sep 17, 15",0.7693076730817296
2015-09-18,8.1518,31026,31026,-1.0509,-11.419,"Sep 18, 15",0.5672620306461846
2015-09-21,8.6232,7864,7864,0.471429,5.783,"Sep 21, 15",0.6578932190029417
2015-09-22,8.5446,1926,1926,-0.078572,-0.911,"Sep 22, 15",0.6427816122892356
2015-09-23,8.7115,3667,3667,0.166866,1.953,"Sep 23, 15",0.6748697441024358
2015-09-24,8.3482,7659,7659,-0.363294,-4.17,"Sep 24, 15",0.6050218214677101
2015-09-25,7.9161,4257,4257,-0.432143,-5.176,"Sep 25, 15",0.5219464364678063
2015-09-28,8.3286,3523,3523,0.4125,5.211,"Sep 28, 15",0.6012535327706535
2015-09-29,8.1125,725,725,-0.216072,-2.594,"Sep 29, 15",0.5597062272893317
2015-09-30,8.692,1756,1756,0.579465,7.143,"Sep 30, 15",0.6711206813681196
2015-10-01,8.5643,1500,1500,-0.127679,-1.469,"Oct 1, 15",0.6465691269490319
2015-10-02,8.4464,340,340,-0.117857,-1.376,"Oct 2, 15",0.6239017168784728
2015-10-05,8.4759,1002,1002,0.029464,0.349,"Oct 5, 15",0.6295733758867975
2015-10-06,8.8688,3753,3753,0.392857,4.635,"Oct 6, 15",0.7051121834925885
2015-10-07,8.6429,1985,1985,-0.225893,-2.547,"Oct 7, 15",0.661680733662738
2015-10-08,8.6527,2197,2197,0.009822,0.114,"Oct 8, 15",0.6635648780112664
2015-10-09,8.5446,778,778,-0.108036,-1.249,"Oct 9, 15",0.6427816122892356
2015-10-12,8.5446,1848,1848,0,0,"Oct 12, 15",0.6427816122892356
2015-10-13,8.8393,2872,2872,0.294643,3.448,"Oct 13, 15",0.6994405244842635
2015-10-14,8.8393,7630,7630,0,0,"Oct 14, 15",0.6994405244842635
2015-10-15,9.0063,3236,3236,0.166964,1.889,"Oct 15, 15",0.7315478822602042
2015-10-16,8.7136,3055,3055,-0.292678,-3.25,"Oct 16, 15",0.6752734893199777
2015-10-19,8.5839,6317,6317,-0.129643,-1.488,"Oct 19, 15",0.6503374156460885
2015-10-20,8.3679,558,558,-0.216072,-2.517,"Oct 20, 15",0.6088093361275068
2015-10-21,8.1518,5186,5186,-0.216071,-2.582,"Oct 21, 15",0.5672620306461846
2015-10-22,8.0339,20336,20336,-0.117857,-1.446,"Oct 22, 15",0.5445946205756252
2015-10-23,8.0537,4416,4416,0.019741,0.246,"Oct 23, 15",0.5484013611981619
2015-10-26,8.1027,9176,9176,0.049009,0.609,"Oct 26, 15",0.5578220829408034
2015-10-27,7.9455,10319,10319,-0.157143,-1.939,"Oct 27, 15",0.527598869513391
2015-10-28,7.975,1073,1073,0.029464,0.371,"Oct 28, 15",0.5332705285217157
2015-10-29,7.9455,2475,2475,-0.029464,-0.369,"Oct 29, 15",0.527598869513391
2015-10-30,8.0143,1120,1120,0.06875,0.865,"Oct 30, 15",0.540826331878569
2015-11-02,8.2402,2598,2598,0.225893,2.819,"Nov 2, 15",0.584257781708419
2015-11-03,8.1278,22082,22082,-0.112357,-1.364,"Nov 3, 15",0.5626477995885646
2015-11-04,8.358,4780,4780,0.230214,2.832,"Nov 4, 15",0.6069059658162385
2015-11-05,8.3615,2000,2000,0.003437,0.041,"Nov 5, 15",0.6075788745121412
2015-11-06,8.3777,6972,6972,0.016206,0.194,"Nov 6, 15",0.610693480476035
2015-11-09,8.0143,4043,4043,-0.363393,-4.338,"Nov 9, 15",0.540826331878569
2015-11-10,8.0535,2165,2165,0.039187,0.489,"Nov 10, 15",0.5483629092726818
2015-11-11,8.0438,3650,3650,-0.009723,-0.121,"Nov 11, 15",0.5464979908868935
2015-11-12,7.9554,2116,2116,-0.088393,-1.099,"Nov 12, 15",0.5295022398246593
2015-11-13,8.2893,2224,2224,0.333929,4.198,"Nov 13, 15",0.5936977294138006
2015-11-16,8.25,719,719,-0.039286,-0.474,"Nov 16, 15",0.5861419260569474
2015-11-17,8.2107,2306,2306,-0.039286,-0.476,"Nov 17, 15",0.5785861227000941
2015-11-18,8.25,1253,1253,0.039286,0.478,"Nov 18, 15",0.5861419260569474
2015-11-19,8.4,16838,16838,0.149999,1.818,"Nov 19, 15",0.6149808701670737
2015-11-20,7.86,11447,11447,-0.54,-6.429,"Nov 20, 15",0.511160671370619
2015-11-23,8.1,6355,6355,0.24,3.053,"Nov 23, 15",0.5573029819468209
2015-11-24,8.09,138,138,-0.01,-0.123,"Nov 24, 15",0.5553803856728126
2015-11-25,8.02,6722,6722,-0.07,-0.865,"Nov 25, 15",0.5419222117547536
2015-11-27,8.064,3090,3090,0.044,0.549,"Nov 27, 15",0.5503816353603908
2015-11-30,8.22,3963,3963,0.156,1.935,"Nov 30, 15",0.5803741372349223
2015-12-01,8.14,1268,1268,-0.08,-0.973,"Dec 1, 15",0.5649933670428549
2015-12-02,7.88,15098,15098,-0.26,-3.194,"Dec 2, 15",0.5150058639186358
2015-12-03,7.85,2175,2175,-0.03,-0.381,"Dec 3, 15",0.5092380750966105
2015-12-04,7.5,9485,9485,-0.35,-4.459,"Dec 4, 15",0.4419472055063158
2015-12-07,7.83,2889,2889,0.33,4.4,"Dec 7, 15",0.5053928825485937
2015-12-08,7.92,5334,5334,0.09,1.149,"Dec 8, 15",0.5226962490146695
2015-12-09,7.92,145,145,0,0,"Dec 9, 15",0.5226962490146695
2015-12-10,8.02,2188,2188,0.1,1.263,"Dec 10, 15",0.5419222117547536
2015-12-11,7.75,441,441,-0.27,-3.367,"Dec 11, 15",0.4900121123565263
2015-12-14,7.6542,973,973,-0.0958,-1.236,"Dec 14, 15",0.4715936400515257
2015-12-15,7.61,8105,8105,-0.0442,-0.577,"Dec 15, 15",0.46309576452040846
2015-12-16,7.5,2681,2681,-0.11,-1.445,"Dec 16, 15",0.4419472055063158
2015-12-17,7.52,1854,1854,0.02,0.267,"Dec 17, 15",0.4457923980543325
2015-12-18,7.6,7326,7326,0.08,1.064,"Dec 18, 15",0.4611731682463999
2015-12-21,6.98,3504,3504,-0.62,-8.158,"Dec 21, 15",0.341972199257878
2015-12-22,7.08,3781,3781,0.1,1.433,"Dec 22, 15",0.3611981619979621
2015-12-23,7.31,10546,10546,0.23,3.249,"Dec 23, 15",0.4054178763001557
2015-12-24,7.38,1200,1200,0.07,0.958,"Dec 24, 15",0.4188760502182147
2015-12-28,7.91,22333,22333,0.53,7.182,"Dec 28, 15",0.5207736527406611
2015-12-29,7.8,4754,4754,-0.11,-1.391,"Dec 29, 15",0.4996250937265684
2015-12-30,7.85,6450,6450,0.05,0.641,"Dec 30, 15",0.5092380750966105
2015-12-31,8.15,3707,3707,0.3,3.822,"Dec 31, 15",0.5669159633168632
2016-01-04,8.23,5583,5583,0.08,0.982,"Jan 4, 16",0.5822967335089306
2016-01-05,8.02,990,990,-0.21,-2.552,"Jan 5, 16",0.5419222117547536
2016-01-06,8.149,100,100,0.129,1.608,"Jan 6, 16",0.5667237036894621
2016-01-07,7.83,3437,3437,-0.319,-3.915,"Jan 7, 16",0.5053928825485937
2016-01-08,7.9338,5113,5113,0.1038,1.326,"Jan 8, 16",0.525349431872801
2016-01-11,7.6,2059,2059,-0.3338,-4.207,"Jan 11, 16",0.4611731682463999
2016-01-12,7.25,4964,4964,-0.35,-4.605,"Jan 12, 16",0.39388229865610525
2016-01-13,7.25,680,680,0,0,"Jan 13, 16",0.39388229865610525
2016-01-14,7.7,959,959,0.45,6.207,"Jan 14, 16",0.48039913098648424
2016-01-15,7.25,3452,3452,-0.45,-5.844,"Jan 15, 16",0.39388229865610525
2016-01-19,7.1,3133,3133,-0.15,-2.069,"Jan 19, 16",0.36504335454597886
2016-01-20,6.4408,15684,15684,-0.6592,-9.285,"Jan 20, 16",0.23830580816334387
2016-01-21,7.0375,4797,4797,0.5967,9.264,"Jan 21, 16",0.3530271278334262
2016-01-22,7.34,1683,1683,0.3025,4.298,"Jan 22, 16",0.411185665122181
2016-01-25,7.13,300,300,-0.21,-2.861,"Jan 25, 16",0.3708111433680042
2016-01-26,7.1,2082,2082,-0.03,-0.421,"Jan 26, 16",0.36504335454597886
2016-01-27,7.12,851,851,0.02,0.282,"Jan 27, 16",0.3688885470939958
2016-01-28,7.2452,1769,1769,0.1252,1.758,"Jan 28, 16",0.39295945244458114
2016-01-29,7.46,903,903,0.2148,2.965,"Jan 29, 16",0.4342568204102821
2016-02-01,7.2,4998,4998,-0.26,-3.485,"Feb 1, 16",0.3842693172860632
2016-02-02,6.7,4290,4290,-0.5,-6.944,"Feb 2, 16",0.2881395035856421
2016-02-03,6.68,1147,1147,-0.02,-0.299,"Feb 3, 16",0.2842943110376252
2016-02-04,6.85,2579,2579,0.17,2.545,"Feb 4, 16",0.31697844769576833
