date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-03-30,42.6752,0,0,0,0,,"Mar 30, 15",0.14232790211493615
2015-03-31,42.6752,1,1,0,0,,"Mar 31, 15",0.14232790211493615
2015-04-01,42.6752,25,25,0,0,,"Apr 1, 15",0.14232790211493615
2015-04-02,42.6752,0,0,-0.000028,0,,"Apr 2, 15",0.14232790211493615
2015-04-06,42.6752,0,0,0,0,,"Apr 6, 15",0.14232790211493615
2015-04-07,42.6702,7,7,-0.004954,-0.012,,"Apr 7, 15",0.1421940623318638
2015-04-08,42.6702,0,0,0,0,,"Apr 8, 15",0.1421940623318638
2015-04-09,42.6702,0,0,0,0,,"Apr 9, 15",0.1421940623318638
2015-04-10,42.6702,0,0,0,0,,"Apr 10, 15",0.1421940623318638
2015-04-13,42.6702,0,0,0,0,,"Apr 13, 15",0.1421940623318638
2015-04-14,42.6702,0,0,0,0,,"Apr 14, 15",0.1421940623318638
2015-04-15,42.6702,2,2,0,0,,"Apr 15, 15",0.1421940623318638
2015-04-16,42.6702,2,2,0,0,,"Apr 16, 15",0.1421940623318638
2015-04-17,44.0283,430,430,1.3581,3.183,43.3493,"Apr 17, 15",0.17854762421001072
2015-04-20,44.0283,90,90,0,0,,"Apr 20, 15",0.17854762421001072
2015-04-21,43.5126,161,161,-0.515713,-1.171,43.5126,"Apr 21, 15",0.1647433889839151
2015-04-22,43.5126,0,0,0,0,,"Apr 22, 15",0.1647433889839151
2015-04-23,43.5126,0,0,0,0,,"Apr 23, 15",0.1647433889839151
2015-04-24,43.5126,0,0,0,0,,"Apr 24, 15",0.1647433889839151
2015-04-27,43.4878,262,262,-0.024775,-0.057,43.4878,"Apr 27, 15",0.16407954365987562
2015-04-28,43.4878,0,0,0,0,,"Apr 28, 15",0.16407954365987562
2015-04-29,43.4878,0,0,0,0,,"Apr 29, 15",0.16407954365987562
2015-04-30,43.4878,0,0,0,0,,"Apr 30, 15",0.16407954365987562
2015-05-01,43.4878,0,0,0,0,,"May 1, 15",0.16407954365987562
2015-05-04,43.4878,0,0,0,0,,"May 4, 15",0.16407954365987562
2015-05-05,43.4878,0,0,0,0,,"May 5, 15",0.16407954365987562
2015-05-06,43.4878,0,0,0,0,,"May 6, 15",0.16407954365987562
2015-05-07,43.4878,0,0,0,0,,"May 7, 15",0.16407954365987562
2015-05-08,43.4878,40,40,0,0,,"May 8, 15",0.16407954365987562
2015-05-11,43.4878,9,9,0,0,,"May 11, 15",0.16407954365987562
2015-05-12,43.4878,0,0,0,0,,"May 12, 15",0.16407954365987562
2015-05-13,43.4878,0,0,0,0,,"May 13, 15",0.16407954365987562
2015-05-14,43.4878,0,0,0,0,,"May 14, 15",0.16407954365987562
2015-05-15,43.4878,0,0,0,0,,"May 15, 15",0.16407954365987562
2015-05-18,44.5431,100,100,1.0553,2.427,44.5431,"May 18, 15",0.19232776827515324
2015-05-19,44.5431,0,0,0,0,,"May 19, 15",0.19232776827515324
2015-05-20,44.5431,0,0,0,0,,"May 20, 15",0.19232776827515324
2015-05-21,44.5431,0,0,0,0,,"May 21, 15",0.19232776827515324
2015-05-22,44.5431,0,0,0,0,,"May 22, 15",0.19232776827515324
2015-05-26,44.5431,20,20,0,0,,"May 26, 15",0.19232776827515324
2015-05-27,44.5431,0,0,0,0,,"May 27, 15",0.19232776827515324
2015-05-28,44.5431,0,0,0,0,,"May 28, 15",0.19232776827515324
2015-05-29,44.5431,0,0,0,0,,"May 29, 15",0.19232776827515324
2015-06-01,44.5431,0,0,0,0,,"Jun 1, 15",0.19232776827515324
2015-06-02,42.2118,100,100,-2.3314,-5.234,42.2118,"Jun 2, 15",0.12992363101977875
2015-06-03,42.2118,0,0,0,0,,"Jun 3, 15",0.12992363101977875
2015-06-04,42.3123,676,676,0.100573,0.238,42.3123,"Jun 4, 15",0.13261381065953567
2015-06-05,42.3123,0,0,0,0,,"Jun 5, 15",0.13261381065953567
2015-06-08,42.3123,190,190,0,0,,"Jun 8, 15",0.13261381065953567
2015-06-09,42.3123,0,0,0,0,,"Jun 9, 15",0.13261381065953567
2015-06-10,42.3123,0,0,0,0,,"Jun 10, 15",0.13261381065953567
2015-06-11,42.3123,0,0,0,0,,"Jun 11, 15",0.13261381065953567
2015-06-12,42.3123,0,0,0,0,,"Jun 12, 15",0.13261381065953567
2015-06-15,42.3123,0,0,0,0,,"Jun 15, 15",0.13261381065953567
2015-06-16,42.3123,0,0,0,0,,"Jun 16, 15",0.13261381065953567
2015-06-17,42.3123,0,0,0,0,,"Jun 17, 15",0.13261381065953567
2015-06-18,43.129,198,198,0.816699,1.93,43.129,"Jun 18, 15",0.15447520082659444
2015-06-19,42.1013,250,250,-1.0278,-2.383,42.1013,"Jun 19, 15",0.12696577181387708
2015-06-22,42.2197,476,476,0.118377,0.281,42.2155,"Jun 22, 15",0.13013509787703342
2015-06-23,42.7346,210,210,0.514978,1.22,42.7346,"Jun 23, 15",0.1439179187378373
2015-06-24,42.7346,33,33,0,0,,"Jun 24, 15",0.1439179187378373
2015-06-25,42.7346,0,0,0,0,,"Jun 25, 15",0.1439179187378373
2015-06-26,42.7346,0,0,-0.000011,0,,"Jun 26, 15",0.1439179187378373
2015-06-29,42.7346,0,0,0,0,,"Jun 29, 15",0.1439179187378373
2015-06-30,42.7346,16,16,0,0,,"Jun 30, 15",0.1439179187378373
2015-07-01,42.7346,0,0,0,0,,"Jul 1, 15",0.1439179187378373
2015-07-02,42.7346,0,0,0,0,,"Jul 2, 15",0.1439179187378373
2015-07-06,42.7346,0,0,0,0,,"Jul 6, 15",0.1439179187378373
2015-07-07,42.7346,0,0,0,0,,"Jul 7, 15",0.1439179187378373
2015-07-08,42.7346,8,8,0,0,,"Jul 8, 15",0.1439179187378373
2015-07-09,42.7346,10,10,0,0,,"Jul 9, 15",0.1439179187378373
2015-07-10,42.7346,0,0,0,0,,"Jul 10, 15",0.1439179187378373
2015-07-13,42.7346,145,145,0,0,,"Jul 13, 15",0.1439179187378373
2015-07-14,42.7346,95,95,0,0,,"Jul 14, 15",0.1439179187378373
2015-07-15,42.7346,0,0,0,0,,"Jul 15, 15",0.1439179187378373
2015-07-16,42.7346,22,22,0,0,,"Jul 16, 15",0.1439179187378373
2015-07-17,42.7346,0,0,0,0,,"Jul 17, 15",0.1439179187378373
2015-07-20,42.7346,2,2,0,0,,"Jul 20, 15",0.1439179187378373
2015-07-21,42.7346,0,0,0,0,,"Jul 21, 15",0.1439179187378373
2015-07-22,42.7346,0,0,0,0,,"Jul 22, 15",0.1439179187378373
2015-07-23,42.7346,12,12,0,0,,"Jul 23, 15",0.1439179187378373
2015-07-24,45.6447,105,105,2.9101,6.81,45.6447,"Jul 24, 15",0.2218153492816819
2015-07-27,44.4231,708666,708666,-1.2216,-2.676,44.4138,"Jul 27, 15",0.18911561348141362
2015-07-28,44.4231,0,0,0,0,,"Jul 28, 15",0.18911561348141362
2015-07-29,44.4231,0,0,0,0,,"Jul 29, 15",0.18911561348141362
2015-07-30,44.4231,23,23,0,0,,"Jul 30, 15",0.18911561348141362
2015-07-31,44.4231,0,0,0,0,,"Jul 31, 15",0.18911561348141362
2015-08-03,44.4231,3,3,0,0,,"Aug 3, 15",0.18911561348141362
2015-08-04,44.4231,0,0,0,0,,"Aug 4, 15",0.18911561348141362
2015-08-05,44.4231,0,0,0,0,,"Aug 5, 15",0.18911561348141362
2015-08-06,47.1532,201,201,2.7302,6.146,47.1532,"Aug 6, 15",0.26219481183464893
2015-08-07,47.1532,20,20,0,0,,"Aug 7, 15",0.26219481183464893
2015-08-10,47.1532,0,0,0,0,,"Aug 10, 15",0.26219481183464893
2015-08-11,47.1532,0,0,0,0,,"Aug 11, 15",0.26219481183464893
2015-08-12,47.1532,0,0,0,0,,"Aug 12, 15",0.26219481183464893
2015-08-13,47.1532,0,0,0,0,,"Aug 13, 15",0.26219481183464893
2015-08-14,47.1532,30,30,0,0,,"Aug 14, 15",0.26219481183464893
2015-08-17,46.2278,601,601,-0.92548,-1.963,45.8915,"Aug 17, 15",0.2374237447835945
2015-08-18,46.2278,20,20,0,0,,"Aug 18, 15",0.2374237447835945
2015-08-19,44.8858,200,200,-1.3419,-2.903,45.293,"Aug 19, 15",0.201501147006941
2015-08-20,43.9603,202,202,-0.92548,-2.062,43.9603,"Aug 20, 15",0.17672740316022487
2015-08-21,43.9603,0,0,0,0,,"Aug 21, 15",0.17672740316022487
2015-08-24,46.2185,410,410,2.2582,5.137,,"Aug 24, 15",0.2371748027870796
2015-08-25,43.5254,100,100,-2.6932,-5.827,43.5254,"Aug 25, 15",0.16508601882858062
2015-08-26,43.5254,0,0,0,0,,"Aug 26, 15",0.16508601882858062
2015-08-27,43.5254,0,0,0,0,,"Aug 27, 15",0.16508601882858062
2015-08-28,43.5254,0,0,0,0,,"Aug 28, 15",0.16508601882858062
2015-08-31,44.4231,100,100,0.897717,2.063,44.4231,"Aug 31, 15",0.18911561348141362
2015-09-01,44.5141,213,213,0.090975,0.205,44.4917,"Sep 1, 15",0.19155149753333275
2015-09-02,46.2278,210,210,1.7137,3.85,46.2278,"Sep 2, 15",0.2374237447835945
2015-09-03,44.4231,100,100,-1.8047,-3.904,44.4231,"Sep 3, 15",0.18911561348141362
2015-09-04,43.8678,200,200,-0.555288,-1.25,43.8678,"Sep 4, 15",0.17425136717338413
2015-09-08,45.2329,200000,200000,1.3651,3.112,45.1172,"Sep 8, 15",0.21079230474783248
2015-09-09,45.2329,0,0,0,0,,"Sep 9, 15",0.21079230474783248
2015-09-10,45.2329,0,0,0,0,,"Sep 10, 15",0.21079230474783248
2015-09-11,45.2329,0,0,0,0,,"Sep 11, 15",0.21079230474783248
2015-09-14,45.2329,3,3,0,0,,"Sep 14, 15",0.21079230474783248
2015-09-15,45.2329,10,10,0,0,,"Sep 15, 15",0.21079230474783248
2015-09-16,45.2329,0,0,0,0,,"Sep 16, 15",0.21079230474783248
2015-09-17,45.2329,0,0,0,0,,"Sep 17, 15",0.21079230474783248
2015-09-18,45.2329,20,20,0,0,,"Sep 18, 15",0.21079230474783248
2015-09-21,45.2329,0,0,0,0,,"Sep 21, 15",0.21079230474783248
2015-09-22,45.2329,5,5,0,0,,"Sep 22, 15",0.21079230474783248
2015-09-23,45.2329,0,0,0,0,,"Sep 23, 15",0.21079230474783248
2015-09-24,45.2329,0,0,0,0,,"Sep 24, 15",0.21079230474783248
2015-09-25,45.2329,4,4,0,0,,"Sep 25, 15",0.21079230474783248
2015-09-28,45.2325,0,0,-0.000404,-0.001,,"Sep 28, 15",0.2107815975651867
2015-09-29,45.2325,0,0,0,0,,"Sep 29, 15",0.2107815975651867
2015-09-30,42.0882,190,190,-3.1443,-6.951,42.0882,"Sep 30, 15",0.12661511158222716
2015-10-01,46.2308,100,100,4.1426,9.843,46.2308,"Oct 1, 15",0.237504048653438
2015-10-02,46.2308,0,0,0,0,,"Oct 2, 15",0.237504048653438
2015-10-05,46.2308,16,16,0,0,,"Oct 5, 15",0.237504048653438
2015-10-06,46.2308,40,40,0,0,,"Oct 6, 15",0.237504048653438
2015-10-07,46.2308,0,0,0,0,,"Oct 7, 15",0.237504048653438
2015-10-08,46.2308,95,95,0,0,,"Oct 8, 15",0.237504048653438
2015-10-09,46.2308,0,0,0,0,,"Oct 9, 15",0.237504048653438
2015-10-12,46.2308,0,0,0,0,,"Oct 12, 15",0.237504048653438
2015-10-13,46.2308,0,0,0,0,,"Oct 13, 15",0.237504048653438
2015-10-14,46.2308,26,26,0,0,,"Oct 14, 15",0.237504048653438
2015-10-15,46.2308,0,0,0,0,,"Oct 15, 15",0.237504048653438
2015-10-16,46.2308,6,6,0,0,,"Oct 16, 15",0.237504048653438
2015-10-19,44.4114,101,101,-1.8194,-3.935,44.4114,"Oct 19, 15",0.18880242838902406
2015-10-20,44.4114,0,0,0,0,,"Oct 20, 15",0.18880242838902406
2015-10-21,44.7847,206,206,0.373299,0.841,44.7847,"Oct 21, 15",0.19879490659321541
2015-10-22,44.7847,0,0,0,0,,"Oct 22, 15",0.19879490659321541
2015-10-23,44.7847,0,0,0,0,,"Oct 23, 15",0.19879490659321541
2015-10-26,44.7847,0,0,0,0,,"Oct 26, 15",0.19879490659321541
2015-10-27,44.7847,0,0,0,0,,"Oct 27, 15",0.19879490659321541
2015-10-28,44.7847,0,0,0,0,,"Oct 28, 15",0.19879490659321541
2015-10-29,44.7847,0,0,0,0,,"Oct 29, 15",0.19879490659321541
2015-10-30,44.7847,0,0,0,0,,"Oct 30, 15",0.19879490659321541
2015-11-02,44.7847,0,0,0,0,,"Nov 2, 15",0.19879490659321541
2015-11-03,44.7847,10,10,0,0,,"Nov 3, 15",0.19879490659321541
2015-11-04,44.7847,0,0,0,0,,"Nov 4, 15",0.19879490659321541
2015-11-05,44.7847,0,0,0,0,,"Nov 5, 15",0.19879490659321541
2015-11-06,44.7846,240,240,-0.000095,0,44.7846,"Nov 6, 15",0.19879222979755387
2015-11-09,44.7846,0,0,0,0,,"Nov 9, 15",0.19879222979755387
2015-11-10,44.7846,0,0,0,0,,"Nov 10, 15",0.19879222979755387
2015-11-11,44.7846,0,0,0,0,,"Nov 11, 15",0.19879222979755387
2015-11-12,44.7846,0,0,0,0,,"Nov 12, 15",0.19879222979755387
2015-11-13,44.7846,0,0,0,0,,"Nov 13, 15",0.19879222979755387
2015-11-16,44.3181,206,206,-0.466507,-1.042,44.3181,"Nov 16, 15",0.1863049780368916
2015-11-17,43.3385,800,800,-0.979663,-2.211,43.3385,"Nov 17, 15",0.1600830877373315
2015-11-18,43.3851,1185,1185,0.04665,0.108,43.4049,"Nov 18, 15",0.16133047451556692
2015-11-19,42.079,3245,3245,-1.3061,-3.011,43.217,"Nov 19, 15",0.1263688463813738
2015-11-20,42.079,25,25,0,0,,"Nov 20, 15",0.1263688463813738
2015-11-23,42.079,0,0,0,0,,"Nov 23, 15",0.1263688463813738
2015-11-24,42.079,0,0,0,0,,"Nov 24, 15",0.1263688463813738
2015-11-25,42.079,0,0,0,0,,"Nov 25, 15",0.1263688463813738
2015-11-27,42.079,4,4,0,0,,"Nov 27, 15",0.1263688463813738
2015-11-30,42.079,0,0,0,0,,"Nov 30, 15",0.1263688463813738
2015-12-01,42.079,0,0,0,0,,"Dec 1, 15",0.1263688463813738
2015-12-02,42.079,0,0,0,0,,"Dec 2, 15",0.1263688463813738
2015-12-03,42.079,0,0,0,0,,"Dec 3, 15",0.1263688463813738
2015-12-04,42.079,0,0,0,0,,"Dec 4, 15",0.1263688463813738
2015-12-07,42.0789,890,890,-0.000092,0,42.1692,"Dec 7, 15",0.12636616958571226
2015-12-08,40.6234,441,441,-1.4555,-3.459,40.6234,"Dec 8, 15",0.08740540873331343
2015-12-09,40.6234,0,0,0,0,,"Dec 9, 15",0.08740540873331343
2015-12-10,40.6234,0,0,0,0,,"Dec 10, 15",0.08740540873331343
2015-12-11,40.6234,0,0,0,0,,"Dec 11, 15",0.08740540873331343
2015-12-14,40.6234,50,50,0,0,,"Dec 14, 15",0.08740540873331343
2015-12-15,40.6234,0,0,0,0,,"Dec 15, 15",0.08740540873331343
2015-12-16,40.6234,0,0,0,0,,"Dec 16, 15",0.08740540873331343
2015-12-17,40.6234,0,0,0,0,,"Dec 17, 15",0.08740540873331343
2015-12-18,40.6234,0,0,0,0,,"Dec 18, 15",0.08740540873331343
2015-12-21,40.6234,0,0,0,0,,"Dec 21, 15",0.08740540873331343
2015-12-22,40.1196,150,150,-0.503828,-1.24,40.1196,"Dec 22, 15",0.07391971219093042
2015-12-23,40.1196,0,0,0,0,,"Dec 23, 15",0.07391971219093042
2015-12-24,40.1196,0,0,0,0,,"Dec 24, 15",0.07391971219093042
2015-12-28,39.7514,0,0,-0.368167,-0.918,,"Dec 28, 15",0.06406375056547299
2015-12-29,40.123,0,0,0.371619,0.935,,"Dec 29, 15",0.07401072324341969
2015-12-30,40.123,0,0,0,0,,"Dec 30, 15",0.07401072324341969
2015-12-31,40.123,11,11,0,0,,"Dec 31, 15",0.07401072324341969
2016-01-04,40.123,0,0,0,0,,"Jan 4, 16",0.07401072324341969
2016-01-05,40.123,0,0,0,0,,"Jan 5, 16",0.07401072324341969
2016-01-06,40.123,0,0,0,0,,"Jan 6, 16",0.07401072324341969
2016-01-07,40.123,0,0,0,0,,"Jan 7, 16",0.07401072324341969
2016-01-08,38.2345,425,425,-1.8886,-4.707,38.7053,"Jan 8, 16",0.023459437176944136
2016-01-11,38.2345,20,20,0,0,,"Jan 11, 16",0.023459437176944136
2016-01-12,38.2345,3,3,0,0,,"Jan 12, 16",0.023459437176944136
2016-01-13,38.2345,260,260,0,0,,"Jan 13, 16",0.023459437176944136
2016-01-14,38.2345,0,0,0,0,,"Jan 14, 16",0.023459437176944136
2016-01-15,41.4364,8651,8651,3.2019,8.374,41.38,"Jan 15, 16",0.10916775746089867
2016-01-19,40.4946,547,547,-0.941736,-2.273,40.6698,"Jan 19, 16",0.0839576959213664
2016-01-20,39.8166,147,147,-0.678047,-1.674,39.8166,"Jan 20, 16",0.06580902133673824
2016-01-21,39.8166,0,0,0,0,,"Jan 21, 16",0.06580902133673824
2016-01-22,37.8672,168,168,-1.9494,-4.896,37.8672,"Jan 22, 16",0.01362756671243978
2016-01-25,42.3781,11984,11984,4.5109,11.912,41.7968,"Jan 25, 16",0.1343751422047696
2016-01-26,43.3198,10033,10033,0.941736,2.222,43.2386,"Jan 26, 16",0.15958252694864034
2016-01-27,43.3198,0,0,0,0,,"Jan 27, 16",0.15958252694864034
2016-01-28,43.3198,20,20,0,0,,"Jan 28, 16",0.15958252694864034
2016-01-29,43.3198,0,0,0,0,,"Jan 29, 16",0.15958252694864034
2016-02-01,43.3198,0,0,0,0,,"Feb 1, 16",0.15958252694864034
2016-02-02,43.3198,11,11,0,0,,"Feb 2, 16",0.15958252694864034
2016-02-03,43.3198,0,0,0,0,,"Feb 3, 16",0.15958252694864034
2016-02-04,43.3198,0,0,0,0,,"Feb 4, 16",0.15958252694864034
2016-02-05,43.3198,0,0,0,0,,"Feb 5, 16",0.15958252694864034
2016-02-08,43.3198,1,1,0,0,,"Feb 8, 16",0.15958252694864034
2016-02-09,43.3198,0,0,0,0,,"Feb 9, 16",0.15958252694864034
2016-02-10,43.3198,1000,1000,0,0,43.3198,"Feb 10, 16",0.15958252694864034
2016-02-11,43.3198,100,100,0,0,,"Feb 11, 16",0.15958252694864034
2016-02-12,45.6459,837,837,2.3261,5.37,44.4371,"Feb 12, 16",0.2218474708296192
2016-02-16,45.6459,0,0,0,0,,"Feb 16, 16",0.2218474708296192
2016-02-17,45.6459,0,0,0,0,,"Feb 17, 16",0.2218474708296192
2016-02-18,45.1939,587,587,-0.452032,-0.99,45.1863,"Feb 18, 16",0.20974835443986709
2016-02-19,45.1939,0,0,0,0,,"Feb 19, 16",0.20974835443986709
2016-02-22,45.1939,0,0,0,0,,"Feb 22, 16",0.20974835443986709
2016-02-23,45.1939,39,39,0,0,,"Feb 23, 16",0.20974835443986709
2016-02-24,45.1939,0,0,0,0,,"Feb 24, 16",0.20974835443986709
2016-02-25,45.2169,197,197,0.022978,0.051,45.2169,"Feb 25, 16",0.2103640174420006
2016-02-26,45.2169,0,0,0,0,,"Feb 26, 16",0.2103640174420006
2016-02-29,46.0509,100,100,0.833999,1.844,46.0509,"Feb 29, 16",0.2326884932584901
2016-03-01,46.0509,4,4,0,0,,"Mar 1, 16",0.2326884932584901
2016-03-02,46.0509,0,0,0,0,,"Mar 2, 16",0.2326884932584901
2016-03-03,46.0509,0,0,0,0,,"Mar 3, 16",0.2326884932584901
2016-03-04,46.0509,0,0,0,0,,"Mar 4, 16",0.2326884932584901
2016-03-07,46.0509,0,0,0,0,,"Mar 7, 16",0.2326884932584901
2016-03-08,46.0509,0,0,0,0,,"Mar 8, 16",0.2326884932584901
2016-03-09,46.0509,56,56,0,0,,"Mar 9, 16",0.2326884932584901
2016-03-10,46.0509,0,0,0,0,,"Mar 10, 16",0.2326884932584901
2016-03-11,46.0509,99,99,0,0,,"Mar 11, 16",0.2326884932584901
2016-03-16,46.0509,0,0,0,0,,"Mar 16, 16",0.2326884932584901
2016-03-17,46.0509,0,0,0,0,,"Mar 17, 16",0.2326884932584901
2016-03-18,47.1927,590,590,1.1419,2.48,47.2765,"Mar 18, 16",0.2632521461209216
2016-03-21,47.1927,10,10,0,0,,"Mar 21, 16",0.2632521461209216
2016-03-22,47.1927,0,0,0,0,,"Mar 22, 16",0.2632521461209216
2016-03-23,47.1927,0,0,0,0,,"Mar 23, 16",0.2632521461209216
2016-03-24,47.1927,17,17,0,0,,"Mar 24, 16",0.2632521461209216
2016-03-28,47.1927,0,0,0,0,,"Mar 28, 16",0.2632521461209216
2016-03-29,48.9702,308,308,1.7775,3.767,49.4543,"Mar 29, 16",0.310832189003188
2016-03-30,48.9702,0,0,0,0,,"Mar 30, 16",0.310832189003188
2016-03-31,53.6788,200,200,4.7086,9.615,53.6788,"Mar 31, 16",0.4368717895182036
2016-04-01,53.6788,0,0,0,0,,"Apr 1, 16",0.4368717895182036
2016-04-04,53.6788,0,0,0.00001,0,,"Apr 4, 16",0.4368717895182036
2016-04-05,53.6788,0,0,0,0,,"Apr 5, 16",0.4368717895182036
2016-04-06,53.6788,0,0,0,0,,"Apr 6, 16",0.4368717895182036
2016-04-07,53.6788,2,2,0,0,,"Apr 7, 16",0.4368717895182036
2016-04-08,53.6788,0,0,0,0,,"Apr 8, 16",0.4368717895182036
2016-04-11,53.6788,0,0,0,0,,"Apr 11, 16",0.4368717895182036
2016-04-12,53.6788,0,0,0,0,,"Apr 12, 16",0.4368717895182036
2016-04-13,47.415,102,102,-6.2638,-11.669,47.415,"Apr 13, 16",0.269202662876324
2016-04-14,47.415,0,0,0,0,,"Apr 14, 16",0.269202662876324
2016-04-15,47.4624,200,200,0.047416,0.1,47.4624,"Apr 15, 16",0.27047146401985117
2016-04-18,47.4624,2,2,0,0,,"Apr 18, 16",0.27047146401985117
2016-04-19,47.4624,0,0,0,0,,"Apr 19, 16",0.27047146401985117
2016-04-20,47.4624,0,0,0,0,,"Apr 20, 16",0.27047146401985117
2016-04-21,47.4624,0,0,0,0,,"Apr 21, 16",0.27047146401985117
2016-04-22,47.4624,50,50,0,0,,"Apr 22, 16",0.27047146401985117
2016-04-25,45.5184,164,164,-1.944,-4.096,45.5184,"Apr 25, 16",0.21843455636127104
2016-04-26,45.5184,2,2,0,0,,"Apr 26, 16",0.21843455636127104
2016-04-27,45.5184,3,3,0,0,,"Apr 27, 16",0.21843455636127104
2016-04-28,45.5184,35,35,0,0,,"Apr 28, 16",0.21843455636127104
2016-04-29,45.5184,0,0,0,0,,"Apr 29, 16",0.21843455636127104
2016-05-02,45.5184,0,0,0,0,,"May 2, 16",0.21843455636127104
2016-05-03,45.5184,0,0,0,0,,"May 3, 16",0.21843455636127104
2016-05-04,45.5184,0,0,0,0,,"May 4, 16",0.21843455636127104
2016-05-05,45.5184,5,5,0,0,,"May 5, 16",0.21843455636127104
2016-05-06,45.5184,0,0,0,0,,"May 6, 16",0.21843455636127104
2016-05-09,45.5184,0,0,0,0,,"May 9, 16",0.21843455636127104
2016-05-10,45.5184,0,0,0,0,,"May 10, 16",0.21843455636127104
2016-05-11,45.5184,0,0,0,0,,"May 11, 16",0.21843455636127104
2016-05-12,45.5184,0,0,0,0,,"May 12, 16",0.21843455636127104
2016-05-13,45.5184,60,60,0,0,,"May 13, 16",0.21843455636127104
2016-05-16,45.5184,2,2,0,0,,"May 16, 16",0.21843455636127104
2016-05-17,45.5184,0,0,0,0,,"May 17, 16",0.21843455636127104
2016-05-18,44.0486,717,717,-1.4699,-3.229,43.8728,"May 18, 16",0.17909101372928496
2016-05-19,48.2685,353,353,4.2199,9.58,48.2685,"May 19, 16",0.2920491138467963
2016-05-20,48.2685,0,0,0,0,,"May 20, 16",0.2920491138467963
2016-05-23,48.2685,0,0,0,0,,"May 23, 16",0.2920491138467963
2016-05-24,46.8773,800,800,-1.3912,-2.882,47.1433,"May 24, 16",0.2548095326047095
2016-05-25,45.1486,694,694,-1.7288,-3.688,44.5083,"May 25, 16",0.2085357660052305
2016-05-26,45.1486,0,0,0,0,,"May 26, 16",0.2085357660052305
2016-05-27,45.1486,0,0,0,0,,"May 27, 16",0.2085357660052305
2016-05-31,45.1486,0,0,0,0,,"May 31, 16",0.2085357660052305
2016-06-01,45.1486,0,0,0,0,,"Jun 1, 16",0.2085357660052305
2016-06-02,45.1486,0,0,0,0,,"Jun 2, 16",0.2085357660052305
2016-06-03,45.1486,0,0,0,0,,"Jun 3, 16",0.2085357660052305
2016-06-06,45.1486,0,0,0,0,,"Jun 6, 16",0.2085357660052305
2016-06-07,45.1486,0,0,0,0,,"Jun 7, 16",0.2085357660052305
2016-06-08,45.1486,0,0,0,0,,"Jun 8, 16",0.2085357660052305
2016-06-09,45.1486,0,0,0,0,,"Jun 9, 16",0.2085357660052305
2016-06-10,45.1486,9,9,0,0,,"Jun 10, 16",0.2085357660052305
2016-06-13,45.1486,0,0,0,0,,"Jun 13, 16",0.2085357660052305
2016-06-14,44.5701,202,202,-0.578463,-1.281,44.5701,"Jun 14, 16",0.19305050310374447
2016-06-15,44.5701,0,0,0,0,,"Jun 15, 16",0.19305050310374447
2016-06-16,47.415,6094,6094,2.8449,6.383,45.3702,"Jun 16, 16",0.269202662876324
2016-06-17,47.415,0,0,0,0,,"Jun 17, 16",0.269202662876324
2016-06-20,47.415,0,0,0,0,,"Jun 20, 16",0.269202662876324
2016-06-21,47.415,0,0,0,0,,"Jun 21, 16",0.269202662876324
2016-06-22,49.2927,732,732,1.8776,3.96,48.8327,"Jun 22, 16",0.31946485501136307
2016-06-23,48.1831,209,209,-1.1095,-2.251,48.2732,"Jun 23, 16",0.2897631303519184
2016-06-24,48.1831,0,0,0,0,,"Jun 24, 16",0.2897631303519184
2016-06-27,47.3866,1185,1185,-0.796573,-1.653,47.5794,"Jun 27, 16",0.26844245290847235
2016-06-28,47.3814,0,0,-0.005149,-0.011,,"Jun 28, 16",0.2683032595340769
2016-06-29,47.3814,0,0,0,0,,"Jun 29, 16",0.2683032595340769
2016-06-30,48.3659,700,700,0.984524,2.078,47.9973,"Jun 30, 16",0.29465631282104826
2016-07-01,48.3659,0,0,0,0,,"Jul 1, 16",0.29465631282104826
2016-07-05,47.6491,1109,1109,-0.716885,-1.482,48.339,"Jul 5, 16",0.2754690415197774
2016-07-06,48.4137,3490,3490,0.764679,1.605,48.344,"Jul 6, 16",0.29593582114722106
2016-07-07,48.7483,1113,1113,0.334547,0.691,48.4502,"Jul 7, 16",0.3048923794304314
2016-07-08,47.8689,1213,1213,-0.879382,-1.804,48.4587,"Jul 8, 16",0.2813526383836436
2016-07-11,46.9608,2702,2702,-0.908056,-1.897,47.6055,"Jul 11, 16",0.25704465698201995
2016-07-12,47.9167,706,706,0.955849,2.035,47.5999,"Jul 12, 16",0.28263214670981657
2016-07-13,47.9167,0,0,0,0,,"Jul 13, 16",0.28263214670981657
2016-07-14,47.2763,314,314,-0.640418,-1.337,46.8844,"Jul 14, 16",0.2654899472938934
2016-07-15,47.2763,100,100,0,0,,"Jul 15, 16",0.2654899472938934
2016-07-18,46.7506,944,944,-0.525717,-1.112,47.4282,"Jul 18, 16",0.2514180325016529
2016-07-19,46.0815,100,100,-0.669094,-1.431,46.0815,"Jul 19, 16",0.23350759273089364
2016-07-20,45.8425,3160,3160,-0.238963,-0.519,46.4841,"Jul 20, 16",0.2271100511000292
2016-07-21,45.2116,1720,1720,-0.63086,-1.376,45.4761,"Jul 21, 16",0.2102221472719436
2016-07-22,45.2116,690,690,0,0,,"Jul 22, 16",0.2102221472719436
