date,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-10-30,0.6229,3300,3300,-0.0231,-3.576,0.621818,"Oct 30, 14",1.0973063973063975
2014-10-31,0.6229,1000,1000,0,0,,"Oct 31, 14",1.0973063973063975
2014-11-06,0.5225,200,200,-0.1004,-16.118,0.5225,"Nov 6, 14",0.7592592592592592
2014-11-07,0.515,7500,7500,-0.0075,-1.435,0.513533,"Nov 7, 14",0.7340067340067341
2014-11-10,0.501,2936,2936,-0.014,-2.718,0.501,"Nov 10, 14",0.686868686868687
2014-11-11,0.501,2000,2000,0,0,,"Nov 11, 14",0.686868686868687
2014-11-13,0.6037,500,500,0.1027,20.499,0.6037,"Nov 13, 14",1.0326599326599328
2014-11-14,0.6037,500,500,0,0,,"Nov 14, 14",1.0326599326599328
2014-11-17,0.58,2000,2000,-0.0237,-3.926,0.58,"Nov 17, 14",0.9528619528619529
2014-11-19,0.6019,100,100,0.0219,3.776,0.6019,"Nov 19, 14",1.0265993265993267
2014-11-20,0.6019,5000,5000,0,0,,"Nov 20, 14",1.0265993265993267
2014-11-21,0.58,5750,5750,-0.0219,-3.638,0.581913,"Nov 21, 14",0.9528619528619529
2014-12-01,0.5793,12650,12650,-0.0007,-0.121,0.5793,"Dec 1, 14",0.9505050505050507
2014-12-04,0.605,1000,1000,0.0257,4.436,0.605,"Dec 4, 14",1.037037037037037
2014-12-05,0.605,75,75,0,0,,"Dec 5, 14",1.037037037037037
2014-12-10,0.605,1000,1000,0,0,,"Dec 10, 14",1.037037037037037
2014-12-12,0.706,500,500,0.101,16.694,0.706,"Dec 12, 14",1.3771043771043772
2014-12-16,0.706,250,250,0,0,,"Dec 16, 14",1.3771043771043772
2014-12-19,0.706,50,50,0,0,,"Dec 19, 14",1.3771043771043772
2014-12-23,0.6,4750,4750,-0.106,-15.014,0.599158,"Dec 23, 14",1.02020202020202
2014-12-29,0.597,200,200,-0.003,-0.5,0.597,"Dec 29, 14",1.0101010101010102
2014-12-30,0.609,1000,1000,0.012,2.01,0.609,"Dec 30, 14",1.0505050505050506
2015-01-06,0.6122,8000,8000,0.0032,0.525,0.609013,"Jan 6, 15",1.0612794612794612
2015-01-07,0.586,1218,1218,-0.0262,-4.28,0.584826,"Jan 7, 15",0.9730639730639731
2015-01-16,0.5856,2400,2400,-0.0004,-0.068,0.5856,"Jan 16, 15",0.9717171717171719
2015-01-28,0.517,10200,10200,-0.0686,-11.714,0.517653,"Jan 28, 15",0.7407407407407409
2015-01-29,0.545,2170,2170,0.028,5.416,0.542963,"Jan 29, 15",0.8350168350168352
2015-01-30,0.539,500,500,-0.006,-1.101,0.539,"Jan 30, 15",0.814814814814815
2015-02-03,0.54,1500,1500,0.001,0.186,0.5504,"Feb 3, 15",0.8181818181818183
2015-02-04,0.54,5000,5000,0,0,,"Feb 4, 15",0.8181818181818183
2015-02-05,0.593,4000,4000,0.053,9.815,0.593,"Feb 5, 15",0.9966329966329966
2015-02-23,0.5663,3300,3300,-0.0267,-4.503,0.5663,"Feb 23, 15",0.906734006734007
2015-02-26,0.5663,2000,2000,0,0,,"Feb 26, 15",0.906734006734007
2015-02-27,0.5619,179270,179270,-0.0044,-0.777,0.569416,"Feb 27, 15",0.8919191919191919
2015-03-02,0.5643,14000,14000,0.0024,0.427,0.545996,"Mar 2, 15",0.9000000000000001
2015-03-03,0.581,19500,19500,0.0167,2.959,0.581385,"Mar 3, 15",0.9562289562289562
2015-03-04,0.566,25148,25148,-0.015,-2.582,0.5759,"Mar 4, 15",0.9057239057239056
2015-03-05,0.54,26350,26350,-0.026,-4.594,0.566435,"Mar 5, 15",0.8181818181818183
2015-03-06,0.561,11750,11750,0.021,3.889,0.566447,"Mar 6, 15",0.8888888888888892
2015-03-09,0.558,40000,40000,-0.003,-0.535,0.561326,"Mar 9, 15",0.878787878787879
2015-03-10,0.5464,30000,30000,-0.0116,-2.079,0.553165,"Mar 10, 15",0.8397306397306398
2015-03-11,0.5451,20000,20000,-0.0013,-0.238,0.54505,"Mar 11, 15",0.8353535353535355
2015-03-13,0.557,70000,70000,0.0119,2.183,0.551883,"Mar 13, 15",0.8754208754208757
2015-03-17,0.6202,58500,58500,0.0632,11.346,0.618782,"Mar 17, 15",1.0882154882154882
2015-03-18,0.6286,122000,122000,0.0084,1.354,0.619018,"Mar 18, 15",1.1164983164983167
2015-03-19,0.5755,20000,20000,-0.0531,-8.447,0.588893,"Mar 19, 15",0.9377104377104378
2015-03-23,0.5788,1000,1000,0.0033,0.573,0.5788,"Mar 23, 15",0.9488215488215489
2015-03-25,0.5699,10000,10000,-0.0089,-1.538,0.5699,"Mar 25, 15",0.9188552188552188
2015-03-30,0.577,1500,1500,0.0071,1.246,0.577,"Mar 30, 15",0.9427609427609427
2015-03-31,0.594,1750,1750,0.017,2.946,0.594,"Mar 31, 15",1
2015-04-13,0.649,4500,4500,0.055,9.259,0.640556,"Apr 13, 15",1.1851851851851853
2015-04-14,0.678,6500,6500,0.029,4.468,0.673077,"Apr 14, 15",1.282828282828283
2015-04-15,0.65,20000,20000,-0.028,-4.13,0.65,"Apr 15, 15",1.1885521885521888
2015-04-16,0.72,10000,10000,0.07,10.769,0.71,"Apr 16, 15",1.4242424242424243
2015-04-17,0.748,1350,1350,0.028,3.889,0.748,"Apr 17, 15",1.5185185185185186
2015-04-21,0.681,10000,10000,-0.067,-8.957,0.6855,"Apr 21, 15",1.2929292929292933
2015-04-22,0.6974,5000,5000,0.0164,2.408,0.6974,"Apr 22, 15",1.3481481481481483
2015-04-24,0.6974,50000,50000,0,0,,"Apr 24, 15",1.3481481481481483
2015-04-27,0.749,15000,15000,0.0516,7.399,0.748633,"Apr 27, 15",1.521885521885522
2015-04-29,0.725,7000,7000,-0.024,-3.204,0.730486,"Apr 29, 15",1.4410774410774412
2015-04-30,0.719,5500,5500,-0.006,-0.828,0.731636,"Apr 30, 15",1.4208754208754208
2015-05-01,0.74,8000,8000,0.021,2.921,0.74,"May 1, 15",1.4915824915824916
2015-05-04,0.74,2700,2700,0,0,0.737963,"May 4, 15",1.4915824915824916
2015-05-05,0.727,158690,158690,-0.013,-1.757,0.73839,"May 5, 15",1.4478114478114479
2015-05-06,0.72,19000,19000,-0.007,-0.963,0.739737,"May 6, 15",1.4242424242424243
2015-05-07,0.73,50000,50000,0.01,1.389,0.73,"May 7, 15",1.457912457912458
2015-05-11,0.6758,12500,12500,-0.0542,-7.425,0.684514,"May 11, 15",1.2754208754208753
2015-05-12,0.6758,75,75,0,0,,"May 12, 15",1.2754208754208753
2015-05-14,0.67,1500,1500,-0.0058,-0.858,0.672,"May 14, 15",1.255892255892256
2015-05-18,0.725,1000,1000,0.055,8.209,0.725,"May 18, 15",1.4410774410774412
2015-05-20,0.668125,200,200,-0.056875,-7.845,0.668125,"May 20, 15",1.2495791245791246
2015-05-21,0.694,10000,10000,0.025875,3.873,0.694,"May 21, 15",1.3367003367003367
2015-05-27,0.621,2500,2500,-0.073,-10.519,0.621,"May 27, 15",1.090909090909091
2015-05-29,0.6214,16000,16000,0.0004,0.064,0.624312,"May 29, 15",1.0922558922558923
2015-06-02,0.681875,3000,3000,0.060475,9.732,0.681875,"Jun 2, 15",1.295875420875421
2015-06-03,0.6526,26320,26320,-0.029275,-4.293,0.647619,"Jun 3, 15",1.1973063973063973
2015-06-04,0.65,32500,32500,-0.0026,-0.398,0.646422,"Jun 4, 15",1.1885521885521888
2015-06-05,0.640875,7640,7640,-0.009125,-1.404,0.644597,"Jun 5, 15",1.1578282828282829
2015-06-08,0.629875,200,200,-0.011,-1.716,0.629875,"Jun 8, 15",1.1207912457912457
2015-06-10,0.641125,1000,1000,0.01125,1.786,0.641125,"Jun 10, 15",1.1586700336700335
2015-06-11,0.6849,5000,5000,0.043775,6.828,0.67916,"Jun 11, 15",1.306060606060606
2015-06-12,0.652875,4740,4740,-0.032025,-4.676,0.649921,"Jun 12, 15",1.1982323232323233
2015-06-18,0.635875,800,800,-0.017,-2.604,0.645016,"Jun 18, 15",1.140993265993266
2015-06-19,0.649,10540,10540,0.013125,2.064,0.648405,"Jun 19, 15",1.1851851851851853
2015-06-22,0.6476,11300,11300,-0.0014,-0.216,0.648549,"Jun 22, 15",1.1804713804713804
2015-06-23,0.66,56134,56134,0.0124,1.915,0.671203,"Jun 23, 15",1.2222222222222223
2015-06-24,0.73,92700,92700,0.07,10.606,0.711259,"Jun 24, 15",1.457912457912458
2015-06-25,0.7169,93290,93290,-0.0131,-1.795,0.757929,"Jun 25, 15",1.4138047138047138
2015-06-26,0.7358,5350,5350,0.0189,2.636,0.721896,"Jun 26, 15",1.4774410774410776
2015-06-29,0.7531,133247,133247,0.0173,2.351,0.735157,"Jun 29, 15",1.5356902356902358
2015-06-30,0.75,23850,23850,-0.0031,-0.412,0.753909,"Jun 30, 15",1.5252525252525253
2015-07-01,0.75,30,30,0,0,,"Jul 1, 15",1.5252525252525253
2015-07-02,0.727875,3950,3950,-0.022125,-2.95,0.728662,"Jul 2, 15",1.4507575757575761
2015-07-06,0.845455,109000,109000,0.11758,16.154,0.8225,"Jul 6, 15",1.8466498316498314
2015-07-07,0.784875,3665,3665,-0.06058,-7.165,0.778275,"Jul 7, 15",1.6426767676767677
2015-07-08,0.80025,40000,40000,0.015375,1.959,0.79133,"Jul 8, 15",1.6944444444444444
2015-07-10,0.831,2300,2300,0.03075,3.843,0.81057,"Jul 10, 15",1.7979797979797982
2015-07-13,0.802,58925,58925,-0.029,-3.49,0.802102,"Jul 13, 15",1.7003367003367007
2015-07-15,0.865,143957,143957,0.063,7.855,0.842101,"Jul 15, 15",1.9124579124579129
2015-07-16,0.928,99065,99065,0.063,7.283,0.909757,"Jul 16, 15",2.1245791245791246
2015-07-17,0.938,74426,74426,0.01,1.078,0.944903,"Jul 17, 15",2.1582491582491583
2015-07-20,0.982875,52163,52163,0.044875,4.784,0.957837,"Jul 20, 15",2.3093434343434347
2015-07-21,1.008,21810,21810,0.025125,2.556,1.0008,"Jul 21, 15",2.3939393939393945
2015-07-22,0.951875,63450,63450,-0.056125,-5.568,0.976844,"Jul 22, 15",2.2049663299663305
2015-07-23,0.939,8240,8240,-0.012875,-1.353,0.922469,"Jul 23, 15",2.1616161616161613
2015-07-24,0.9188,34910,34910,-0.0202,-2.151,0.9188,"Jul 24, 15",2.0936026936026932
2015-07-27,0.920487,28000,28000,0.001687,0.184,0.919163,"Jul 27, 15",2.0992828282828286
2015-07-28,0.887875,28233,28233,-0.032612,-3.543,0.892597,"Jul 28, 15",1.9894781144781146
2015-07-31,0.9083,14100,14100,0.020425,2.3,0.888747,"Jul 31, 15",2.058249158249158
2015-08-04,0.8289,157259,157259,-0.0794,-8.742,0.867699,"Aug 4, 15",1.7909090909090912
2015-08-05,0.8516,34200,34200,0.0227,2.739,0.811467,"Aug 5, 15",1.8673400673400673
2015-08-06,0.802,3000,3000,-0.0496,-5.824,0.818183,"Aug 6, 15",1.7003367003367007
2015-08-07,0.8017,4095,4095,-0.0003,-0.037,0.8017,"Aug 7, 15",1.6993265993265991
2015-08-10,0.835,15000,15000,0.0333,4.154,0.83,"Aug 10, 15",1.8114478114478116
2015-08-12,0.7963,1000,1000,-0.0387,-4.635,0.7963,"Aug 12, 15",1.6811447811447813
2015-08-14,0.7963,70,70,0,0,,"Aug 14, 15",1.6811447811447813
2015-08-17,0.7756,12600,12600,-0.0207,-2.6,0.781357,"Aug 17, 15",1.6114478114478115
2015-08-18,0.762,32100,32100,-0.0136,-1.753,0.753383,"Aug 18, 15",1.5656565656565657
2015-08-20,0.773,1500,1500,0.011,1.444,0.771,"Aug 20, 15",1.602693602693603
2015-08-21,0.7643,25900,25900,-0.0087,-1.125,0.730669,"Aug 21, 15",1.5734006734006734
2015-08-24,0.7643,3000,3000,0,0,,"Aug 24, 15",1.5734006734006734
2015-08-25,0.68,14100,14100,-0.0843,-11.03,0.674275,"Aug 25, 15",1.2895622895622898
2015-08-27,0.6552,20580,20580,-0.0248,-3.647,0.685826,"Aug 27, 15",1.2060606060606063
2015-08-28,0.6636,10000,10000,0.0084,1.282,0.66786,"Aug 28, 15",1.2343434343434343
2015-09-01,0.678421,6000,6000,0.014821,2.233,0.659904,"Sep 1, 15",1.2842457912457916
2015-09-02,0.635,19500,19500,-0.043421,-6.4,0.649128,"Sep 2, 15",1.1380471380471382
2015-09-03,0.622,3000,3000,-0.013,-2.047,0.62363,"Sep 3, 15",1.0942760942760943
2015-09-04,0.6436,200,200,0.0216,3.473,0.6436,"Sep 4, 15",1.167003367003367
2015-09-08,0.71,12300,12300,0.0664,10.317,0.721545,"Sep 8, 15",1.3905723905723906
2015-09-11,0.67,3000,3000,-0.04,-5.634,0.66775,"Sep 11, 15",1.255892255892256
2015-09-14,0.63,11500,11500,-0.04,-5.97,0.640435,"Sep 14, 15",1.1212121212121213
2015-09-16,0.68,1900,1900,0.05,7.937,0.684737,"Sep 16, 15",1.2895622895622898
2015-09-17,0.7,15500,15500,0.02,2.941,0.696935,"Sep 17, 15",1.3569023569023568
2015-09-22,0.6649,7000,7000,-0.0351,-5.014,0.6649,"Sep 22, 15",1.2387205387205389
2015-09-24,0.623,1025,1025,-0.0419,-6.302,0.623,"Sep 24, 15",1.0976430976430978
2015-09-28,0.6083,5000,5000,-0.0147,-2.36,0.6083,"Sep 28, 15",1.048148148148148
2015-09-29,0.6,9000,9000,-0.0083,-1.364,0.59695,"Sep 29, 15",1.02020202020202
2015-10-02,0.548,250,250,-0.052,-8.667,0.548,"Oct 2, 15",0.8451178451178454
2015-10-07,0.6444,15000,15000,0.0964,17.591,0.644773,"Oct 7, 15",1.1696969696969697
2015-10-09,0.624,1650,1650,-0.0204,-3.166,0.630776,"Oct 9, 15",1.101010101010101
2015-10-12,0.6455,1000,1000,0.0215,3.446,0.6455,"Oct 12, 15",1.1734006734006734
2015-10-13,0.6591,64900,64900,0.0136,2.107,0.647933,"Oct 13, 15",1.2191919191919194
2015-10-14,0.6509,3000,3000,-0.0082,-1.244,0.6509,"Oct 14, 15",1.1915824915824917
2015-10-15,0.616,5000,5000,-0.0349,-5.362,0.616,"Oct 15, 15",1.0740740740740742
2015-10-19,0.6264,250,250,0.0104,1.688,0.6264,"Oct 19, 15",1.1090909090909091
2015-10-20,0.638,1000,1000,0.0116,1.852,0.638,"Oct 20, 15",1.1481481481481484
2015-10-21,0.599,2000,2000,-0.039,-6.113,0.599,"Oct 21, 15",1.0168350168350169
2015-10-23,0.597,1000,1000,-0.002,-0.334,0.597,"Oct 23, 15",1.0101010101010102
2015-10-26,0.573,6500,6500,-0.024,-4.02,0.573108,"Oct 26, 15",0.9292929292929293
2015-11-02,0.578,2000,2000,0.005,0.873,0.578,"Nov 2, 15",0.946127946127946
2015-11-03,0.55,2100,2100,-0.028,-4.844,0.550176,"Nov 3, 15",0.8518518518518521
2015-11-04,0.55,3000,3000,0,0,0.55,"Nov 4, 15",0.8518518518518521
2015-11-05,0.54225,3000,3000,-0.00775,-1.409,0.54225,"Nov 5, 15",0.8257575757575759
2015-11-12,0.57,5000,5000,0.02775,5.118,0.57,"Nov 12, 15",0.9191919191919191
2015-11-18,0.5454,1195,1195,-0.0246,-4.316,0.541566,"Nov 18, 15",0.8363636363636364
2015-11-20,0.5376,400,400,-0.0078,-1.43,0.5376,"Nov 20, 15",0.8101010101010101
2015-11-24,0.5355,2000,2000,-0.0021,-0.391,0.533,"Nov 24, 15",0.803030303030303
2015-11-25,0.5454,185,185,0.0099,1.849,0.5454,"Nov 25, 15",0.8363636363636364
2015-11-30,0.59,105600,105600,0.0446,8.177,0.578277,"Nov 30, 15",0.9865319865319865
2015-12-01,0.6033,11425,11425,0.0133,2.254,0.600796,"Dec 1, 15",1.0313131313131312
2015-12-02,0.58,13250,13250,-0.0233,-3.862,0.583085,"Dec 2, 15",0.9528619528619529
2015-12-03,0.5671,27000,27000,-0.0129,-2.224,0.572124,"Dec 3, 15",0.9094276094276097
2015-12-04,0.5778,7000,7000,0.0107,1.887,0.575429,"Dec 4, 15",0.9454545454545454
2015-12-07,0.5719,8000,8000,-0.0059,-1.021,0.56465,"Dec 7, 15",0.9255892255892255
